Time,Event,A1,A2,A3,A4,A5,A7,A9,A10,A11,A12,A13,A14,A15,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,B1,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C3,C4,C5,C6,C7,C8,C9,C12,C13,C14,C15,C16,C19,C20,C21,C23,C24,C25,C28,C29,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D14,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D27,D29,D30,D31,D32,E1,E2,E4,E5,E6,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G13,G15,G16,G18,G21,G22,G24,G25,G26,G28,G29,G30,G31,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
4150191.40625,exit,-2.610733,-24.9706,-19.81978,-18.75766,-3.317196,4.988685,-5.706537,-13.86635,-3.822289,-0.5126672,0.1635755,5.895456,10.45563,-4.352437,4.722744,8.645347,9.055185,-6.802135,-10.21395,-4.335042,3.975785,4.533895,2.415854,-10.95794,-3.508162,15.93937,-2.316494,6.358421,30.62029,16.51004,18.00113,8.891788,16.41712,10.78868,12.62593,13.32158,11.7508,19.15259,11.25104,26.66629,14.74906,13.9487,10.35008,9.613449,29.88633,13.08682,45.12069,23.57721,12.1183,26.18387,12.8012,26.29064,42.14476,11.17686,25.23708,39.62572,-2.251238,10.40721,41.4108,11.78893,24.76727,15.66642,12.50012,8.934298,11.44213,22.05511,17.325,19.17921,11.67893,21.42874,18.56957,18.32645,3.305952,17.31621,24.43402,35.19127,17.56682,32.99593,12.26579,10.3858,13.69,-3.483735,15.28271,10.02221,10.13246,13.59173,25.69382,16.38861,-1.152736,9.383585,7.367414,10.34991,4.260933,2.688475,-1.958341,3.445323,30.34266,19.61126,3.8564,25.14338,7.301988,8.819963,27.66692,17.90521,20.98189,29.97051,8.180151,15.5008,18.67997,12.24983,15.92197,18.47175,13.09967,12.03534,18.00174,14.09461,10.91137,14.8229,11.75961,10.56312,12.35627,14.30999,50.1256,46.96328,17.91604,11.78215,13.49071,6.084778,13.81545,22.69802,31.72484,43.14129,15.61794,51.17796,18.24507,16.25869,16.93593,12.29364,7.782485,13.57041,25.47006,19.28939,15.81114,20.66528,22.75496,18.69026,15.38158,19.27783,15.70134,8.802261,12.04968,15.46793,10.57763,20.17201,18.95125,17.15919,14.1643,14.02383,11.31882,1.175731,27.40053,4.069843,4.310064,-2.057246,25.68251,8.498507,2.318269,17.3187,31.64964,-1.060825,-6.223365,-8.212569,6.500274,38.1379,12.26106,7.784678,16.57902,7.323908,-6.970768,9.713082,-4.096481,18.17756,22.45989,5.614769,11.0439,4.858631,14.12201,-4.665715,-9.01027,-9.606234,2.967767,4.93349,-10.90746,-14.44562,-19.19288,-12.89,-23.60954,-7.600537,-26.06948,-26.82733,-36.56404,50.15207,34.88632,52.73689,30.18568,-9.426538,-12.63658
4207781.25,enter,7.681175,4.942446,-1.236969,-7.066091,5.244108,20.79791,5.552085,2.571597,1.559303,11.39139,6.773401,17.68443,8.153158,-5.421055,16.53685,17.26951,5.859992,-7.587603,-6.434865,3.941267,9.150544,8.647615,-2.710818,-15.18573,-1.075075,24.92107,5.152071,9.866475,33.64462,24.02407,24.98578,13.82134,24.34254,12.2459,23.43904,20.349,22.31831,28.71739,20.59093,36.78082,24.37617,26.68783,24.95494,18.96974,39.56847,21.7102,54.84896,36.26669,25.62611,40.47161,32.1572,33.56579,50.67146,20.31764,35.85708,56.07425,-0.7140593,13.70395,43.91002,14.12945,30.46926,17.7094,17.26748,13.5289,13.78168,24.99192,17.18664,22.56958,9.990503,20.84604,15.78437,17.11115,4.171978,16.1493,18.71821,30.57552,10.95499,18.68865,10.75302,7.544479,2.406868,-3.334872,9.848325,5.005205,0.5051224,15.40482,17.68691,6.888412,-6.587446,11.07,9.599113,-6.591537,-8.519177,-4.542254,2.641126,6.813443,19.74242,10.53895,-3.525841,9.428414,-5.776484,1.360052,9.94306,0.9609126,4.965093,15.58302,1.450016,10.23294,14.84219,2.825973,2.7418,-3.575127,-2.712538,0.168239,5.584184,-0.8443902,-1.091437,0.5121327,-2.07537,-6.159491,-4.180456,-3.316671,34.55786,31.68791,-5.325377,15.48653,16.00047,16.09129,17.85928,28.50757,39.04378,51.54941,27.08606,62.76311,32.22509,25.6653,27.59587,15.57653,13.28256,20.84995,34.83533,27.90709,26.25715,31.70764,31.98121,24.48821,21.9479,26.61533,19.29795,14.28386,15.14738,17.00902,8.001745,29.65088,26.27374,27.69638,21.52727,20.23282,18.69134,-0.7048757,26.32017,0.1190066,-0.293907,-4.246974,26.22248,9.037454,-0.8415512,13.28884,31.95165,0.1541077,0.9273364,-6.139523,11.58557,39.92407,15.78909,11.46454,21.45874,12.27847,3.776606,14.7449,-2.269897,21.81525,31.01464,15.9234,22.6757,17.34254,31.95787,8.32721,3.532896,1.436946,13.67052,18.73474,11.16947,2.455554,1.027634,-3.404284,1.772715,17.78989,8.451097,8.086936,-1.852212,14.56052,10.32384,12.54568,13.09125,10.84624,-0.1837057
4332429.6875,grief,26.69875,65.58631,34.85344,16.32879,23.61636,20.56894,22.94851,21.67944,24.36288,32.40062,16.39935,14.33743,4.476311,4.910741,14.73372,9.88203,8.55794,-7.221858,-8.654719,6.898658,5.396671,2.317227,-7.461386,-19.66553,-2.343693,38.61437,22.6971,24.76238,51.76385,34.13913,31.62671,24.46516,32.16152,24.32383,25.37174,27.01608,27.07498,24.75121,17.38888,32.77707,24.10784,18.75779,18.11999,14.72123,33.64379,14.95734,46.85366,27.77784,16.13944,26.00608,12.34404,26.62476,43.65495,12.29543,25.09978,37.62546,-19.02874,9.683167,34.62831,8.448174,23.85494,12.91838,10.75131,13.06431,5.379868,16.84936,12.11425,17.06673,6.786026,13.44378,11.27184,17.46048,-4.369008,7.14144,12.76184,22.27256,2.399203,15.95454,21.3512,26.22377,32.33752,36.00977,24.13667,22.25443,26.12882,24.91624,33.13012,30.55371,26.36908,67.18595,25.07382,23.01155,18.72458,33.66935,11.41286,13.26839,37.56026,24.59094,12.92453,38.74133,13.87262,5.360041,8.942569,10.08172,8.252281,10.42643,8.194783,11.25158,14.26212,4.472046,6.208898,-2.398492,2.473546,-2.961077,3.002726,-4.13799,-12.64123,2.77368,-8.264694,-13.89173,-10.08886,-4.025966,30.16982,21.90961,-10.4866,15.3412,20.19311,12.93133,16.29238,20.88596,32.38021,45.33149,15.1227,50.18008,18.11157,11.40972,10.41612,9.50085,30.71659,29.52337,30.91881,21.55312,18.37881,23.36537,20.90987,15.66814,14.78354,18.03194,14.59606,8.400436,8.23115,14.05325,5.793346,26.6311,18.8803,19.88078,16.75633,22.6221,16.56113,-9.766056,20.6027,-2.155007,-10.3984,-12.71085,18.47893,-0.080681,-11.13786,-1.846961,17.37449,-20.27319,-18.86588,-22.99112,4.567641,29.51073,6.323985,5.153916,14.68631,5.934433,-9.102802,-2.963615,-3.161152,16.14317,52.69287,43.04971,47.21282,41.73939,55.44973,44.74075,33.1734,40.2173,55.83724,73.22873,68.42312,51.87676,39.86842,37.689,59.8967,57.98325,79.73785,68.89381,60.08247,-9.619886,-22.30132,-23.38824,-10.74383,73.81589,72.57873
4334914.0625,grief,52.17385,119.4601,65.97381,43.28546,42.92141,31.12099,45.16946,38.32028,41.34539,39.18497,26.15506,23.06833,5.443762,20.6616,19.84063,20.25088,11.76486,1.916613,4.190712,15.81819,12.31051,10.43929,1.890072,-9.932209,12.67925,56.8137,40.64301,42.64177,73.628,48.78662,40.46255,40.23208,45.57726,44.83459,34.33663,32.9861,43.45377,33.10923,22.96647,39.66298,29.80949,31.02654,32.08242,35.55055,40.42805,21.60548,56.01364,35.44397,26.05715,40.62464,33.6864,33.54044,50.7523,20.14095,36.68394,55.65478,-2.94945,13.6687,39.68225,15.53097,26.63805,16.8965,13.93436,11.11866,14.44421,23.28589,16.40735,18.07079,7.374684,20.05601,13.99737,12.77607,6.115771,15.07019,12.2089,34.36576,14.08582,25.56268,52.4525,48.49216,56.50074,66.3799,30.29683,29.08822,45.17209,26.55964,28.0042,42.03752,47.73193,103.2924,32.51937,24.0583,27.3073,48.75496,14.50393,14.44752,37.89494,24.40551,25.02758,51.18966,10.70816,11.75977,30.34801,11.06734,17.55316,22.55104,9.138213,13.05721,9.811025,9.803179,10.81603,10.04301,5.571805,3.365162,6.533724,-3.385988,-18.08619,4.686641,-5.308533,-10.22353,-18.01081,3.273483,35.30595,28.11005,0.910596,18.93222,22.0399,20.02509,21.79187,26.65302,37.09338,51.77946,23.83129,60.54318,25.81998,22.1137,29.33727,26.73535,19.48646,29.23058,37.87384,28.14532,22.41601,28.63796,28.79026,21.49169,16.97028,25.41823,20.68238,18.91435,16.69665,18.49489,9.503031,25.66741,25.04194,24.84993,18.45484,25.35809,19.51603,-1.126295,29.76151,5.397933,-3.072893,-4.641412,25.34359,7.304142,-5.916744,4.166208,30.54577,-11.38181,-3.035351,-8.120883,9.526335,40.5512,17.30754,11.74082,23.79186,16.23861,2.375661,6.904267,2.55091,22.53201,81.98305,63.49996,64.30602,61.01694,81.69891,66.41632,59.43122,71.51542,91.53885,116.9508,112.6919,92.54626,71.25038,63.3787,105.7444,97.81512,138.5959,125.7494,116.4844,-46.45781,-53.42369,-88.8753,-33.85966,120.4632,127.1406
4335957.03125,grief,23.66628,24.29479,15.6651,12.25692,21.53699,25.9939,19.83527,13.68334,23.82061,27.85669,24.52252,28.39336,17.50239,9.940037,21.89719,21.08538,19.47095,6.224749,5.145854,12.53464,21.16995,14.98649,9.987707,-2.728488,7.883355,39.34563,21.28052,23.63085,44.86766,36.88882,38.10717,27.58855,31.05861,24.73057,32.08815,28.42407,25.87686,33.7717,24.13924,38.16164,29.50954,23.78577,22.95624,21.12676,42.79423,24.80291,53.85391,31.79185,24.40957,38.14638,32.5409,34.69286,50.53918,16.74405,34.8215,54.06903,-7.789035,16.36932,43.38453,19.49817,31.60163,22.76848,23.0211,19.64759,13.94257,26.48465,17.82365,26.93902,16.91866,24.8973,25.50213,27.34418,5.965949,21.97383,26.18586,31.84591,14.53894,24.89311,23.89281,20.4354,18.27,10.4577,22.09784,14.2738,10.06233,18.51044,25.21091,18.03827,-0.4901589,17.70761,13.64203,6.986168,-0.06405119,-3.501552,1.7115,4.72757,24.12787,10.65554,-5.0786,-3.4019,8.404295,-4.060544,1.669527,5.902447,6.14673,13.93827,15.25892,13.44823,24.04439,13.07606,13.82252,4.838777,7.257247,1.035754,3.521143,2.515385,-3.713403,6.314161,0.6759388,-0.9501774,-0.4685102,2.547211,41.86347,36.33636,2.304359,18.24862,16.7881,19.29349,23.83229,30.04249,39.50295,52.46646,23.74646,57.81683,23.43076,29.02003,41.86012,31.55901,8.818129,19.88591,40.08226,27.2541,25.21438,29.37591,28.60808,24.82626,23.25764,28.05813,23.49782,20.30335,15.92524,22.38367,15.76984,30.63997,27.75688,26.59555,20.47848,19.8979,22.12788,0.8054156,30.11406,7.064759,0.2124577,-0.9891917,27.04456,9.255239,-0.5577331,11.3418,30.63855,-13.07695,-9.682315,-11.48139,11.31603,34.74021,7.992784,11.54162,20.11146,2.006009,-1.808431,-3.462289,-8.869051,20.77122,39.745,29.27539,38.30222,33.06444,45.65019,25.36427,16.24595,12.36532,27.16376,30.1528,22.63437,19.91271,12.22709,18.88233,13.97971,27.45158,18.96208,23.73343,15.17191,13.2073,1.092178,0.1099616,27.03433,30.65999,17.75446
4343453.125,grief,39.06781,24.61246,12.41839,4.496801,12.88573,13.60346,35.70438,22.03802,18.1749,21.91295,12.52561,10.95181,28.27804,11.57899,15.57624,12.46768,28.57319,11.07662,6.906929,12.94403,11.97995,7.178156,16.45937,2.815657,7.924423,25.93471,4.34797,10.2863,35.43204,22.72005,16.29412,8.28748,14.69882,11.68504,12.34547,9.392778,11.49388,18.16792,5.832196,16.74357,7.490796,5.571551,5.197834,2.924592,24.94185,4.344079,34.72529,16.69877,1.507134,15.98849,6.405411,18.50671,33.87124,-0.6022367,14.64063,33.138,10.03683,3.41468,30.25932,3.417692,15.51687,8.35791,10.36358,7.573825,6.630196,15.63271,6.221784,17.09124,10.46956,17.65279,17.26527,20.08117,2.422446,15.58421,23.0046,36.27128,20.05866,26.68153,8.144916,13.3372,15.87485,7.889531,15.10799,14.36953,7.815859,13.73099,29.39238,18.93203,7.829704,17.80836,12.44052,6.575253,3.06972,2.365024,-2.422563,1.427783,24.25009,11.55289,2.670357,21.05776,-5.856348,7.830194,25.1511,17.14963,18.40037,28.57294,2.463821,8.641702,12.20948,8.552435,11.20362,19.61968,10.95529,10.83659,16.72993,17.54244,17.93568,17.15932,12.12266,15.90055,22.64318,15.33545,51.53498,48.75919,15.17826,7.349979,6.659052,5.821052,9.720291,10.82942,23.87978,34.23029,4.972741,38.1345,5.218688,1.926731,4.634404,4.530438,-1.721814,8.094228,17.90912,11.86209,8.356328,11.387,11.531,8.414684,7.720599,13.48343,11.07662,12.25775,10.84991,9.981388,0.1248614,16.99302,10.09156,9.870666,6.217346,8.065455,8.796021,16.92935,44.49076,20.13505,21.41684,15.39678,42.13281,24.12977,16.00636,30.23299,46.28847,10.91503,10.20302,4.305272,6.796729,42.73496,10.97083,10.28784,17.24288,6.968048,5.788726,21.50089,9.677343,14.20179,34.12785,19.03121,29.08252,23.53556,35.46262,17.9459,8.667451,8.715653,22.57965,27.01281,22.19178,17.94065,8.838957,10.24337,19.88749,26.50017,23.43684,26.93541,18.50369,41.24525,36.72657,52.53407,47.38777,33.58593,25.85066
4344835.9375,grief,39.06678,60.2105,32.9479,21.26079,24.28208,19.30783,35.82665,24.60756,27.77984,26.81121,21.2613,20.14645,18.2203,17.58324,24.93998,21.52281,20.19063,5.03865,5.568599,17.23801,19.64716,14.97195,6.976014,-5.764843,11.41278,41.29865,28.70412,35.91478,61.14682,36.6175,38.08611,35.85732,43.14655,41.69719,29.58334,33.78397,39.08155,31.93469,25.51633,39.97654,31.39123,33.14069,31.7088,37.15064,41.01669,25.45531,60.39125,35.07822,29.83359,45.55692,42.62949,38.39522,55.87187,22.07378,43.13176,60.91233,-7.519237,23.53797,49.16605,21.15094,32.44271,16.28555,14.3217,7.615939,23.88353,27.48928,21.08389,20.61252,8.99823,27.93961,18.56295,16.09245,9.872336,18.53155,19.08306,37.50027,15.98259,23.66848,49.82367,39.97025,38.32856,34.66347,26.72508,28.06022,28.9915,17.59082,20.6829,15.84232,21.87265,54.15474,15.91148,7.262933,4.540827,20.10982,1.169746,4.192598,29.60235,22.37817,10.70654,27.12738,9.345272,9.760826,19.52712,12.94647,18.20352,21.88797,5.827028,8.952415,12.02525,-0.4682825,6.369738,9.480031,7.975389,7.348208,12.62982,4.212627,0.8573507,4.703539,5.235159,3.215833,0.09457353,2.062356,45.50718,43.2704,7.475244,13.03657,14.458,18.96999,29.35173,35.53883,45.80719,59.34549,27.21688,63.30931,31.28947,29.38987,44.90762,33.23524,9.577168,20.86148,38.92921,30.39902,24.62662,32.87955,32.99468,31.00999,30.62246,35.06851,26.7629,21.43304,21.3315,24.84029,24.6523,39.93571,31.43707,23.09226,18.33371,19.31758,15.40508,0.2647693,30.75671,8.601312,-3.983223,-3.859915,26.09514,9.718228,-2.159526,10.73936,27.6906,-18.12366,-7.045742,-11.36502,25.37649,38.64888,20.93664,18.13531,31.95947,21.23425,-1.954034,3.753911,-0.3223082,31.22688,59.08401,47.05297,46.66858,39.91146,56.45975,44.36621,38.87215,40.0794,54.44928,72.88431,61.00946,47.83876,34.27642,31.68697,49.58566,53.31221,70.19851,63.14058,53.92799,3.248777,-9.494235,-21.24285,10.88296,67.90057,60.14816
4419414.0625,exit,39.32865,36.74602,32.5161,14.36566,18.00324,17.04807,35.41453,18.82896,24.64361,23.60174,17.57007,16.47719,19.8171,14.9999,17.37702,17.83107,22.65508,8.791024,2.924315,10.25651,14.18342,8.533072,12.68074,0.05408119,7.396952,31.39495,8.951039,16.05587,39.9199,27.6688,22.58478,13.68829,25.22196,21.74184,20.42134,16.0043,24.53623,25.09641,14.87103,28.51068,17.12176,19.03271,22.84413,24.88249,31.92202,15.10279,46.26394,30.07549,18.24135,31.20238,22.34064,27.42014,43.98117,10.91861,29.35645,47.44933,1.890949,8.038669,33.31886,7.568275,22.09416,15.1001,14.2836,11.36222,10.41039,19.37329,17.16024,18.72929,7.238691,18.1085,16.80437,17.90059,6.843526,14.71004,18.77615,31.59025,15.11334,27.97195,26.18421,18.64152,17.41322,20.67569,22.42203,16.60797,18.8082,19.01027,28.51125,19.71399,10.31316,34.9686,16.68075,10.91358,1.872318,8.733692,4.732874,9.710491,36.93906,17.00238,5.05575,18.73541,0.03039024,9.060582,14.54792,11.66365,16.60674,22.7685,9.187696,12.85336,13.81795,12.08147,8.88523,15.89479,13.31454,9.558963,15.17715,7.713291,1.737669,9.36449,9.652843,6.075025,6.964845,8.422907,49.16692,45.57815,11.50267,14.93308,16.65478,10.52514,15.1448,20.35651,30.25992,43.22399,15.60286,54.15699,18.47407,20.24152,19.08039,21.27405,14.21272,21.02645,33.11435,23.04072,19.88266,22.90756,23.32061,16.20497,11.20011,18.22831,15.17308,11.22116,11.83756,12.70471,0.3720585,28.33132,14.53843,18.44317,14.76161,23.54952,15.40944,8.514894,34.7548,12.41097,5.988203,4.803746,33.28856,17.11323,5.062223,24.38275,39.40243,-0.5937245,1.016584,-0.05392592,4.981784,40.63549,10.43484,9.044151,12.86944,8.72473,3.096971,14.34514,2.257191,15.7726,43.32328,27.24349,32.2003,30.20455,39.67258,26.92708,15.83277,17.53145,35.73962,45.78501,36.99356,28.00461,18.29947,19.98951,33.80593,40.88283,41.22106,39.02074,30.61637,-0.03169775,1.562709,0.473187,15.82693,40.74097,41.53694
4476992.1875,enter,30.86038,61.0038,33.18943,23.23144,23.48465,21.75052,26.09982,28.5775,27.87642,28.9469,16.45434,15.81217,12.27186,12.40621,14.55954,12.99138,15.43466,2.761208,-3.410956,8.762688,9.929692,2.179137,5.440032,-6.141531,1.222668,39.7885,24.62042,24.46997,52.28367,35.00802,28.86488,24.94997,30.42643,24.00842,27.26175,22.75857,24.2502,25.45143,13.69993,28.9643,21.48145,18.17051,18.11445,14.30029,32.15818,11.71686,45.1848,25.47346,13.27872,28.88107,20.27715,26.14176,41.72587,8.940404,26.54694,43.54649,-6.583654,12.02361,35.29581,9.719685,24.66075,17.48221,23.42424,23.98675,13.34699,21.34491,22.41096,24.04725,17.71773,21.88573,20.92567,27.23846,8.204185,18.91973,24.11584,36.1157,17.92228,28.63302,19.56284,23.80881,33.40614,41.07343,18.49199,24.22845,31.02212,23.07705,38.56308,30.88489,24.58794,60.19754,23.14499,18.28598,8.71612,25.18861,7.625323,14.88669,32.48732,26.2133,10.81003,30.80525,4.460835,9.264277,16.4663,11.61616,12.32659,21.00534,17.83274,19.3508,25.68787,14.31869,13.31596,12.51971,8.789788,7.47642,8.867143,5.118795,-0.05663495,9.077881,3.074265,4.040876,-1.265002,5.976533,44.44028,38.04226,3.04292,21.17418,24.93306,9.474047,16.05288,20.57634,29.70617,41.38764,12.0982,50.17509,16.67673,18.86428,20.97987,17.13566,17.8176,22.97914,35.55162,24.88542,22.91976,21.98556,20.3968,16.1242,14.54446,18.39083,11.30288,10.62399,12.62224,14.51735,-0.2750449,20.75154,17.0973,22.29294,21.81594,23.88433,22.18943,0.4228531,28.91561,6.691469,1.362509,-1.849697,26.16946,9.599846,-1.36627,10.23214,31.21251,-12.64131,-8.10304,-12.57224,6.447423,34.75545,9.585687,7.27445,19.626,10.88112,-1.672411,8.121557,-0.22917,16.40244,56.73141,42.10487,46.546,41.91225,56.99382,49.24841,29.90766,44.54166,56.72514,74.65263,69.92628,53.84051,41.51038,33.16494,56.91418,59.36377,77.03734,64.56499,56.37074,-1.918142,-9.117901,-12.07205,-2.853098,76.62975,79.88821
4616605.46875,joy,15.45314,11.5604,2.515089,-5.046422,-1.188813,4.099607,11.81732,0.9697057,8.137987,4.56357,-1.637101,5.687999,13.16562,-2.325897,3.712945,3.498622,14.68694,0.2589856,-1.192074,-2.269955,1.553808,-0.2951857,4.204897,-8.121243,-1.851648,15.17602,0.08160677,6.380857,31.88374,12.85617,11.66702,5.289332,15.73795,6.637301,6.354966,7.880496,10.77584,11.531,4.096651,20.14618,10.10252,9.843822,8.473748,9.136439,21.03153,5.899972,40.60283,19.71489,8.058038,20.50239,13.28509,17.05364,34.78148,2.458646,18.41994,38.11719,2.142045,1.871394,30.30779,5.807159,16.99227,10.41507,14.43727,10.67498,8.314604,16.78499,13.72783,16.71722,9.839569,18.03852,15.11729,22.62561,3.6684,14.55897,18.02736,33.01155,11.9884,24.72538,8.376842,10.83012,13.93711,8.777158,10.61286,12.89722,12.47655,15.14215,29.49826,19.34791,10.3451,27.50959,23.94113,15.07979,2.906636,6.650679,7.616081,-2.313872,35.24887,20.52231,7.797248,29.46155,15.34368,12.04359,29.9052,17.10907,21.6754,35.17189,6.283357,15.43039,14.45903,6.598711,9.962498,16.71648,12.96222,13.97623,17.43341,18.89418,12.17905,14.83897,14.62048,15.21728,15.382,15.42344,51.7043,47.69827,10.3837,12.25131,18.78811,0.5910882,4.26388,13.28549,25.48562,34.93332,7.121892,42.47467,13.14384,9.724159,15.35238,13.1314,21.09471,19.569,26.93143,12.71349,11.14999,14.00016,17.97096,11.00902,11.10645,12.20187,6.82657,4.492165,5.651422,8.430447,-4.69215,23.15815,14.22844,13.48067,12.46519,17.93127,8.950828,4.384384,33.33433,6.812727,3.846303,2.25359,29.93874,13.56064,5.134545,15.12094,36.83591,4.751941,1.726804,3.662062,3.020253,36.74835,12.04709,4.35282,15.80099,7.214093,1.701605,16.90118,5.541787,11.73593,32.41581,15.02177,20.92837,14.69118,26.79061,13.89896,8.571238,13.90247,21.05666,30.78232,22.43744,13.17721,4.825154,2.441625,13.02186,18.46227,21.50428,13.48176,6.97152,31.65671,22.2333,23.54683,15.75596,27.07271,18.16679
4619156.25,joy,20.5927,26.03146,13.31659,9.9515,11.95887,7.555935,17.51734,10.6138,15.47838,20.79321,10.77645,9.36994,8.555768,11.50559,15.17346,10.86512,10.94784,1.216956,0.4958605,3.519704,6.659632,3.872123,4.151177,-6.507948,2.222009,27.01062,9.547948,13.63365,38.69719,23.36559,23.58374,13.51524,24.4926,15.46911,14.54883,19.24293,17.86414,19.62504,9.786631,29.06171,19.00796,17.74027,15.5399,12.9238,31.36693,12.27693,46.29356,23.81804,14.81867,26.93033,16.84755,24.42452,41.46447,10.69247,25.39352,41.86923,-7.259736,3.441892,32.1959,9.035695,22.05451,10.62336,12.16565,8.190724,5.242192,17.82023,21.29645,15.35901,8.057565,16.57759,11.05017,15.03878,-1.8091,10.93752,13.54286,29.63325,9.777369,18.99061,13.68294,14.54318,16.61342,8.183936,11.19653,8.494659,10.14512,13.64149,21.45663,12.44851,1.302909,27.09899,19.80521,7.656134,-4.496714,0.6808647,-2.27369,-15.11521,18.23586,9.437726,-3.195394,19.89904,-0.8480688,-1.523166,7.901179,4.472037,4.240227,7.096019,3.48129,10.45866,10.69272,5.684739,4.906209,5.20542,1.901914,-4.246855,0.9556055,1.030009,0.945648,1.958669,1.719314,0.8636826,-1.779841,3.96493,39.60767,37.92674,1.699433,10.91113,7.341432,7.507102,11.56332,21.09969,28.51648,43.41019,14.26718,48.66439,13.35738,15.66205,16.81778,10.26964,8.395988,16.02214,30.25649,17.55721,15.64303,19.42813,20.2313,20.35078,12.71949,19.43678,13.42365,9.50586,12.93847,12.97099,-0.9136067,19.70167,19.17567,17.00954,12.7128,16.20397,12.52344,0.8937593,28.36871,4.876935,3.799903,-0.4147382,25.53501,7.047482,-1.337121,8.838306,31.54912,-9.054254,-7.431664,-7.162529,0.5182807,32.59031,8.618154,5.459386,15.47182,5.221872,-5.002485,8.475814,-2.159738,20.01124,37.55108,24.77148,28.89875,26.76376,37.57089,20.69511,8.968808,16.24691,28.0706,34.67661,31.0364,22.80993,13.59721,19.90045,23.05683,31.63322,32.34699,28.4442,20.89297,10.19548,-6.097417,-1.804037,3.312064,35.964,26.79003
4620789.0625,joy,19.71154,7.416589,0.1713533,-6.211358,7.737936,11.73782,15.23334,1.594465,3.942672,11.89439,4.323754,10.97672,15.20475,-4.699102,-1.276651,2.87986,9.831106,-2.068486,-4.042567,-4.993311,-3.34792,-2.426064,0.9325318,-10.35837,-5.757735,25.68968,5.8628,11.30769,30.6794,23.78056,22.45311,14.37155,18.36168,12.85702,16.53069,14.84472,8.820473,20.62249,8.266004,25.06482,11.26015,6.450851,1.237429,-1.910741,25.75161,8.483156,42.11559,19.75463,2.936347,14.3072,-0.2041678,19.53789,38.78753,4.642188,15.23133,32.03187,-13.89623,7.489422,30.94401,8.100001,19.94971,7.973746,5.078821,4.093286,7.59416,15.67628,16.53959,12.41595,1.21892,15.13688,6.875044,12.4863,-2.54665,7.460617,9.743788,25.58336,4.930301,15.03251,4.750526,8.749092,14.06191,10.67967,1.433463,5.50837,3.711578,4.751215,20.2566,9.883806,-0.6272254,17.3662,6.112654,4.239708,-5.771611,-1.341119,1.490758,14.69677,27.73118,10.96286,-4.949044,12.70316,-8.857014,-1.482188,11.52451,4.224595,3.672418,15.80805,0.9585517,9.364818,4.965852,0.6070384,2.128978,3.367374,-2.008232,-2.973857,2.377157,0.616998,-3.620798,1.369123,-2.767627,-1.229448,2.409136,-4.908991,34.02546,29.8373,-5.664478,3.441,13.34909,5.717972,9.322933,18.28798,27.66659,40.48153,9.645854,40.95739,8.717178,2.684559,3.207177,-2.215936,14.22336,9.088123,17.98708,10.60618,9.817587,14.80761,18.36878,14.06372,12.73017,14.11041,11.95806,4.184984,6.704782,12.25943,2.514152,22.42767,15.9535,10.8525,5.537758,12.489,7.404864,10.93889,32.27966,3.54707,15.73354,0.6414312,25.07976,7.929067,7.670724,15.52748,30.10842,-20.97082,-13.65025,-14.90924,5.913404,23.99447,3.814405,3.614761,12.45784,5.464949,-8.421832,-1.095405,-6.338875,14.20398,35.37642,21.13393,27.56095,18.94741,29.88943,13.96825,7.103961,8.308541,20.01023,27.44397,15.15715,7.885068,5.766464,5.662992,6.692208,19.10795,10.34847,8.223533,1.92658,17.27771,8.699805,25.45044,29.19141,20.4901,4.923558
