Time,Event,A3,A4,A5,A6,A7,A10,A11,A12,A13,A14,A15,A18,A19,A21,A24,A25,A26,A27,A28,A29,A30,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C14,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D10,D11,D12,D13,D14,D15,D17,D20,D22,D23,D26,D28,D30,D31,D32,E1,E2,E4,E6,E9,E10,E11,E12,E13,E14,E16,E17,E18,E19,E23,E24,E25,E27,E28,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G5,G6,G8,G9,G10,G11,G12,G13,G14,G15,G16,G18,G19,G20,G22,G24,G25,G26,G27,G28,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H22,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3177246.09375,love,-2.843666,-13.79781,-10.99653,-10.74634,11.69948,-3.714367,-9.038461,-8.700666,-2.501136,-4.000646,-9.838216,-15.52227,-3.848645,5.050577,2.046391,23.06678,6.268094,4.636495,20.18615,15.48116,11.49035,-1.854919,1.491111,0.5547744,-15.23519,-13.4424,-10.09329,4.745893,17.41188,-13.18181,7.6425,-12.08634,-5.580731,-5.959369,-13.40467,-1.572505,0.6551864,1.673368,6.476319,0.7758008,23.23488,-16.45736,30.62439,5.723988,17.06511,1.054295,-6.201293,13.5048,0.8711168,14.92777,6.786373,20.00693,-9.070598,-21.77188,-10.93945,-14.02055,3.841128,30.88285,-5.885972,-8.865526,-19.30305,-21.40735,-13.80999,-26.77822,1.538893,-4.760012,-10.74299,-15.03022,-7.352939,-3.562018,11.91849,-3.940526,16.64825,-19.14354,-20.40663,-9.785611,1.607783,-18.02766,-19.8826,-19.12002,-10.53414,-13.04062,-19.11852,20.17515,-19.30579,-19.20764,-7.182003,3.893598,-17.06742,-11.74939,-30.13607,1.388177,18.03457,1.385109,-21.08386,-10.52023,-3.749057,-6.484515,-31.28979,-14.0932,29.2801,15.18176,-1.807461,6.697585,8.103655,1.045091,-11.85986,-14.14939,-11.83021,-24.42465,-10.12197,-12.24961,-13.96755,-15.37636,-13.43367,-10.05018,-13.25693,-16.3237,-14.15652,-13.42731,-13.27382,1.719756,20.46987,-16.99914,-0.1588432,-13.41478,-3.660087,-18.80683,-16.65582,0.2337667,1.084471,16.16612,16.42104,5.429408,-6.790963,-12.50003,-11.76937,-19.92087,-16.06387,-19.55891,-17.19276,-25.83197,-14.76621,-18.08267,-24.86774,-20.3491,-8.942534,-2.016882,7.30214,13.96225,1.307351,0.03834095,-4.288012,-0.5444556,13.64035,14.17947,-3.271331,-16.70721,-24.26187,-19.26934,-10.92124,-10.56118,4.961837,-5.273695,-8.059351,-10.07011,-7.428505,-9.095547,2.839091,-19.41946,-27.88458,-26.07391,-21.43971,-21.14515,-35.99086,17.15422,-27.28384,-26.5677,-7.300359,7.883163,7.341212,-0.08233763,-6.874015,-24.20777,-5.938535,-10.37231,14.43367,-18.74086,-20.6243,5.051429,-13.09826,-0.6726731,-4.741637,5.56374,-12.27594,-19.8819,-5.480921,2.642863,17.44876,-12.77874,3.779233,-7.325952,-17.53911,-10.91911,2.525038,-6.55584,-6.096359,-26.83847,-22.76137,-10.87802,-4.815181,-16.74837,-25.15747
3188562.5,love,-4.292276,-16.17754,-10.28415,-14.07795,6.682578,-10.68908,-10.94713,-9.165985,-8.386781,1.568608,-7.870796,-14.3184,-7.710279,2.553065,-1.061584,14.30014,2.254868,2.71508,17.21925,12.91209,9.551401,-5.930565,-1.245466,-5.404518,-17.39914,-12.5417,-1.91143,-0.7134254,8.628873,-16.68965,5.500468,-9.372197,-10.8218,-15.88274,-13.72951,-5.027938,-11.24478,-11.85774,-6.851921,-6.808746,16.13121,-13.62347,18.3464,-5.593814,6.142308,-11.7458,-14.59959,6.26504,-2.358069,6.374876,-4.98175,13.55147,-21.63188,-18.52043,-5.886914,-9.822332,-0.7971191,28.06441,15.07139,-1.436727,-8.973149,-13.78684,-11.85941,-22.06147,0.6490696,-7.624965,-6.845367,-10.03721,-6.347366,-2.289426,15.60962,0.4725069,25.37204,-15.28272,-14.90275,-5.22397,5.765908,-9.359849,-15.7645,-15.60771,-6.589557,-8.286283,-17.35147,26.46975,-10.94139,-10.25837,4.106332,18.83587,-9.652807,-2.831957,-8.238174,10.97051,39.37053,15.03201,-2.075377,-9.591491,4.575906,6.853225,-13.5787,-4.851635,44.91957,30.54595,6.010001,22.30828,10.89866,11.43252,2.486849,-14.4849,-10.14573,-18.06458,-5.739977,-14.10909,-15.17733,-22.27916,-16.76036,-24.26702,-15.58313,-18.68503,-13.04726,-9.883316,-9.544545,9.487715,32.98345,-21.89433,-4.311515,-18.00383,-8.051188,-13.65371,-15.89103,-2.873221,-6.807696,7.725015,8.712958,-5.755857,-8.597614,-17.70041,-15.01199,-12.11189,-12.51688,-16.32388,-15.11485,-15.74505,-17.52012,-18.98134,-19.72747,-11.0631,-4.002835,-5.994276,-0.208801,6.776693,-5.360207,-8.383727,-20.0839,-15.94097,7.426229,9.843019,-4.39196,-6.508172,-26.00384,-16.17834,-9.151863,-7.562648,14.51562,-3.819778,-4.737931,-5.773795,1.795389,-5.832177,2.430297,-11.76079,-19.71411,-19.0708,-14.39132,-17.7773,-28.40956,10.38699,-20.86175,-19.38304,-9.677169,7.161674,8.067025,-2.078191,-1.935686,-19.79623,-0.8050235,-6.095577,11.13915,-14.85834,-9.979948,10.31281,-8.729966,-2.748521,-6.742063,5.499545,-9.685877,-12.6383,4.989872,13.29657,32.11204,-7.40877,5.059531,-6.757668,-14.49066,-7.848352,4.346931,-4.551086,-2.834316,-2.189464,-2.713032,-2.657335,-8.224901,-15.23843,-21.00301
3204761.71875,love,-11.52386,-19.02982,-10.37097,-10.86198,8.452547,-12.88713,-16.52657,-9.142179,-3.407452,0.9579616,-26.01292,-15.12565,-2.479779,-2.480617,-3.340552,24.07813,0.9903744,-1.88196,14.77922,9.106839,1.259262,-9.991794,-1.029294,-1.20421,-12.79418,-11.75445,-9.146011,3.24773,14.17733,-12.34264,7.732282,-9.975757,-9.039135,-7.35323,-13.06359,-4.70556,-10.34383,-9.763892,-2.029842,-4.977268,20.4016,-10.7676,7.602183,-8.346656,5.070604,-9.113516,-10.71555,8.105836,2.225703,-1.279311,-8.223119,12.30287,-5.59027,-15.8524,56.71703,50.44783,5.307076,33.05065,-15.03723,-7.286342,-10.67047,-14.89092,-5.792312,13.9153,29.26787,-1.570942,-8.07005,0.02061923,9.150505,5.796488,23.00571,12.90517,38.46152,45.11666,43.63629,8.285625,17.89726,4.870373,46.93613,44.55476,20.32403,15.07492,2.655167,58.24332,-15.04699,-17.62962,-5.212002,4.753366,-9.778592,-9.915109,-21.5212,8.738731,18.46494,0.2399558,-38.24773,-10.89694,-1.445424,-3.240028,-35.96545,-11.78738,26.43765,8.971089,-10.32773,-1.17368,-4.373648,-5.575991,-18.85336,-2.864001,-2.857244,-4.782323,1.131575,-15.13538,0.7482446,-14.37774,3.846028,-17.30827,-30.89068,-32.15253,-28.0181,-26.47954,-27.22776,-14.83936,6.647254,-37.64445,-27.56111,-31.1357,-43.33223,-18.73729,-6.60261,-10.91224,-14.96431,4.537415,5.585512,-9.4621,-10.8551,-10.07301,-9.68414,-12.44002,-9.878853,-15.21023,-14.07901,-14.64285,-15.59511,-19.91498,-24.6594,-13.1284,-12.82665,-12.86014,-7.51622,6.587533,-10.92239,-16.04586,-14.40617,-11.79756,7.483951,15.11934,-10.35218,-17.10678,-25.51702,-16.19635,-29.02738,-27.04754,1.748445,-7.452397,-25.20218,-23.38382,-5.306813,-24.8311,-12.03217,-10.359,-6.683298,-8.453195,-2.863639,48.79947,-14.74412,12.82647,-4.779175,-3.563642,1.817757,9.346781,11.41059,7.04552,17.72722,43.06321,63.84776,57.42002,9.325811,48.48231,-18.63517,8.12789,-12.07503,2.76042,-3.836313,4.638952,-10.1806,-17.19622,-7.178589,2.569493,13.27176,-17.01543,-0.9002392,-11.29073,-17.93855,-16.38097,-3.572475,-15.94944,-8.242034,-45.66296,-14.39996,-33.11931,-17.55653,-21.52588,-41.192
3210863.28125,love,-1.495834,-16.0636,-9.756617,-10.82834,7.107167,-4.680219,-8.99158,-8.012001,-7.137794,6.520185,-27.73602,-14.30508,-4.124078,-3.516334,-9.50596,21.20125,4.776413,-3.169391,8.233039,3.231514,8.973669,-11.79463,-1.828846,-3.718717,-18.08933,-13.39194,-7.940003,0.5511386,13.31338,-15.21647,6.836852,-13.79792,-12.13412,-11.87517,-18.23506,-7.051879,-12.01312,-13.31106,-5.116434,-5.434559,21.12965,-12.66563,15.40166,-8.961102,1.791904,-11.25378,-12.04245,11.31474,6.248199,-0.7658329,-10.3303,11.04107,0.4129745,-6.443087,7.592249,1.387402,-4.924712,22.24341,-7.976882,-6.453028,-6.62791,-5.886682,6.863031,-20.65875,2.454432,-12.80524,-11.6765,1.088715,-4.764309,-3.938163,16.25681,4.608092,34.18034,-2.413998,-2.620325,-3.341068,9.432818,-9.849101,-2.212342,-3.077949,-2.886131,-6.363603,-17.37532,27.31048,-17.09742,-17.08561,-1.186518,14.89598,-5.853344,-12.45772,-21.56129,14.16663,36.99883,7.895717,-13.02501,-3.710476,7.152005,7.354075,-30.10009,-8.816612,28.35321,11.25512,-12.83577,5.913256,-3.15677,-9.098897,-18.38036,4.059648,3.372436,-7.063788,-1.9905,-17.18968,-20.92949,-24.68513,-20.12847,-22.40461,-23.03717,-23.92407,-17.77347,-15.76791,-15.30008,-1.092221,17.38137,-23.32701,-3.599664,-22.89985,-15.54091,-4.87721,6.253622,-3.43467,-12.84357,0.4795497,-2.115379,-15.52367,-15.68121,-13.49422,-10.2226,-5.339915,0.8551384,-8.7018,1.124747,-7.744134,-0.1694798,-0.5832531,-9.543173,-6.442015,-18.54962,-21.07754,-13.94987,-2.826803,-13.4957,-15.21607,-15.64245,-9.309241,-1.343825,4.296193,-18.05942,-9.268155,-5.368668,-4.590702,-29.28917,-25.15127,8.407515,-5.49984,-24.00836,-20.3506,4.375542,-23.21947,13.4273,-2.22769,-13.46477,-11.69803,-6.330998,-2.722394,-20.92167,1.587415,-13.33264,-11.57872,-10.06017,1.429864,2.713778,-0.9424847,-3.978112,-6.099865,12.54562,6.720393,3.666168,-1.233454,-20.54359,5.32956,-14.04745,-1.464608,-5.525074,3.173838,-11.44695,-15.37645,-2.959695,2.915215,20.82253,-10.78565,1.401873,-8.179434,-14.66691,-10.51059,6.817168,-6.802766,-6.792318,-38.60111,-35.9702,-85.71431,-49.30382,-12.99827,-31.16241
3259921.875,exit,-9.833065,-16.63527,-10.08818,-14.28468,2.669937,-4.052268,-10.82598,-11.71019,-11.63215,7.519815,5.4994,-13.7604,-6.461912,-4.535376,4.497739,16.06081,5.489536,-3.644017,22.69675,18.18955,13.77105,-16.06026,-3.098589,-6.064492,-18.09973,-17.9115,-6.872033,-3.741885,3.920804,-21.7623,-3.124728,-16.78934,-17.29441,-22.05697,-26.29754,-11.12131,-19.96176,-18.85638,-14.1508,-16.33339,7.87511,-20.68867,6.007617,-15.01223,-4.529876,-19.45617,-21.22901,5.171944,-3.428688,-5.291285,-17.61767,2.507378,-3.082875,-22.55652,-9.009341,-11.21627,-18.57323,8.568773,-23.98533,-18.49117,-21.92857,-23.46516,-15.91189,-18.36447,6.758488,-26.31193,-18.73788,-15.40088,-12.47399,-13.01828,5.968318,-5.005975,28.28463,-16.54288,-16.52357,-6.04873,4.887154,-5.75024,-17.82092,-15.95916,-6.455572,-5.72135,-6.760391,26.64225,-13.33726,-11.15829,5.071485,20.20815,-10.451,-2.440613,-7.6519,9.970819,37.46112,21.27141,-8.011111,-6.630712,7.091308,-0.1763408,-11.64158,-9.359378,41.19517,31.83777,10.05206,23.67029,16.85978,15.0563,9.73447,-13.15348,-6.310853,-20.17271,-6.686996,-3.370951,-4.294041,-9.30971,-8.028732,-7.172586,-3.282196,-12.09359,-4.522542,-3.977121,-3.74083,13.12093,38.47765,-10.7735,5.102718,-5.239201,1.975905,-15.62794,-15.73039,-12.47467,-17.70025,-7.166485,-11.66718,-19.54869,-24.69918,-19.35219,-22.58463,-22.92483,-14.72469,-16.99543,-13.18837,-24.51651,-11.44328,-24.5707,-26.52732,-23.29588,-28.18457,-31.51343,-30.80571,-17.1502,-20.65417,-19.14842,-15.29393,-18.78982,-15.75714,-9.137234,-33.1456,-24.58958,-29.41559,-23.66473,4.426141,3.610942,16.12737,-10.78593,6.445123,2.7656,-13.88425,2.913744,6.852536,-15.25791,-21.39958,-17.05975,-13.45049,-19.41281,-28.18967,-12.38582,-20.03486,-18.36331,-17.73734,-6.081049,-9.041114,-13.34385,-9.949958,-21.51328,-3.446819,-8.765109,-5.062569,-17.49637,-14.96695,5.882399,-9.574788,-4.958656,-7.013852,4.101044,-10.28422,-12.32581,-0.283359,4.286007,23.17582,-12.79482,2.656275,-8.711365,-20.05981,-13.33819,-0.9063675,-9.611663,-8.97986,1.498079,5.423981,-7.932354,0.991473,-11.81143,-24.62988
3317500,enter,8.784632,-10.36287,-9.982343,-12.06916,2.603668,2.964701,-7.636732,-8.490108,-11.6044,3.624759,-14.60951,-14.39122,-5.460808,-2.784049,-2.314679,18.19364,4.384558,-2.781564,15.36245,11.19733,5.31092,-11.64016,0.3639209,-4.958562,-18.89371,-16.31082,-11.09053,-2.684823,4.245433,-24.9061,-6.728467,-20.79903,-15.4742,-23.81762,-26.79365,-13.25037,-19.41064,-22.55464,-17.90434,-20.80404,4.673627,-23.10709,8.407613,-14.04407,-1.05336,-20.62792,-19.21202,-0.01627195,-6.761425,-0.2992394,-10.74321,9.483324,-19.10432,-19.50154,-3.169385,-6.018237,5.030142,33.27905,3.537635,-3.010395,-9.88461,-9.926018,-2.535596,-26.69025,-1.063903,-2.818244,-5.654489,-9.195966,-6.456271,1.898356,16.53193,0.4457112,19.92352,-11.64379,-11.39009,-4.92576,3.985687,-20.38058,-12.32382,-11.75477,-8.876278,-9.762936,-19.65502,25.44372,-22.91563,-22.37515,0.3537848,19.58899,-11.13966,-8.887111,-11.09579,4.229609,30.56789,18.97113,-8.244692,-11.56617,0.7511292,0.7456034,-21.15327,-9.817226,35.48711,21.77784,-2.553678,12.43981,2.794503,1.38849,-11.89459,-5.611904,-5.176824,-16.2038,-10.39181,-20.27629,-13.97502,-23.31311,-21.13878,-29.13807,-18.63789,-20.50694,-14.44724,-12.71287,-13.46639,0.2233796,19.22658,-20.82074,-6.361584,-18.36708,-11.33463,0.2002977,-5.486042,-7.349957,-13.62539,4.315885,8.352171,-7.043296,-10.00973,-11.73587,-7.694506,-11.92221,-13.51335,-22.96892,-11.02767,-22.61951,-2.148442,-5.389397,-3.738941,-4.447897,-5.011065,-5.935596,3.706318,7.825844,-9.961657,-14.03467,-2.910858,-15.52908,8.425363,15.42916,-0.287913,-4.744281,-8.785867,-5.26949,-17.58993,-14.13458,17.91652,0.4318259,-11.50118,-10.98284,5.631979,-11.99121,15.71319,1.491543,-12.01321,-10.50638,-5.237973,-13.5753,-20.42893,11.6844,-12.2212,-11.13741,-12.94087,7.083128,9.049247,-3.3058,-7.104911,-17.26179,2.840526,-4.013862,8.735291,-12.43879,-18.4365,5.010753,-6.555013,-2.168919,-1.934763,9.96334,-4.372349,-14.53083,4.238132,14.29406,33.09481,2.640273,14.93982,3.024513,-12.73787,3.980808,13.86017,14.83229,12.34731,-31.48482,-19.78857,-37.9669,-24.54357,13.00012,-3.100011
3392562.5,frustration,-1.930593,-6.783498,-1.129177,-2.170814,14.22642,-7.186144,-4.935792,1.869163,2.360702,15.28772,-3.299052,-7.792987,6.082218,4.814285,6.325013,30.10162,14.29207,5.296836,25.71266,20.75414,14.41742,-9.813309,7.137601,2.214609,-10.44825,-11.62147,-6.724439,8.566272,18.58851,-12.86759,6.602519,-10.36872,-3.496261,-9.267319,-14.80252,-2.192017,-5.58956,-7.097703,-1.676914,-6.448464,22.66908,-11.56572,17.8834,-3.026773,7.393757,-9.033455,-10.82273,11.34366,3.430984,3.566315,-4.126752,14.0468,-12.45625,-18.80405,-1.381308,-3.674328,-5.430583,21.21292,-0.815501,-3.624388,-14.09558,-11.86985,-2.066817,-16.6216,11.67199,-12.31407,-10.61725,-3.733434,-7.303267,-1.835112,16.40456,5.33736,34.1553,-7.976477,-8.572719,-0.100254,8.118343,-4.940616,-9.17505,-7.917449,-0.8863955,-4.238784,-8.410022,27.33298,-14.69924,-15.14117,2.048284,12.32816,-8.482668,-6.242131,-21.98459,9.570363,25.47638,10.18563,-6.837011,-4.017294,2.976581,2.226076,-17.25945,-7.107909,40.57471,29.00141,8.278335,18.41274,16.68267,15.40329,0.02875248,-0.417953,-1.561392,-4.87938,-0.9495221,-7.189555,-5.542967,-13.40654,-5.713753,-9.175993,9.987802,-14.94659,-12.38577,-11.19082,-10.70762,2.590087,23.22029,-16.31555,7.576066,10.77202,4.177303,-11.25344,-1.056105,-4.164833,-8.311909,4.545705,5.842993,-6.542951,-12.64608,-7.457335,-14.24283,-13.72232,-10.88631,-9.813738,-5.570599,-14.59096,-5.112176,-10.39346,-16.98953,-11.43144,-11.89122,-9.598296,-2.718883,-3.154904,-8.391872,-10.8476,-16.33902,-8.830367,-3.025281,3.944617,-8.230188,-12.15364,-15.42382,-11.1093,-4.199445,-2.448022,20.37063,0.4076843,0.5273282,-2.471985,0.8076333,-0.4362959,18.71669,-8.439939,-12.49243,-9.607575,-5.33473,-9.672699,-20.17563,3.729172,-12.19814,-10.82218,-8.559064,-2.607595,-3.084287,-5.347928,-0.8328322,-11.41232,6.555493,0.6967148,3.53367,-7.643907,-16.75134,8.595438,-0.1942552,5.921386,4.875095,14.21504,-2.894474,-10.2885,2.86767,11.22207,26.31722,-3.32939,9.936333,-1.949696,-8.138132,-2.058282,10.90799,0.05002164,1.632034,-4.201444,-19.10458,-8.337825,-7.603821,-9.413887,-20.32335
3750226.5625,exit,11.99632,-5.875282,-5.263048,-7.533023,8.09868,0.9089242,-4.892778,-3.745535,0.3840268,9.012464,-10.29857,-10.40844,-2.502804,0.3395481,2.834939,21.76456,6.384262,0.7025205,17.91382,16.58699,11.95701,-9.26643,5.37708,2.826027,-9.420259,-7.499582,-1.44061,3.965774,13.51579,-10.84739,12.45342,-8.227205,-6.357285,-9.589905,-10.39912,-3.392074,-7.553839,-10.92049,-4.179274,-4.752697,20.80449,-13.04784,13.94969,-11.42749,-1.31475,-12.8844,-15.2018,12.34257,5.094008,-2.735676,-15.08695,3.830735,-0.4830794,-16.60873,5.111961,2.697073,-6.678739,20.3993,-18.92934,-18.48219,-23.89857,-16.78152,-1.885679,-17.47948,-8.830323,-11.70594,-19.27815,-8.556211,-5.789914,-6.744103,7.031897,-3.095396,27.41921,-2.088952,-2.250905,-6.616601,4.116742,-10.56168,-2.113904,-1.947316,-1.637391,-2.182566,-19.08635,28.61576,-13.76179,-14.64386,8.027253,18.57997,-7.771393,-5.01533,-13.22375,7.276167,29.27845,6.061349,-13.51028,-6.649104,4.210582,4.101422,-29.44385,-6.779962,28.77711,15.74905,-2.183466,2.684742,-2.106043,-6.368768,-19.09502,1.300054,-0.3573716,-13.75021,-4.44701,-26.8736,-19.8678,-34.50933,-29.89809,-34.22529,-30.33101,-34.57601,-25.37878,-23.94611,-23.37737,-10.47247,7.646781,-32.87524,-19.77444,-31.33898,-27.68793,2.507764,-1.449668,0.8206118,-13.16575,-1.58553,-6.119067,-13.63211,-19.97652,-13.53443,-10.16918,-15.79448,-4.990787,-11.31605,-7.684777,-13.64837,-1.843494,-10.49878,-23.12196,-14.94572,-28.73617,-23.94865,-18.00775,-3.525272,-13.18822,-15.88301,-12.26652,-12.12854,-2.321284,3.067423,-23.53282,-20.72713,-17.17629,-17.64907,-14.18886,-14.27246,16.1904,-6.144183,-11.55051,-13.99604,-7.785376,-11.71985,-7.908876,-19.86421,-21.5761,-21.1516,-16.16259,-5.789714,-28.9392,-2.357645,-20.65033,-20.25841,-10.61471,-3.733522,1.448809,-2.239234,-6.052732,-9.062298,9.273996,3.382029,-0.4016207,-4.530677,-6.870825,9.108277,2.463069,6.396319,2.675048,14.68402,-0.6881624,-5.157854,7.11666,15.72043,33.2652,5.03524,17.63859,5.041323,-3.564982,4.146794,17.89851,11.69627,11.90454,-52.74816,-38.42874,-45.84459,-35.41825,8.851236,-7.603137
3807804.6875,enter,-10.72389,-21.69578,-15.53783,-16.77723,0.7400108,-4.771852,-11.95971,-12.6564,-7.721318,0.7265133,-3.336158,-14.47665,-5.215643,2.034997,4.811754,16.7049,8.509915,2.858692,20.14688,19.22211,10.93927,-3.157254,-4.811196,-6.284426,-19.00236,-16.58762,-10.80265,-3.919436,8.09887,-20.05321,2.490092,-14.64038,-11.88536,-15.82956,-12.65803,-2.948996,-11.3137,-14.00597,-9.203087,-12.55482,14.44965,-15.183,12.40551,-10.65049,-3.065135,-15.66444,-19.11288,3.134274,-4.026477,0.8641225,-12.52408,2.535238,-15.50607,-22.3627,-1.435832,-4.514601,-3.109503,24.06612,-10.40092,-6.757973,-16.88815,-14.63706,-10.95575,-23.67418,2.807304,-8.85624,-12.50451,-14.46997,-6.656835,-3.421297,9.804012,-4.901356,24.3257,-9.371023,-9.882407,-7.510505,0.2597113,-10.44261,-10.29988,-8.400097,-5.224266,-12.34184,-18.71413,19.29213,-10.43837,-11.54493,1.127688,9.082811,-9.670527,-1.08459,-20.07958,4.672063,14.36927,-0.6170455,-25.39177,-17.7725,-10.96555,-8.075014,-31.74759,-18.41144,36.31134,17.76914,-10.83696,4.71639,8.222312,-0.393539,-6.185494,-11.22406,-7.664873,-20.60308,-6.216548,-10.97373,-9.903629,-12.27258,-8.944078,-10.5308,-2.489997,-18.64725,-9.247862,-6.596525,-6.834271,5.911801,26.43851,-12.91781,8.961817,-4.826084,8.839691,-27.41906,-17.09476,-1.514143,-10.01085,2.452971,-1.088366,-12.88501,-23.00702,-19.6834,-10.58612,-17.4312,-14.92475,-14.78879,-20.52222,-16.78444,-11.38513,-18.49433,-18.01566,-18.36031,-19.581,-19.01286,-9.504712,1.722212,-9.470081,-10.78662,-8.768229,3.382821,3.052314,6.857913,-15.10118,-12.03793,-23.42175,-14.67216,-10.28477,-9.84693,11.10571,-10.00676,-6.377707,-7.989697,-7.761388,-5.012295,9.131543,-13.42647,-17.78684,-13.1499,-8.788111,-13.40728,-23.97733,1.110785,-15.37195,-15.23772,-12.43249,8.445987,3.256663,-1.356321,-9.213849,-17.25604,1.338019,-5.306714,5.437006,-13.65898,-21.87497,0.7402604,-11.26958,-4.329776,-6.840378,-0.1419583,-11.52038,-16.52471,-7.396618,2.101799,11.81925,-14.44223,2.583032,-7.803852,-19.33207,-9.403218,2.597288,-7.660898,-4.98858,-15.77939,-9.057169,-3.905751,1.909538,-5.994848,-24.93122
4019027.34375,excite,-16.8914,-22.13873,-13.31038,-12.91228,2.749086,-16.71206,-14.23267,-13.47939,-4.387666,1.907164,-11.11212,-11.72947,-4.094161,-0.3363567,-0.7544658,18.04039,10.49242,0.6112615,13.76273,13.86503,7.953689,-7.086764,-4.630033,-4.280344,-17.07742,-13.13507,-5.912486,-0.6138238,14.24018,-12.79577,11.29597,-9.507156,-9.89624,-8.982167,-6.986411,-1.64533,-6.083433,-7.206501,1.970993,-1.830529,23.05121,-10.84241,15.18108,-4.792699,9.155684,-4.457451,-5.01194,12.9856,4.201438,2.489032,-6.46045,12.93368,-10.01237,-11.78359,-17.77035,-18.29247,-4.970781,22.0512,-10.12811,-4.486246,-15.14166,-21.65624,-9.760779,-23.87129,-3.351042,-10.48912,-8.493299,-10.68106,-9.70403,-4.712509,12.04271,-0.01126572,27.95077,-23.16083,-21.9147,-9.548534,0.9974549,-14.76229,-25.07987,-21.91387,-8.553345,-13.61623,-20.06936,18.19141,-10.18516,-11.96817,5.642035,16.17418,-9.140251,-2.425442,-17.2603,4.897981,23.55688,6.911198,-17.3163,-10.36699,2.024745,3.053339,-23.54208,-6.674361,37.3847,18.29108,-14.93503,9.74407,0.8954583,1.094054,-4.651653,-8.22955,-8.666167,-15.26389,-10.31158,-19.47393,-20.80056,-30.2042,-23.14701,-26.50367,-20.10969,-29.67824,-16.25539,-13.70943,-13.16153,3.846088,22.75303,-18.85516,-4.842352,-21.36501,-10.14654,-16.34513,-10.44506,-6.449583,-9.81115,2.745263,3.876303,-7.157204,-11.72323,-7.848959,-11.87476,-13.73874,-10.08977,-17.26471,-13.1083,-21.12138,-3.500023,-19.99082,-29.95795,-16.69889,-10.44347,-11.21996,-6.968306,-1.744751,-10.11502,-11.65417,-12.70208,-1.667902,-0.8289548,3.634414,-7.715817,-18.17626,-28.2724,-19.44888,-12.96619,-11.22961,19.17535,-2.6172,-8.772915,-8.827199,0.1805532,-10.29919,3.874596,-13.56133,-26.52043,-24.8926,-20.87836,-26.91572,-33.75859,4.764755,-27.51097,-26.72966,-13.46648,-0.6286646,3.433409,-4.815117,-12.10602,-27.67109,-9.532686,-15.66542,5.543334,-24.43294,-13.89067,4.028301,-7.095331,-0.7642989,-6.48055,-2.104855,-12.32644,-14.73539,-2.928267,1.150886,17.40785,-14.18454,-2.541411,-14.58553,-21.42355,-19.42734,-5.590451,-17.8025,-15.61626,-0.5771378,-29.18564,16.36867,-11.30487,-22.21993,-38.48859
