Time,Event,A4,A5,A6,A7,A12,A13,A14,A18,A19,A20,A21,A30,A31,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B30,B31,B32,C4,C5,C6,C7,C8,C9,C15,C18,C19,C22,C27,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D10,D11,D14,D15,D16,D17,D18,D20,D21,D22,D26,D31,E2,E8,E10,E18,E19,E20,E31,E32,F3,F4,F6,F7,F8,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F26,F27,F28,F29,F30,F31,G2,G20,G22,G24,G25,G27,G30,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H22
3077800.78125,exit,-6.697399,4.516232,0.4228514,-1.610133,-3.392722,1.401565,-10.45864,26.00084,26.36986,0.05957097,8.480484,13.0765,-10.38051,9.741486,13.22212,11.28202,-0.313436,0.1326576,13.5887,11.97119,18.22707,5.765699,-2.684413,7.52916,4.74087,-10.86009,2.026819,-5.397911,5.671992,10.03596,-1.922262,9.534122,12.32873,9.842369,5.570884,-3.732205,5.427462,5.727371,3.174117,9.818764,1.376458,17.08647,-3.010637,-7.168988,1.33083,-3.062547,10.3128,15.41318,18.00373,26.35221,-2.048797,14.83508,-3.064975,-15.87859,-16.62706,9.777158,5.717502,0.1174179,4.76094,5.072011,5.118909,4.414469,8.149673,5.476468,4.817877,3.732387,9.652253,12.43198,8.769965,4.089307,-8.074238,13.73902,15.03836,11.60653,14.78804,-19.8495,-3.312636,-4.853051,-5.725215,-13.13802,-9.932196,-11.10245,19.35345,6.284876,1.845623,-9.857055,1.006064,5.947888,21.44346,12.66121,3.15579,8.861854,17.0201,15.38921,13.74548,17.15722,6.906156,4.250284,-3.36879,-1.561848,4.750095,-0.4847484,15.34607,1.771977,-5.991298,6.177081,16.54068,18.65752,16.68554,-13.1467,-6.505978,5.070646,0.7814856,-5.318778,4.795148,-20.3047,-0.6136861,6.203234,10.81458,4.997895,3.008458,4.591964,13.57022,13.50884,1.13378,-6.047507,-12.89865,-17.0152,-7.352918,5.748357,-2.708199,-11.34043,-10.24951,-4.328649
3135375,enter,-3.644772,1.372933,0.5428476,-1.763941,-2.105819,4.961657,-1.457442,13.42749,1.897413,17.81641,7.835991,17.96197,-0.7086579,7.771601,9.348977,8.078422,-0.08627294,-3.43701,13.30812,12.73505,15.61155,4.109063,-11.407,6.414725,0.8347937,-8.866687,1.089048,-6.580455,-0.6943893,5.378942,-3.533823,6.652797,2.675987,6.746387,-0.929715,-4.142998,3.037257,3.441002,3.515944,6.460404,-1.014248,13.41053,-1.971538,-13.97828,2.889026,-6.932415,8.36913,12.84693,12.56585,21.17984,-1.757219,11.53353,2.063765,6.183954,-13.01621,18.82658,8.742728,-2.46078,0.6092683,-2.949692,5.839534,0.1143864,2.958172,5.669346,5.440753,-3.792808,8.075752,2.901782,-3.124498,-6.93482,-19.44997,2.205177,6.206995,11.14552,4.054309,-16.61808,-11.0746,-21.02568,-2.32286,-13.85801,-5.121387,-6.006631,8.872344,6.583749,-5.957772,-12.85381,2.164407,6.41453,19.79579,15.46003,4.817704,1.996182,11.14118,10.45863,9.563521,12.99565,4.820466,3.121632,-1.716746,-9.029576,4.021516,-17.99195,17.10224,-5.149828,-10.91033,5.192888,10.52475,11.22606,11.2609,-5.075428,-3.6315,1.36828,-4.196107,-9.351562,5.173235,-10.74882,0.8650133,6.980887,10.99817,6.444068,0.7681265,7.55127,13.88443,16.01824,3.144079,-9.392378,-9.88645,-20.6716,-7.374195,4.476326,-2.963285,-10.35391,-16.26221,-5.01485
3199929.6875,fear,-13.70024,1.157694,0.986239,3.304402,-7.417337,2.675366,-15.13486,1.76204,-7.285769,13.55596,-0.5095391,9.154807,4.428501,9.025464,11.71074,11.54492,3.215381,-0.696692,20.55469,15.45948,18.93382,7.766834,-2.656018,12.5301,5.556192,-10.22979,5.26307,-2.258407,2.156832,5.730513,-3.474325,4.488698,16.30528,17.53819,7.213926,-1.214155,7.148834,3.875282,0.652397,16.68906,4.950572,16.04476,-5.503775,6.979507,6.898299,-14.65225,-0.3127179,3.271298,7.229743,11.83855,-1.14687,8.081304,-13.27786,-16.83744,-22.16686,3.585999,8.62119,0.9316379,8.194214,2.133627,6.647769,7.642029,8.101428,1.543807,2.91825,-2.276935,11.81005,10.09084,4.280106,1.405241,-3.874136,15.69337,9.164529,4.462563,8.720761,-19.04544,-5.748439,-12.8957,-16.4076,-19.61199,-16.08625,-14.33031,7.658856,-5.411124,4.880803,-0.706426,6.756185,9.698786,16.99022,11.75402,3.031697,1.720966,8.409325,7.175985,4.810335,9.349771,3.835105,8.711645,8.090709,11.1426,23.34825,1.524197,20.7188,22.60845,4.257452,18.12456,8.182667,8.180301,5.559029,-14.81336,-11.30923,16.16343,12.2054,12.22769,10.2596,-24.79159,5.043685,5.886021,10.50534,5.544077,-0.6870093,4.661217,11.31369,13.87181,6.756626,-3.883883,-12.31202,-15.50638,-11.88433,1.818316,-3.335975,-15.19413,-13.08665,-9.225279
3359968.75,exit,-34.74476,-14.9578,-17.96403,-13.90224,-25.21687,-7.822267,-14.64816,6.603987,-6.995476,3.330611,-3.345068,10.37831,-5.104332,-13.7047,-6.181008,-6.499538,-12.14708,-15.32494,2.297887,2.361716,3.816828,-1.571041,-13.43365,-1.218555,-4.489128,-12.37909,-3.596911,-10.15181,-0.8283592,5.540706,1.60462,6.243166,13.13639,9.453433,-0.2572208,-6.501899,4.175041,5.046096,4.053233,8.657941,-0.4900831,13.57105,2.253831,-17.31768,-1.848159,-15.48378,2.138954,7.643397,8.180554,7.953408,-12.73914,1.524898,-13.5215,-34.3773,-33.11617,10.39984,4.205488,-8.209226,-13.23465,-23.72842,9.00643,2.56655,2.633256,7.658467,1.206158,-7.745086,17.39734,10.77259,-2.789242,-22.30965,-58.70279,16.48492,9.020824,6.166342,14.6557,-4.228664,-10.83408,-8.007338,-22.12891,-1.627192,13.29451,11.93091,15.0607,3.068664,-0.6605289,-16.26171,-1.166033,4.24343,19.27335,18.50335,7.23702,9.989673,18.30754,17.07837,11.18573,13.25736,0.3211605,-0.4083188,-8.522725,-11.6466,1.564302,2.909697,13.96497,-2.737533,-11.3199,0.9059106,5.953221,13.79227,9.486258,15.27863,-20.07875,-1.18835,-4.337636,-8.557102,-4.697487,-25.55516,-17.24264,-12.87951,-12.30576,-13.35414,-17.9364,-18.86022,-15.36933,-8.683995,-24.15118,-38.38134,-51.46081,-60.79279,-51.25664,-27.32254,-31.21167,-52.52793,-47.20518,-50.26774
3417570.3125,enter,-17.54819,-4.483705,-11.32848,-10.41035,-12.9836,-4.75298,-20.48036,4.58247,-1.097834,8.136254,-5.790929,4.735455,-38.47788,-0.1586363,2.005599,2.304667,-7.41042,-10.05779,4.208499,3.540729,8.062547,-1.814739,-13.81058,-0.09167968,-4.096159,-19.80257,-5.687712,-16.28106,-9.065608,-6.152577,-14.17912,-4.573302,5.210615,0.792141,-9.212982,-15.61329,-9.394141,-7.401715,-8.732066,1.776811,-9.631678,4.387012,-11.71022,-21.70799,-9.20836,-17.11695,-0.9146364,4.22619,10.38332,11.69321,-5.71515,4.496501,-7.964615,-26.76862,-14.73628,7.119449,0.9275776,-4.402573,0.09749777,-4.138408,-3.479572,-2.825897,3.117294,-6.795921,0.3720367,1.261746,7.19294,8.912344,0.4031069,-1.111678,-13.49565,4.523079,4.259302,8.438824,13.44037,-12.5328,-7.252898,-4.381984,-10.35336,-12.58466,-7.227434,-7.821762,8.529572,-3.512003,-8.981463,-19.40848,-8.558458,-4.183342,8.41605,6.218166,-10.61359,2.189947,6.624586,14.91596,3.624972,4.571816,-5.545257,-4.184457,-9.229793,-15.29124,-0.1970046,-8.170012,5.986917,-6.534044,-15.43744,-5.476911,1.978245,8.970072,1.96069,-12.52339,-12.81389,-2.177574,-7.57846,-15.89931,-0.4260462,-16.71027,-4.76085,-1.715188,3.244576,-2.319712,-4.424275,-1.772839,7.622986,8.982388,1.998714,-9.037559,-18.85861,-21.47285,-10.45295,-0.8430297,-9.380188,-15.48666,-10.9699,-7.98666
3528468.75,content,-0.2436571,13.42152,13.27527,11.55078,1.836031,10.41092,4.607832,12.34272,11.08996,15.14706,15.73226,16.18821,11.03339,16.97456,25.5213,24.35935,18.68006,10.85374,27.22672,27.28456,31.43924,20.85723,8.799376,22.0299,21.53722,3.841227,15.18565,14.16469,22.12781,24.79645,12.40475,20.54897,20.68981,29.62535,28.07172,21.15187,26.85514,21.24061,15.67829,26.65623,24.03656,32.34084,12.68215,-2.589429,16.81631,14.17175,15.8228,7.462959,-6.44769,21.2299,-0.6038895,17.24772,2.571329,11.1737,-24.34834,8.965505,15.00239,13.37626,14.28267,13.65708,19.82862,17.02936,18.90471,12.6203,15.94233,8.720776,16.09117,26.44538,11.20683,11.78566,-2.139484,10.84024,8.723592,15.37485,9.22011,-4.444156,-15.28413,-15.26677,-6.402106,-5.513189,10.83321,0.2081309,-3.644696,-7.885965,12.35905,8.76303,33.06444,29.64739,35.76123,22.94284,9.296983,5.556496,22.83151,28.51536,15.77174,27.8843,31.40634,34.97503,24.99717,16.0981,18.90377,-2.703477,28.0984,9.780979,3.805199,30.67547,34.08237,8.012933,4.772463,7.372589,-2.170891,11.3745,6.096612,-1.497024,6.344404,-16.52969,15.38842,18.73005,22.29702,17.49693,15.7488,16.19769,22.33267,27.28907,15.66411,10.96124,6.299507,-4.484188,3.697147,14.96114,6.520846,-3.425524,-5.568701,5.888338
3553222.65625,content,-5.851585,0.5167286,-6.985431,-8.928434,-7.101313,-1.852967,-12.12052,9.458901,-1.212476,12.60974,2.105394,11.18766,8.483294,1.904929,0.8713898,4.123971,-4.335045,-5.739709,10.65986,1.892562,8.868375,-1.236026,-6.535986,0.1034537,-5.698061,-17.03182,-5.459297,-12.23002,-8.473911,-1.351669,-12.25931,2.586083,2.658245,4.355443,-1.90702,-9.390366,-3.6881,-4.742763,-5.169426,9.158895,-7.35187,10.22262,-6.683964,-5.1167,4.54138,-13.1504,4.352262,5.701176,7.079356,16.6964,-0.6677924,8.173695,-5.685082,-8.18644,-22.98356,10.91989,2.417318,0.8435962,2.246354,3.645847,8.194655,5.269571,3.759308,-2.119344,-3.335962,-4.750615,8.610857,4.403481,-0.7039317,-11.40668,-6.571602,2.694993,1.743759,5.330077,-3.693686,-16.3355,-9.836063,-10.18361,-11.03764,-20.70392,-15.84361,-10.55987,8.210706,1.424889,-2.325757,-13.45292,-7.341154,-1.012593,14.64566,6.329895,-7.499485,1.261465,9.709243,11.06245,6.322519,10.63185,-3.194132,3.618709,-2.081244,-5.043354,8.869572,-14.70929,15.74358,5.375076,-5.377104,2.28214,4.976593,8.860415,8.118423,-9.991092,-12.049,9.096889,3.868479,-1.827367,4.252675,-10.64007,-0.149656,3.903724,7.460211,0.03516679,-1.656038,5.108862,11.51692,16.32718,5.214405,-6.082517,-12.82124,-16.13766,-1.769586,7.675259,-2.111203,-3.887896,-14.27425,-0.03687739
3555238.28125,content,0.8854254,11.27332,9.212406,8.37645,2.144552,12.95734,0.1389469,15.16012,8.073244,24.40083,6.507341,17.92049,28.42116,13.01037,19.55721,15.67624,9.215561,1.872435,22.33822,18.04353,23.84973,10.17915,0.9224744,15.82223,9.194481,-6.755021,11.28955,-0.8092943,7.431931,12.52857,1.257692,12.42752,16.04784,16.24695,7.668432,0.3104629,5.965732,6.73746,5.397293,15.67748,3.105908,16.08107,0.8409364,-13.79252,7.661442,-5.453649,14.31522,12.03387,4.742762,18.86418,-0.7964135,12.34286,3.576332,-14.36291,-14.92038,9.014659,12.38727,6.037735,11.2521,9.02898,10.36028,10.61871,5.976686,5.087224,5.962403,0.8654794,14.05369,15.5261,8.135242,3.398234,-5.4877,16.17785,26.97267,10.98234,10.73757,-13.4621,-13.06136,-10.99161,-6.483138,-12.99827,-9.491177,-11.8224,8.708807,-2.741511,-0.8207622,-10.43143,9.409368,10.71084,18.90932,10.9338,4.349107,4.215927,15.4647,14.46059,6.286293,17.10571,8.989344,8.496627,-0.2181174,-3.331595,7.470188,2.382272,25.66584,-1.236588,-3.067687,10.2408,16.16926,11.23993,5.447324,0.6886182,-9.354988,0.4390808,-3.657026,-13.12805,2.794792,-13.50216,8.36584,10.97063,15.66413,11.49277,9.201033,12.33546,19.0429,20.88782,9.304029,-1.069204,-10.74753,-13.1757,0.3356979,12.63847,6.897807,-1.238635,-1.255324,2.33265
3617191.40625,content,-0.554962,10.09811,5.940192,2.987996,8.354844,5.88164,-3.728187,23.4049,9.235353,22.10521,6.363352,18.90432,-2.174692,9.605524,9.214712,12.76435,6.494358,-0.329391,16.51849,13.34848,16.24792,6.715391,-2.941425,10.87267,2.213738,-9.66064,3.918596,-3.733797,2.197185,8.914968,-0.1864909,11.93864,14.61274,14.25025,8.971609,2.072535,10.16602,7.110684,8.494642,15.3475,7.077179,21.73797,5.815735,-16.77894,10.64158,-9.762761,15.51421,19.78523,18.80285,25.49809,-2.440955,17.6505,8.753314,-2.083001,-18.71079,13.14775,14.00356,5.231714,12.15257,11.59542,11.12152,12.70845,12.92812,7.369334,0.1555753,6.928322,16.62147,20.67344,12.14788,9.69533,-6.602894,11.48471,11.07982,18.40888,15.06467,-8.196496,-3.210528,-5.161885,-6.906127,-5.77209,-3.421672,-1.793318,20.81474,9.262248,-0.004790168,-0.8971378,11.47919,14.50755,27.46544,17.55033,9.222795,14.37912,15.16691,18.84688,21.00997,24.00998,17.25026,17.75617,13.78333,2.991015,16.42407,-5.695404,18.85432,4.34058,1.494751,13.95561,20.35166,21.74165,17.49494,-10.59292,-4.52002,3.988994,0.313756,-1.823703,6.712441,-14.7907,7.135501,9.964842,12.50258,6.68168,4.90285,10.60542,18.27271,20.82208,11.44775,3.91676,-5.068695,-10.50495,-0.1209762,13.18802,-0.5519777,-2.092856,-8.586472,3.485579
3618074.21875,content,-14.20721,-0.8268481,-5.490412,-8.03441,-2.274003,0.1893958,-18.33164,0.8785956,2.546705,12.22257,-4.480131,7.35384,24.48024,2.702761,8.289317,8.198036,1.319973,-1.654636,10.81913,5.311758,14.06061,2.212528,-6.755394,3.514035,-1.073143,-14.82753,-8.944983,-15.29032,-8.644109,-5.916266,-14.16897,1.592775,1.117031,-3.645561,-11.61159,-16.8849,-10.55162,-9.016876,-3.466005,1.229715,-17.07054,1.068511,-12.65129,-19.88661,-1.04413,-22.12766,-5.05232,-0.2302584,-5.922795,12.37116,-4.392831,8.544417,-7.634375,-1.696568,-20.37716,9.834968,5.458495,4.350499,5.749732,0.7676924,7.369474,5.567561,7.216979,-0.1906402,0.7449946,-0.8920074,14.20422,19.18001,4.037144,5.852811,-14.83427,9.153075,6.613342,12.54074,17.76296,-10.52272,-11.92431,-11.15492,-13.27699,-11.79046,-9.09844,-8.067052,-1.897228,-10.75745,-18.23083,-26.22171,-13.66805,-14.16956,3.869731,5.445345,3.300285,-2.500086,5.502369,0.1215399,-5.822617,-2.965118,-14.34181,-16.98927,-17.42527,-18.90377,-2.18646,-18.34922,8.919647,-7.993886,-23.18735,-12.27233,-5.525552,-2.074652,0.1272455,-4.968187,-4.021966,10.47706,5.840026,-5.728634,4.300427,-12.86715,1.592881,3.420361,7.200303,2.498095,1.698371,4.710015,10.43386,14.73184,2.515769,-3.929217,-17.53101,-17.58402,-9.081675,3.389147,-8.40401,-13.84018,-18.24491,-6.753145
3619875,content,0.4208912,6.342147,6.430021,4.468079,2.832835,9.892306,0.7586306,24.05967,11.01918,23.28255,13.30115,17.96456,-5.015305,11.99238,14.78247,13.61171,5.556757,2.766337,16.20523,16.33793,19.02977,8.208249,0.8301608,16.17561,7.575063,-8.723701,8.949168,2.818244,6.806562,11.91185,-1.286952,12.17666,19.99648,18.0467,9.633595,4.300445,7.437828,6.565927,4.773407,19.83575,2.115226,18.44312,-1.964588,-5.28537,12.96197,-0.2825471,11.91353,17.2889,14.99378,26.11812,1.050274,14.45823,-4.391423,-0.4850806,-16.49441,22.40447,13.1491,3.607813,7.352829,7.091072,11.31252,12.699,14.35138,2.6164,-1.579848,1.911612,8.765378,10.49506,4.37446,0.7267905,0.6953982,5.919597,10.82772,3.857128,8.962391,-17.93543,-10.26232,-12.67101,-9.001058,-12.79927,1.501509,-16.81998,14.1099,6.132091,10.93572,-4.350777,7.157494,11.33845,22.83849,16.48522,6.199792,4.152731,12.55755,11.25802,13.05693,19.65903,10.58942,9.896408,5.245961,6.469101,4.987716,4.863115,28.60683,10.59113,0.8366725,16.33265,15.84016,17.44091,10.21785,-3.785268,-6.546623,7.415181,2.587775,2.414408,9.386326,-12.53643,5.343915,10.38815,16.34522,10.33524,12.60916,13.04316,17.68304,18.64428,9.661961,5.601188,-6.660054,-8.183142,1.556519,12.67922,4.955827,2.875115,-5.408803,3.115905
3621410.15625,content,-14.88422,-2.678133,-6.055593,-9.068336,-15.61962,-2.061725,-8.183098,0.4960313,-11.53612,11.98737,-4.867624,9.135226,-9.268971,1.386373,4.480744,7.146539,-1.355501,-5.521467,8.960549,5.247077,10.46901,-0.337866,-10.11216,1.72061,-4.037409,-14.47581,-7.867706,-14.54992,-8.452805,-0.5314956,-11.22113,2.956367,-0.08215262,0.1468655,-7.379864,-14.10757,-4.491108,-2.674657,-1.362464,0.321359,-12.52918,8.537415,-8.967739,-14.83191,2.776614,-14.58021,6.530337,11.0928,9.297109,18.00817,0.4827864,11.88738,3.623552,-16.82141,-12.39048,18.94712,5.486305,-4.791437,-1.200307,-3.240591,4.669501,1.80442,-1.119388,-0.0292084,-1.361048,-9.139789,10.85229,12.22126,-1.076569,-1.588501,-18.74048,3.413532,2.066997,8.290023,6.450954,-19.77577,-13.39353,-13.5844,-4.633408,-14.41849,-11.44348,-8.207097,6.332885,-0.9118415,-10.90244,-23.23975,-8.776176,-1.139225,12.30417,7.636462,0.8888513,2.067738,10.62094,6.487957,4.750362,8.610545,-2.784058,-6.250657,-8.660907,-14.41161,-5.707898,-24.27204,8.258223,-4.74002,-22.48589,-4.49333,6.224672,9.996763,3.630261,-7.347152,-2.439325,7.882413,3.382585,-1.308807,9.00101,-10.75154,-2.614408,1.356801,6.812737,4.10481,-1.235717,1.23191,6.897058,10.10878,0.9577495,-10.83017,-15.73533,-19.78631,-10.73263,1.802913,-4.849063,-13.17456,-17.65987,-7.740468
3642097.65625,exit,-48.26622,-27.58985,-24.41346,-16.76608,-31.31579,-15.23786,-29.95514,-18.08328,-13.13712,-9.035362,-3.381956,3.555029,-5.985151,-21.8399,-9.866723,-15.28658,-16.43434,-26.01937,-4.142043,0.4611966,3.501521,-8.081943,-23.14654,-3.356275,-4.140093,-24.63921,-8.676984,-11.64529,-2.374983,1.881991,-10.69891,-1.599463,-21.08508,3.281484,0.9819972,-4.263721,3.928355,2.713068,-3.953551,3.956795,-2.364425,13.84112,-3.044325,-9.985403,-3.84304,-9.227722,9.179381,13.37302,18.4335,19.62765,0.9089061,13.592,10.54327,7.926815,-10.76015,13.21164,-5.445554,-21.20466,-28.34886,-43.89508,0.06341312,-9.76624,-18.0265,-6.029857,-12.54078,-37.51487,3.406061,-3.855765,-21.00851,-42.89578,-86.37811,2.246431,-4.74001,-0.6987411,4.348718,-13.36852,-0.6041164,-4.00183,-2.322238,1.532256,17.70558,3.271705,16.06545,7.359945,-16.41847,-14.48763,2.890567,6.949979,17.74912,11.75576,-0.5909455,5.80321,11.99186,8.839793,10.46288,12.13759,5.187326,3.323215,-1.688683,-8.845772,15.88003,-20.62521,5.411004,-5.37863,-11.42864,-6.652701,10.216,16.34445,9.333533,14.20551,7.70399,6.081112,2.075091,-5.055834,7.993483,-2.586723,-34.66621,-25.96632,-26.31275,-24.46992,-26.78375,-32.96198,-37.51316,-26.13565,-43.43037,-60.18205,-76.71568,-83.37512,-80.89398,-47.67329,-44.44133,-81.85746,-74.73638,-79.47656
3700214.84375,enter,-5.875123,3.357122,-0.8648212,-3.479314,-3.465804,3.5675,-11.64791,13.88677,4.755016,14.5903,3.972974,14.38908,-18.71239,3.438888,7.64942,3.41558,-5.599874,-10.35149,11.75566,10.55788,11.83082,-3.558775,-13.86736,5.393929,-1.969147,-13.66213,-1.917547,-12.21663,-5.208451,-1.652959,-10.79525,3.666348,8.686687,1.728171,-1.925452,-11.27596,-1.956603,-4.835569,-1.290963,2.518567,-8.857137,6.426589,-7.512746,-27.18054,-16.00336,-30.8853,-6.855925,2.003032,0.7048885,7.118447,-18.96353,-7.902134,-18.61857,-10.23701,-29.57719,5.416245,1.443277,-11.04397,0.4469261,-3.010656,4.236657,4.441358,-3.836656,2.920869,0.800569,-3.659578,10.78769,6.865984,5.185811,-3.523178,-8.373623,3.190919,9.671398,6.996759,2.907579,-9.891805,-13.77071,-8.510098,-1.735025,-13.44942,-3.900664,-8.804548,6.423978,-5.098901,-11.31505,-22.01343,-9.656588,-2.278979,6.915087,3.981773,1.022365,1.664465,8.35851,7.343568,-2.738847,-0.3998393,-10.8276,-11.91732,-15.3422,-21.46917,-8.389905,-7.271478,10.39432,-16.40374,-25.7633,-12.77585,-5.944924,0.5095502,0.1439593,-12.43871,-20.93382,0.5659859,-5.343486,-13.03312,-5.504009,-30.32422,-5.909326,-1.850067,6.088187,4.984704,7.487363,8.512753,8.927955,8.691897,0.4857436,-8.262296,-4.177924,-20.21493,-7.139053,4.766363,0.431494,-8.032608,-8.549767,-3.58894
3795765.625,jealousy,-9.161777,3.012471,-0.06416291,0.7081794,-1.266539,1.367879,-16.28235,11.16823,-0.8117238,10.77584,0.02394412,8.346912,-15.54392,5.278799,7.022507,7.337651,1.247419,-0.535645,12.58317,10.01453,11.81962,3.021873,-9.53313,8.068852,-0.291658,-13.37125,0.3153901,-7.537948,0.6686621,3.936813,-6.224392,4.377184,0.4050898,10.10292,2.572561,-2.875903,3.888842,0.3453503,2.138563,9.269574,1.342048,11.19628,-2.166873,-22.49936,-4.195662,-15.63339,2.524007,3.851677,0.5312697,10.70968,-10.12145,7.056952,-11.10964,-23.49708,-21.98562,9.058855,3.125345,2.946947,7.702475,0.8200045,7.324908,5.784409,12.66351,6.349664,7.452299,8.615014,15.29826,11.55644,4.636886,0.5143296,-3.253888,0.9672215,-0.03928129,16.02411,10.05404,-10.31686,-12.8376,-18.79933,-9.86346,-11.75543,-4.137607,-1.910861,4.231687,-6.238209,-8.860326,-12.06261,1.962615,7.152771,15.33596,8.766321,6.183382,0.9734915,10.46587,9.242896,6.002791,10.58444,2.104232,6.002951,-3.780534,-12.92562,-3.2904,-12.83692,16.04058,-6.783488,-14.38372,1.2902,11.39977,6.129554,2.525391,-4.72455,-18.62049,-3.002234,-7.184732,-14.4369,-5.746109,-22.81725,0.601675,6.431067,8.657933,3.649713,0.9995477,3.586858,9.29435,17.78112,10.28603,-7.634861,2.425948,-26.06692,-5.746625,3.01385,-4.477859,-13.61479,-14.53779,-2.729458
3796898.4375,jealousy,-2.096697,5.100137,-0.6146239,0.3281502,3.564287,6.855195,-5.500937,13.59834,-0.2022314,13.48408,8.501904,15.531,-10.82853,0.654328,10.41285,10.41983,2.641269,1.35925,15.5481,14.1045,14.88864,5.185888,-1.318508,10.63194,1.923984,-6.883101,1.124333,-3.473516,0.6472537,6.446475,-0.3142076,17.61457,7.856377,9.392006,2.470105,-4.109931,3.714628,3.917211,7.136701,11.19463,-2.394264,14.71842,2.853086,-15.24727,3.332054,-1.464568,5.447685,6.437339,7.928787,18.42854,-3.122587,8.460231,-7.727029,-15.34301,-22.35629,4.98945,14.5317,8.018407,12.5352,6.503851,14.79037,14.54709,13.12937,10.17585,33.06666,3.729142,13.53614,30.97016,13.25468,0.7532622,-8.346212,6.449408,4.716279,10.55038,11.8214,-16.36654,-16.61985,-18.10492,-16.27939,-16.60316,-8.618332,-9.540549,7.835201,0.4246773,-0.80159,-11.53904,1.492499,7.268318,18.82709,19.71985,10.30923,10.64418,17.13923,17.05188,8.794193,14.6262,8.321925,8.016495,2.855246,-6.357921,7.230062,-9.373609,17.82762,1.519506,-6.775616,5.913333,12.45588,10.04464,9.970653,-6.906706,-14.51397,1.762564,-2.733846,-6.769709,2.118891,-22.49899,4.536646,8.085035,12.07604,7.552171,0.8685012,9.700388,15.82944,18.60177,7.295779,0.5182819,-9.124662,-8.195103,-5.064581,10.94529,1.734109,-2.657579,-15.06898,-1.683415
3932058.59375,exit,-0.0247279,8.811597,5.744118,5.809498,0.6976166,13.00532,8.018977,-18.09403,17.11169,26.82489,10.63783,9.587154,-10.84823,12.35825,16.19406,18.44084,8.803018,4.165101,23.15923,18.06983,23.77275,11.16471,2.374528,15.80568,11.23806,-1.432812,9.932981,1.040673,7.112893,8.915148,1.96232,12.9714,13.95235,15.55663,7.07226,0.3522361,4.94903,5.08343,8.451001,12.64875,-2.023505,14.48696,2.930168,-14.89766,-1.052163,-9.662577,3.56543,8.738064,10.69077,18.88115,-6.394688,7.714739,-5.158532,-2.122555,-6.699574,24.94082,15.64803,9.720524,12.59011,7.963411,14.81167,15.61553,14.67688,9.940569,4.439961,6.816938,19.1173,18.14133,11.78151,4.815194,-5.589782,15.82647,10.43025,16.33277,10.45743,-13.46011,-11.42922,-1.290593,-12.63808,-24.02707,-23.89153,-14.59762,15.56897,6.082896,-1.076977,-15.13994,-1.683555,5.565801,17.76756,17.19048,7.832942,8.34473,16.80527,22.65717,9.980556,8.073989,0.7615214,2.287176,-4.995539,-7.746778,5.870095,9.251573,20.38472,-3.700897,-18.06398,-6.67122,6.071789,11.77424,13.38905,-18.79114,-12.3613,1.396826,-3.499619,-3.136298,1.868922,-9.251209,7.952347,11.69312,16.56353,13.38265,12.52189,14.92184,16.87571,23.5984,8.989983,2.484807,-3.289238,-13.95472,-1.251306,13.88402,4.63583,-4.113214,-8.054419,1.030499
3989667.96875,enter,-9.707845,-2.726775,-6.38063,-9.505116,-10.89327,0.2364056,-18.7337,6.831306,5.463927,14.35142,-2.637533,-0.6870815,-26.2507,4.042624,6.806053,8.037224,1.396263,1.418209,14.78844,6.485742,22.30772,5.537878,-2.904638,6.124902,-0.06948602,-7.636401,-2.408031,-9.226179,0.9654274,4.649979,-1.582532,11.57451,56.88853,2.60417,1.360779,-5.632563,2.567009,-0.3101836,3.024358,2.62578,0.08658865,10.5511,-2.784014,-21.00465,-0.6660607,-15.16409,2.695833,7.85387,14.76244,20.44596,-5.376247,6.522863,-2.631193,5.915073,-26.80251,23.43678,10.00969,3.081013,13.24739,17.2319,11.69757,7.189057,15.2816,2.314275,18.7682,12.51975,12.65989,20.70595,17.43961,23.27133,12.71749,11.37504,17.80954,20.15214,17.81818,-14.84427,-10.14614,-7.134714,-5.057408,-22.86646,-16.04809,-13.03111,10.7729,-0.166514,-10.72846,-17.77909,-4.367535,3.300085,15.10469,8.737972,3.097985,4.367135,11.07729,18.09773,5.90847,8.024853,-3.389578,0.9135792,-6.851632,-17.8522,0.4547633,-5.668124,6.744809,-8.635577,-23.42271,-3.597617,5.716086,10.23133,1.437659,-25.83189,-7.661624,-1.567719,-6.259195,-10.96936,6.186349,-7.199072,7.382022,7.860125,9.988171,2.613858,5.976225,6.918779,12.96534,19.79168,14.61625,6.39615,8.432107,-1.220743,7.960889,12.46407,1.631835,-1.006894,-10.70311,11.16989
