Time,Event,A1,A2,A3,A4,A5,A6,A7,A9,A10,A13,A14,A15,A16,A17,A18,A19,A20,A22,A23,A24,A25,A28,A29,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C12,C13,C14,C15,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C31,C32,D1,D5,D6,D7,D8,D10,D11,D12,D14,D15,D17,D22,D23,D24,D26,D27,D32,E2,E7,E8,E9,E10,E11,E12,E14,E16,E18,E19,E23,E24,E25,E26,E27,E31,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F21,F23,F25,F26,F28,F29,F30,F31,F32,G2,G3,G4,G7,G8,G9,G10,G11,G12,G15,G17,G18,G19,G21,G22,G24,G25,G26,G28,G29,G30,G31,H1,H3,H7,H9,H10,H12,H14,H15,H16,H17,H19,H22,H23,EXG1,EXG2,EXG6
2998035.15625,enter,14.78289,-14.98185,-24.7211,-29.8476,-16.74147,-4.240964,7.994205,12.51528,-2.567823,-2.893344,-0.6657518,-4.355913,-16.31574,-17.84272,-32.68363,-1.976329,5.921906,-20.11162,-24.6116,-28.78313,9.401638,-4.444469,-18.16525,12.68659,19.93714,14.66459,16.69546,16.89496,9.789835,14.89856,10.57359,25.08774,7.946301,7.147147,11.48693,-5.026112,-4.957184,6.546736,12.8307,12.61953,40.72808,16.1766,26.5837,8.179453,5.799341,-0.6875603,3.737696,57.16906,25.7506,15.63056,30.07303,25.93117,19.52864,15.72061,13.60356,2.007168,-1.750774,21.14247,14.33633,10.85698,22.32284,21.55287,-12.07854,41.9171,13.49748,32.20817,-9.32351,42.43707,34.11819,20.09852,29.99678,-6.713277,-6.72898,13.62975,22.61432,-32.94273,-2.035644,-5.924225,-9.317169,-12.69895,30.796,10.79463,38.26297,46.8979,9.045631,54.87654,45.66764,5.489492,3.680989,14.13744,-2.833978,-41.24177,-15.18308,4.664969,20.0022,-10.2292,12.17072,32.30106,2.633,-9.547136,-9.275564,-13.94024,0.2264458,-10.97805,-10.59727,-3.443818,-36.31873,-5.148015,4.262074,3.932591,11.18377,-23.18602,-15.0646,-32.02332,11.41405,-0.7809367,-2.199584,19.7884,32.6626,8.169757,6.043382,17.73328,12.66023,17.05919,21.98165,22.73943,14.53534,20.90016,7.345792,14.37074,22.70543,14.66069,12.68187,13.0095,-1.286012,7.82216,15.55268,10.40252,23.90242,17.61354,22.19061,19.15506,-12.0653,-12.50111,-33.17605,18.76117,-35.40627,-6.258778,-14.68672,-21.95917,-35.7476,-6.417549,-30.69691,11.05149,-12.89081,-18.64051,-10.16399,-4.95105,-0.8700804,-3.122021,-6.357676,5.630384,-7.809554,21.78672,-0.05106565,14.79478,3.293769,-11.59337,-18.49382,2.180281,6.611243,-21.1596,-16.50198,-17.38303,-0.4779367,-29.07592,-27.37234,-11.26412,15.87878,-25.83407
3023785.15625,happy,-8.425075,-35.2149,-31.51403,-33.37354,-23.99072,-10.89929,0.2967838,0.6850712,-29.7311,-14.28759,-10.1223,-22.65758,-30.81468,-28.92871,-43.10916,-19.59684,-4.88096,-23.48157,-28.03453,-31.90784,7.015128,-7.358124,-21.41297,5.7775,8.988177,1.735906,-2.801988,-0.3348858,0.09157702,-0.439599,-6.337718,2.402151,-18.53657,-5.985665,-8.853539,-33.99022,-19.22568,-14.31373,-9.53191,-15.12407,12.77376,-13.30329,16.72261,-7.109883,-11.83,-21.95005,-19.05282,35.25676,-1.404119,4.133435,19.64211,5.145294,2.100837,-0.1916686,18.70651,8.493521,4.418314,28.41379,17.02681,15.88314,32.14667,29.4991,-5.866894,41.97559,20.64095,39.13275,-4.253004,43.13965,40.51059,28.35678,32.11683,-0.5286407,-0.8875691,26.6649,31.7327,-0.07873335,4.187582,0.512406,-2.448866,-5.994543,37.07732,-19.55387,2.063943,1.772073,-28.51508,18.9553,15.99325,1.208644,-4.496271,12.94753,-3.849375,-18.67725,-6.605705,16.04452,34.72251,-6.708771,15.53855,30.96159,6.091158,-7.64901,-8.096789,-15.37641,1.152758,-10.67378,-9.208083,-4.211293,-28.86185,-2.023167,2.040849,9.320317,22.12525,-17.97574,-5.764863,-3.776586,17.11045,-8.392206,-9.881783,10.96814,24.30627,-3.950187,-7.570251,-0.7826797,2.020307,3.778882,3.918016,-7.128727,6.450409,-3.583944,-2.676115,10.21162,19.98646,6.375559,11.63429,11.79786,-13.79002,7.624878,12.50408,12.09484,30.21065,20.69102,18.91683,26.12461,-21.96699,-19.6694,-35.42354,13.36482,-34.23293,-20.88961,-19.16338,-29.91821,-28.53505,0.1410931,-31.37191,11.91461,-6.420985,-9.302252,2.387615,3.026435,7.508906,4.326934,1.811323,13.08082,0.04235911,25.38561,-17.02704,6.756705,-9.274854,-20.2668,-20.94388,0.9840102,1.976959,-27.05429,-20.46087,-23.24742,-8.001225,-34.38118,-24.40966,-7.366497,9.97407,-26.73189
3168660.15625,exit,36.83668,-23.97233,-30.35959,-32.38103,-28.31995,-14.52686,-5.900182,31.93949,-22.62602,-16.83902,-12.92798,-11.81345,-21.41335,-18.49157,-32.77607,-19.83523,-6.668325,-14.40121,-17.8134,-23.42498,9.408074,0.374943,-11.60579,-1.586335,2.241236,-4.052799,-10.43445,-6.850796,-7.282377,-7.009728,-15.09632,-3.651974,-24.93557,-10.42636,-14.28286,-37.40671,-23.04109,-14.15924,-11.5322,-19.42239,1.315477,-23.01101,10.62405,-11.21324,-13.72528,-20.94183,-23.92106,22.22356,-14.11196,2.036637,16.35694,2.889793,-3.18925,-17.3062,14.85761,4.327537,1.693152,24.78196,16.63452,4.622528,8.479766,-7.985819,-7.8853,37.8568,9.454023,17.34921,-7.539493,38.67844,29.69299,9.037982,18.51814,-3.133337,-3.663327,17.06118,19.74831,-9.836573,0.406939,-3.615592,-5.730459,-11.33056,31.67726,-27.14678,-9.607705,-7.373255,-37.17125,0.8302104,10.24843,-3.009856,-0.4577806,-5.589532,-13.49997,-27.85654,-11.45651,10.55666,24.69227,-13.28343,7.938563,26.05384,-13.97145,-17.08404,-13.4129,-19.89343,-5.138013,-16.32057,-15.99511,-9.335794,-29.43612,-3.884542,1.674965,7.985695,29.60952,-22.44957,-10.18887,-11.15474,-23.51973,-12.00694,-9.107683,6.501201,21.78092,-5.631376,-12.94888,-9.268307,-14.16561,-14.14622,-18.70439,-22.63549,-17.02362,-22.13157,-26.42118,-14.41458,-7.927268,-10.29849,3.782456,9.598598,-12.98496,6.043588,10.77045,8.326756,6.68206,-13.4594,-7.152228,-6.054637,-11.88486,-11.08733,-25.19773,20.02953,-27.49929,-16.92633,-20.42147,-26.09446,-31.49622,-2.777415,-28.00552,12.01863,-7.35751,-2.2669,5.649227,5.644017,9.288946,6.326658,-0.09585053,10.19345,-1.641016,26.9313,-26.82475,-0.1694143,-8.994924,-22.285,-29.39963,-1.288552,3.095551,-29.79819,-24.42472,-25.46478,-6.037769,-31.31318,-32.72574,-8.367238,19.0085,-20.47222
3226246.09375,enter,6.174636,-23.25283,-21.58468,-24.56393,-16.74825,-0.5106578,12.39388,10.87279,-22.19882,-5.475775,1.698756,-15.72814,-22.94025,-19.88741,-35.0576,-12.87557,8.089261,-16.79653,-20.70002,-25.05107,14.63316,-1.517095,-14.43171,12.20302,14.36232,5.213033,2.008367,2.535486,10.28691,9.08796,-2.342872,11.3114,-9.469667,4.923872,1.654006,-19.31539,-3.505352,2.448651,6.38742,-1.765389,22.47347,-8.927888,29.90777,3.962075,-0.1550675,-7.805509,-1.8639,39.93946,0.4692368,11.39482,23.75527,13.00407,5.888719,0.5588526,2.028632,-9.012292,-12.10567,10.85046,-1.135022,-9.544141,2.256369,-7.417902,-21.877,19.79808,-0.822434,11.59231,-20.51606,19.10331,19.76777,1.88951,9.673571,-15.84302,-17.304,6.808395,8.09723,-18.24453,-12.83449,-16.49717,-19.23365,-15.57241,19.66253,-13.76087,4.739985,7.209167,-25.55289,16.14313,17.91174,2.108401,-1.634306,12.61893,-7.169913,-29.47875,-10.24032,10.24388,22.59099,-10.59193,11.63327,27.54347,-8.173017,-21.79612,-20.02088,-26.58237,-10.56311,-21.52041,-20.07001,-10.0261,-29.36913,-2.295308,1.815875,6.366051,20.78203,-18.38053,-9.112556,-5.688059,-16.1197,4.576245,2.318739,10.21164,18.57769,-2.915442,-11.28183,-0.9764746,-3.219733,-1.169012,1.032289,-6.116597,-1.482078,-5.995702,-11.23643,-1.791966,-1.281131,-7.446043,-6.480722,-8.372444,1.644219,-2.086799,-6.11289,-10.28725,-1.200841,-7.908188,4.330736,-6.18619,-16.46163,-15.95922,-28.5149,17.42525,-29.69936,-19.8568,-17.14664,-30.96576,-36.83255,-14.70594,-31.0675,-6.4542,-18.67623,-12.15499,-8.524787,-7.927915,-14.06264,-17.23602,-13.82881,-1.40663,-14.91543,14.38868,-15.9052,7.842996,-6.469232,-21.9174,-27.30878,-3.454486,1.125497,-20.12658,-25.22671,-17.5064,-8.44161,-34.19735,-33.67172,-8.234871,9.929003,-26.95844
3256656.25,anger,9.878114,-24.54833,-24.67274,-33.33414,-22.26262,-10.21355,-2.589854,13.70329,-16.30745,-5.925747,-10.11723,-6.806586,-13.91484,-12.45787,-26.56193,-4.486786,-4.362509,-9.921514,-14.36827,-18.06505,31.39042,3.670133,-7.29056,5.987737,10.2983,2.918284,-1.189846,4.95655,3.098175,1.689534,-5.948834,5.407275,-11.06287,-2.233079,-9.38219,-27.69009,-19.59732,-16.28329,-9.915198,-18.30985,6.905166,-10.45459,13.37683,-9.815155,-18.52007,-25.72193,-25.62304,23.87142,-7.119596,0.1602914,12.72549,-3.736674,-7.472495,-11.54141,16.38386,5.514343,2.247276,26.38103,14.21399,6.044354,17.29889,3.753481,-6.500162,35.95286,11.14419,22.28305,-6.148394,35.14896,30.73565,15.13185,22.6245,-2.14596,-1.971522,17.07048,23.45959,-2.573472,1.922241,-0.5077996,-3.246624,-5.338237,33.72363,-10.26547,4.437245,13.6334,-22.23555,16.99845,21.31034,7.078875,2.529227,9.582212,-3.608048,-25.64566,-7.968275,12.82504,27.29924,-10.66853,14.06812,28.78904,-9.436941,-12.3966,-9.521365,-18.38265,-0.5807225,-11.97945,-11.02167,-7.769419,-24.17743,-1.071456,3.425235,8.435863,15.0997,-17.245,-8.307146,-4.691566,-11.6067,-16.96371,-14.75693,7.997352,16.36654,-11.89274,-15.16977,-11.54393,-9.863409,-9.310556,-7.309693,-8.471208,-8.730561,-12.73229,-15.23719,-3.854715,2.274425,-5.992128,3.038678,4.141196,-16.24205,2.923614,5.593578,4.683694,13.58231,-5.673842,-1.035652,4.139352,-8.612277,-8.523789,-23.17405,23.89198,-24.50157,-11.78041,-12.28652,-18.93265,-23.33477,-2.77283,-22.55663,2.459391,-6.564034,-9.389719,-1.287739,-0.0108859,-0.5750713,-4.935465,-1.683408,9.754862,-2.62219,21.11881,-13.14847,5.786709,-6.891199,-18.60156,-26.47752,-2.697568,-1.557836,-26.78742,-25.83956,-23.28625,-3.740422,-34.02044,-31.14112,-0.0900573,16.6105,-23.14562
3443472.65625,exit,17.50563,-5.508083,-18.35656,-20.53735,-13.34443,-3.623765,9.011448,24.71558,-6.788355,-12.8359,-4.243347,-5.624552,-10.19715,-11.47762,-26.1455,-5.20084,1.001871,-9.00317,-12.18504,-16.47014,15.59591,4.651849,-7.007754,19.04907,26.54168,19.03167,15.40894,19.75273,14.58931,19.07741,10.73021,26.79301,5.663527,11.59442,16.12128,-4.631513,3.487167,15.83237,20.98348,13.8765,38.61284,13.72754,32.20602,17.37375,14.71058,9.800986,11.84195,58.34416,22.79646,21.68362,41.19627,30.81341,21.31765,16.71702,12.14447,3.386568,0.09792038,23.55833,22.87581,13.01665,9.759223,-4.022863,-9.296854,43.99856,11.55417,19.09806,-8.026188,42.98123,30.63778,10.97464,22.76422,-5.052203,-4.896283,17.02569,22.86324,-5.712628,-1.022408,-3.345161,-7.433988,-7.170702,29.79144,5.298844,24.49699,23.51827,-7.312058,42.85168,39.81399,26.05137,15.64333,34.75962,17.53232,-4.096882,11.48633,29.35098,40.66885,6.158194,27.52451,36.01736,-1.498002,-9.49837,-11.51009,-13.46463,-2.895537,-14.47235,-12.03105,5.949424,-20.6971,5.577195,6.368881,9.244952,31.12115,-12.41518,-3.40341,-1.757899,-5.085363,5.379152,4.2497,27.10403,39.64756,16.91807,11.13108,18.41211,8.285323,16.57053,18.14603,15.90375,15.45536,16.24908,8.175511,9.972971,5.042025,7.008083,18.6369,17.42509,-5.199421,21.93668,19.35568,13.73908,5.530754,-4.778588,12.01748,-7.103381,-9.943704,-5.857062,-20.5826,25.81754,-20.97968,-13.44239,-19.1257,-24.14001,-26.2746,-6.018301,-24.49122,17.91931,-11.49903,-7.409121,-5.146786,-9.139748,-4.020501,-7.942122,-4.591201,7.154645,-4.346058,34.38603,1.984144,23.44535,10.19529,-2.970197,-8.497499,18.54214,18.1669,-11.7807,-8.375242,-6.282842,10.82442,-14.03977,-9.840346,-3.467705,8.773004,-2.156299
3501050.78125,enter,7.282382,-18.72478,-22.06438,-22.41281,-10.95619,7.916852,19.11984,14.96278,-11.89853,6.036132,16.90243,-17.44798,-19.55915,-16.05804,-28.89785,2.076221,22.66683,-15.97571,-18.318,-22.76843,23.55203,-2.826643,-12.94929,17.75311,20.1263,8.66768,0.4954175,-0.1321894,16.79196,11.27962,-1.18116,8.692039,-14.4792,13.46296,0.06605747,-28.54116,3.982486,0.1903895,2.212697,-10.50541,15.20648,-15.45133,46.49962,14.06294,2.368276,-12.82555,-18.11634,32.20824,-3.112267,33.06554,41.00394,5.471999,-2.08981,-4.546317,3.744825,-5.016409,-7.560389,16.14038,13.55638,1.547693,9.197886,-3.820671,-16.41289,35.18784,4.788485,15.86796,-16.27832,34.98406,23.68197,4.829802,8.954567,-12.80954,-12.7616,3.18169,8.598106,-16.58436,-9.523746,-11.82365,-14.03051,-18.31107,21.32941,-22.78642,-5.238041,-4.117816,-32.67173,11.56541,12.77425,-5.052268,-5.354813,4.199631,-12.2987,-31.50542,-16.90908,1.867639,14.23301,-18.60195,4.278898,15.76577,-19.68687,-26.27799,-22.42314,-33.76167,-13.73083,-24.06372,-23.85979,-13.30927,-41.33876,-14.40494,-10.38297,-4.341798,5.917389,-27.94214,-22.36719,-20.87847,-17.87834,29.68327,26.07845,35.23459,35.90467,4.459256,-10.48461,-8.069185,-8.526983,-4.773859,-0.7998206,-9.003132,-2.915877,-4.957326,-7.035381,-4.173949,-3.702286,-8.832571,0.004186079,19.54242,35.09151,24.53646,20.12321,5.205547,3.446858,-5.859368,0.4033379,-0.7945778,-19.53975,-17.45065,-27.71663,11.91427,-33.55373,-24.83799,-26.5117,-35.76764,-37.53721,-15.15774,-37.80403,18.46567,-19.50408,-19.03602,0.1469189,8.002746,3.449102,-0.5980316,-13.17729,0.03771582,-12.16168,40.53884,-16.60896,14.41144,0.7985414,-22.84758,-24.18133,3.058646,4.656288,-16.88294,-18.33302,-14.48243,-0.5216925,-28.30374,-32.71459,-17.85962,1.620675,-17.33498
3523191.40625,relief,-4.044261,-34.09029,-39.42624,-38.24717,-34.88305,-17.70952,-2.746725,0.1385782,-31.4667,-22.36103,-14.76702,-22.18728,-31.26082,-31.67054,-45.21246,-27.00287,-9.007856,-28.78803,-31.65845,-35.61666,-4.322995,-14.64133,-25.66867,2.757782,12.13716,5.815803,7.418477,8.678696,2.729008,10.84021,1.323152,19.68449,-0.8052111,1.951655,7.948066,-11.37661,-4.060479,10.46954,16.0401,9.39149,29.90694,6.74985,24.29242,12.84731,14.52002,6.844447,10.20128,53.86571,17.81574,15.27956,37.73727,33.6934,21.34068,13.48578,15.54197,7.540881,3.986004,27.28339,30.21981,23.85607,27.69667,19.79656,-5.035217,51.51133,20.43591,33.55843,-4.183373,50.23497,37.63541,21.20087,25.77783,-0.05671849,-0.2218925,21.40862,23.75894,-6.352023,3.007352,0.1656839,-2.470092,-8.55446,33.01122,-2.068329,17.47614,12.22844,-23.15679,26.27733,23.06173,2.017353,-1.675636,17.41241,0.1012512,-29.23626,-10.6713,7.655593,19.17003,-14.2492,4.911057,18.04143,6.532467,-16.85258,-14.19195,-23.86193,-6.117548,-17.47381,-15.62597,-12.28416,-35.26999,-13.93689,-8.998635,-2.321387,8.626179,-24.96147,-16.64431,-11.6469,7.886464,-5.505873,-3.151157,20.97787,37.41413,20.74692,17.18801,23.15763,17.27699,14.81348,10.38618,9.08489,9.050314,7.118065,4.510545,15.16066,22.97029,19.57773,24.83704,19.84096,-15.79987,16.00979,22.21641,21.27744,32.00159,17.45129,18.41291,21.20549,-23.93341,-22.39986,-37.6534,11.11641,-37.78193,-24.66557,-24.76525,-33.48785,-36.93132,-2.572677,-33.06889,18.84649,-6.65543,-13.80909,5.770956,7.195782,14.59059,10.83318,-0.521614,12.07834,-1.25739,29.02669,-8.469991,8.689015,-8.248954,-18.48308,-27.06122,-2.021253,-3.588867,-31.46879,-29.59201,-27.53985,-15.73729,-38.82512,-30.55379,-12.47275,2.82743,-31.8408
3635582.03125,exit,20.15988,-8.319514,-12.30589,-16.41296,-8.000541,7.497189,17.20968,25.83481,-4.416977,4.187228,7.489459,-8.014213,-11.08871,-10.46941,-22.90413,-1.336929,12.0843,-10.45223,-13.46313,-17.27104,21.39437,1.981045,-8.508152,20.35609,23.73073,16.17265,11.47936,12.02058,16.00606,16.01633,7.053312,20.85638,0.1378728,10.89816,7.210763,-13.81657,-1.689126,3.736696,8.641643,-0.307738,24.17301,1.663372,24.6143,4.956572,-1.435966,-6.87607,-5.701639,40.98967,9.299276,7.08277,24.2083,12.58617,6.577489,3.791067,6.05198,-1.981982,-7.632429,14.94001,-4.254178,-14.70296,0.09276257,-8.13826,-17.02851,15.39232,-6.373868,6.518044,-14.21126,15.06485,12.26723,0.6753574,13.35304,-11.31432,-11.08674,4.143446,9.644293,-13.82579,-7.314635,-10.07525,-11.55371,-16.1375,22.87162,-4.475179,13.07906,13.50918,-16.60588,26.2905,27.32125,14.47117,7.828378,14.72181,4.785893,-19.39012,-0.8094698,16.96795,27.37822,-8.631794,9.59549,27.22383,-6.796672,-16.97809,-18.79956,-30.59493,-10.29624,-20.44383,-17.74058,-7.435905,-36.51889,-6.571674,-3.098999,-1.435709,28.31493,-26.75438,-19.07308,-15.82343,-11.6329,2.919863,-2.551225,6.850713,15.30832,-5.060222,-7.700714,2.149472,-4.108697,2.788581,5.238301,1.635134,3.418662,1.723476,-3.42943,-0.817452,-4.391856,-8.147313,-11.64793,-10.60242,-10.10036,-8.962398,-9.331365,-13.99381,-7.840225,-6.761225,4.937926,-10.41439,-11.48994,-11.38485,-21.8594,19.73087,-25.81603,-17.01727,-19.38444,-27.6489,-32.85608,-8.253364,-25.31853,-8.136444,-12.66573,-14.51651,-7.041633,-7.304583,-12.51512,-15.36952,-7.978972,5.536832,-7.949475,13.59506,-5.325325,16.82979,2.485014,-8.032499,-18.39602,9.102619,11.16976,-15.70434,-18.15755,-11.5635,2.437929,-22.81753,-18.79536,-6.484,10.3354,-12.62451
3693171.875,enter,-8.675625,-14.52874,-13.11732,-13.63471,-8.517729,4.148061,7.386919,11.20593,-3.483534,1.545394,4.986872,-9.278031,-15.65728,-9.05825,-23.5449,0.6259722,10.60697,-9.852966,-11.38211,-17.78414,20.85332,2.823286,-7.023647,13.63718,12.08511,5.729166,-2.806478,1.604413,9.110218,-1.066287,-9.220016,0.6495715,-16.66422,-0.386293,-15.27213,-33.2959,-15.81417,-24.58829,-20.77697,-34.39972,-3.291199,-16.5184,16.40706,-14.46633,-29.74524,-42.16856,-42.81557,5.978209,-17.60294,-0.2441609,7.712217,-22.53939,-30.3173,-25.18942,13.32112,4.999588,1.471707,23.75684,5.024133,-9.178548,-3.558896,-9.883983,-8.118956,26.61471,2.42971,10.00613,-7.230036,24.31932,21.43974,8.577416,19.42716,-2.45658,-2.52094,12.02006,19.21914,-5.939039,1.154425,-1.576841,-5.569587,-7.844273,30.1823,-21.92045,-8.334222,-2.286457,-32.42268,6.074161,11.80002,-3.543233,-5.20001,-3.052442,-13.12968,-30.89428,-17.42216,2.196859,14.49069,-19.90585,0.6567532,21.74336,-14.38334,-15.61029,-13.98992,-19.94182,-6.166314,-16.66144,-14.30768,-1.63937,-28.19202,-5.314917,-2.106062,1.911613,23.15303,-18.76111,-11.71936,-2.686329,-24.99156,4.191121,-3.68752,0.8356935,3.212828,-25.24382,-34.27578,-36.80826,-32.21928,-29.62133,-19.48831,-18.32333,-15.75628,-17.58206,-25.1633,-24.71529,-24.94218,-29.4054,-17.26991,-1.813609,7.459368,0.5858491,0.227674,-3.539107,-11.19551,-22.51529,-14.18811,-15.48989,-9.541377,-8.878789,-19.38223,24.62393,-23.03628,-15.51154,-15.77526,-21.21806,-21.88735,-2.777292,-22.52894,-2.182736,-7.494323,-7.145964,2.093348,4.474557,1.443203,-2.416602,-1.811062,13.02585,-2.211083,24.56743,-13.8792,8.14325,3.00316,-18.16415,-20.70361,5.361148,13.77552,-13.14414,-12.13564,-9.187112,4.612807,-28.72898,-41.90189,-10.78018,10.74964,-15.29279
3719710.9375,sad,-8.692812,-38.70109,-40.91865,-39.38575,-29.85808,-15.3466,-5.214034,-2.256261,-33.80022,-22.84664,-21.54129,-22.0591,-31.63282,-31.87813,-44.22152,-28.42594,-15.99546,-28.05131,-30.91267,-35.06008,-7.398106,-14.94007,-26.20594,3.63476,10.53864,4.013967,3.254633,5.674751,1.29263,4.841725,-1.506879,11.6758,-3.862621,-1.928778,-2.597153,-18.46087,-15.50543,-6.332561,-0.540881,-3.188659,20.13016,-3.148982,8.421383,-7.413608,-8.455506,-12.12649,-11.64136,39.13134,6.283524,-4.514557,16.33465,8.86753,9.251119,3.506655,9.115892,0.9056159,-1.533916,20.19078,21.84546,23.00984,37.93737,25.94006,-10.32509,42.75568,21.21774,39.84375,-9.805784,41.90347,39.92203,25.22533,26.76358,-5.822737,-6.126728,19.01757,24.70449,-3.513584,-1.488119,-4.505097,-6.549395,-13.34789,27.50837,-8.129107,8.224605,8.666535,-22.03394,19.88168,19.5349,-1.476044,-6.20509,17.49388,-3.294761,-27.08136,-9.796771,8.086614,20.05605,-11.86384,3.722226,20.95924,6.887796,-12.72807,-14.56115,-17.08982,-6.20513,-16.63267,-15.32566,-6.950726,-28.84707,-6.335971,-4.317288,-1.373456,11.75598,-26.23689,-16.22907,-12.3632,12.30987,-17.26044,-20.95527,-0.09151678,14.01263,-4.110936,-3.847238,4.679985,6.733746,4.607409,1.983039,-0.8311162,6.828188,1.710031,0.7065162,9.232501,19.91839,14.18513,19.64265,-0.6839402,-16.45404,-6.482163,1.151721,11.73345,34.47014,16.00884,17.1468,29.5228,-22.07802,-22.36621,-36.29327,10.33032,-35.90081,-23.16094,-24.62528,-31.71915,-33.74286,-7.966805,-32.20066,-2.522229,-14.16108,-17.57887,-3.84092,-5.945931,-3.654437,-5.679596,-6.634251,7.015742,-7.941062,11.71898,-11.74925,7.453471,-8.00619,-19.46429,-27.73746,-5.773141,-3.558854,-31.21149,-33.77848,-28.78779,-17.99076,-38.0242,-36.78783,-11.57079,1.144455,-30.13432
3871527.34375,exit,32.97489,-3.242167,-2.287189,-9.943408,-7.660679,6.350736,14.6452,29.14524,-2.434951,2.334815,4.391643,-7.591151,-8.577431,-12.27325,-24.7332,-2.770561,9.343112,-12.44479,-14.96513,-20.0476,17.13421,-0.0326351,-10.15747,21.84839,27.84376,21.836,18.45732,21.09791,19.997,20.77457,13.99195,30.69497,8.127309,17.82288,13.9694,-2.600967,6.685285,10.59842,16.61075,10.80336,32.32175,10.83926,27.22138,8.064274,4.122595,3.919007,6.935513,50.28247,13.98626,8.858093,27.33664,18.80975,18.86927,13.56757,2.619341,-5.86709,-9.958496,11.90634,0.5050637,0.3713551,9.802954,5.889577,-18.32481,21.20376,-1.848881,12.1011,-17.18477,19.11017,15.02239,7.9888,16.89758,-12.52537,-13.76706,2.697346,12.50221,-8.878146,-10.03027,-11.32636,-13.6975,-14.5185,18.5295,4.2454,22.37564,22.19439,-6.023355,31.65579,37.26333,20.90929,18.48755,22.39169,9.259893,-9.540227,3.558813,24.56205,36.91606,-2.260967,14.75287,26.18545,3.777952,-16.84312,-16.08495,-20.67546,-9.086026,-19.45992,-17.09976,-5.15603,-26.12497,-4.092259,-0.2422163,2.794924,19.98989,-21.3637,-11.67032,-10.07794,6.439078,7.429605,-2.119248,2.570462,13.78271,0.1901644,-3.798192,8.769855,7.247254,10.31392,11.66825,10.30752,14.46257,9.513068,6.078658,12.30769,12.31543,7.14425,8.725991,-14.30607,0.5821446,-11.89694,-13.1357,-9.902744,14.46054,9.296643,17.4316,10.56707,-10.48391,-11.07096,-22.86802,19.63297,-26.86663,-14.00753,-15.85526,-25.67781,-25.13983,-14.89636,-275.3759,-16.73357,-16.81629,-21.71671,-13.18923,-16.46004,-23.46216,-27.90687,-12.64842,-0.4913802,-13.43723,2.219161,6.166521,25.49374,15.19428,6.124291,-9.973927,25.95511,26.14594,-4.026553,11.14071,1.805397,25.48279,30.13418,-6.924706,-0.9892841,3.261743,13.89019
3929109.375,enter,-10.49686,-36.45621,-29.47063,-17.85809,-0.2931565,21.30102,29.74018,0.4648406,-26.90142,8.635687,9.836665,-18.64897,-28.01668,-22.29136,-34.7117,-3.391432,14.66578,-21.41519,-24.36469,-28.23438,13.41496,-9.740529,-19.55915,41.87009,49.95068,42.50224,43.60014,47.32489,43.69106,46.40388,36.83236,54.68537,36.816,38.00989,38.32274,21.99912,23.57686,30.28982,36.79402,28.0507,53.75014,31.67499,41.9566,23.0843,18.56704,18.48556,19.96871,66.29301,36.99853,21.44223,41.78438,28.68956,24.53759,27.43273,9.231981,1.373577,-2.102763,20.19697,8.071458,0.09727244,9.539149,4.337247,-10.7586,29.50288,4.484846,16.55825,-9.404788,27.05595,20.67329,10.30786,21.44565,-5.681643,-6.338406,9.860716,16.77838,-2.294211,-2.504768,-4.369818,-7.555844,-10.55972,25.13951,29.69633,39.96295,45.004,9.016288,45.07785,52.15845,33.03239,26.67771,36.62357,25.32679,3.876997,12.10202,30.56912,43.82405,3.213935,21.13513,36.94905,0.118706,-14.2472,-13.11608,-21.00717,-5.850928,-16.84259,-14.89118,-4.860844,-25.11525,4.777061,7.327866,6.879767,36.61427,-17.05423,-11.1364,-5.334455,3.852173,16.80504,8.747087,19.3376,27.53358,12.36432,2.28359,18.4869,9.936095,20.19674,25.73855,32.95874,21.16047,24.49492,14.03773,11.95704,9.691027,5.835765,1.952796,0.4922013,12.54599,3.147807,1.443718,-0.9204391,9.635346,5.136881,17.41194,4.8756,-14.99145,-17.82068,-31.48796,15.47306,-31.81228,-18.98721,-22.08195,-25.71367,-28.66539,-7.411234,-26.25544,-1.873684,-12.33553,-17.28757,-8.820299,-9.188285,-9.051337,-14.40269,-5.429008,7.222426,-6.651773,17.96816,25.81233,41.35644,23.50064,19.03644,4.205024,23.34471,24.47293,-4.790984,-10.78226,-5.689414,-10.00678,-12.89961,-6.803308,11.27921,26.51106,-13.36635
