Time,Event,A3,A4,A5,A6,A7,A8,A9,A10,A12,A13,A14,A15,A16,A17,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,B1,B2,B3,B5,B6,B7,B8,B9,B11,B12,B13,B14,B15,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C30,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D13,D14,D16,D17,D18,D19,D20,D21,D23,D25,D26,D27,D29,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E26,E27,E28,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G4,G5,G6,G8,G9,G10,G11,G14,G15,G16,G17,G18,G19,G21,G22,G24,G25,G26,G27,G28,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG4,EXG5,EXG6
2393972.65625,enter,-13.88698,34.70547,44.91191,17.46444,8.514345,10.5462,15.33855,4.197486,26.18357,-1.070738,9.109696,1.397921,-10.79829,-6.807421,34.93152,38.42191,15.35588,6.400389,-0.8328565,10.14134,-0.4381884,43.24923,17.17904,6.956307,-0.7985751,30.3056,7.123516,34.78593,17.64053,9.21601,22.44059,-3.808211,23.7548,9.315216,19.22441,-0.6737018,10.75636,13.12018,18.64567,6.158119,-5.017095,8.805463,9.503037,12.67851,28.23685,43.31311,8.774795,0.6583662,26.20056,12.49314,35.54136,22.80399,11.91482,6.455448,19.67289,9.123557,10.75752,-6.323939,25.83013,29.71663,34.23412,33.75137,29.8869,19.51107,23.20927,15.54048,28.90689,37.58017,27.51612,25.74613,20.77069,28.82021,19.07291,22.45787,26.89466,14.52555,11.6432,15.01644,21.22614,10.15911,11.03253,6.708227,20.7053,21.9667,0.3907149,9.717543,-8.084791,-15.85221,8.915589,29.50464,45.62347,5.260396,14.33536,9.489323,-17.36881,40.26832,23.56958,1.899755,-15.19201,-8.785512,2.199164,-5.770824,11.3865,4.684966,25.828,7.955959,-1.999058,30.72778,29.70504,11.72914,15.03603,4.702882,10.40962,8.810131,6.271279,-5.919178,0.08143751,-12.54792,5.416203,-0.681113,6.332113,-3.553174,2.55303,3.752517,-3.450063,5.973167,28.17895,10.27785,21.64138,8.221606,2.313051,34.46041,18.92279,10.10893,7.773371,20.31043,19.55603,22.91773,19.06932,19.26997,14.55225,22.35381,21.20248,24.10443,21.57603,6.927659,16.97111,15.93379,18.41852,26.59107,29.45806,28.88344,24.77551,30.14419,25.23336,24.12457,20.10694,12.27494,24.69675,24.67404,29.02891,28.36495,29.11234,24.42234,23.16601,26.97996,1.275625,8.498699,8.008422,42.87654,52.12759,9.75027,44.71738,14.17002,42.91579,30.77061,-7.966228,1.149096,-14.33745,25.95416,-4.71895,1.774386,8.021411,22.25207,37.76633,28.53113,23.16714,20.16783,18.41332,37.01911,-24.66805,-16.22956,20.96181,21.7464,-17.75333,14.37998,-13.85624,-0.3362256,-34.93464,-22.26606,-15.68398,18.84183,3.442337,23.16305,-15.38469,-22.83509,-7.100842,-22.70025,-9.170653,-16.24459,26.62412,-21.05935,-20.51522,15.41867,16.63786,3.391186,-19.61865,-22.34256
2569832.03125,frustration,-13.19414,35.92006,46.76823,15.62176,4.724953,13.15896,17.62369,5.755794,30.93985,5.188542,9.34566,6.365656,-6.075687,-14.39918,37.01165,38.34987,12.77206,6.909383,2.758262,18.7544,2.771492,42.06732,11.74762,3.123487,-2.844924,33.95971,5.391343,34.56339,19.64723,12.1799,26.20434,-4.594356,26.24096,12.30991,22.03213,-13.01093,11.04234,13.15807,18.18241,6.656882,-4.663164,3.304135,7.354527,11.86482,21.46905,31.29705,-1.163617,-4.156171,15.45661,10.09633,32.49139,12.26824,1.193667,-9.619068,5.346353,2.372282,12.81481,-6.055934,1.790225,4.827077,6.728144,7.038801,5.040401,-4.357508,1.065056,28.02284,7.592393,23.50549,4.753834,3.544135,6.515078,9.292137,3.879007,4.362337,16.87573,3.132855,3.85042,8.768106,11.7094,4.330515,8.234033,-3.088136,12.36774,15.71162,7.442793,16.01657,0.4709964,-13.22723,14.98609,37.05395,55.07882,9.648699,22.46951,23.29628,-8.594957,44.02916,31.68694,9.864079,-7.606167,-4.255626,0.2776104,4.85305,21.0409,14.57233,39.29223,17.57825,6.208211,38.49524,40.48416,21.5484,0.8060614,-1.085162,4.302368,5.562959,4.779534,2.951844,4.973638,-5.055588,17.90967,10.41519,25.63765,6.743182,13.2863,17.13539,8.629025,21.01191,42.32571,25.80871,40.88133,25.6145,15.72724,48.02966,-1.978608,1.401646,3.480808,11.8345,6.43253,4.613015,3.515418,-4.110895,-2.425174,-1.283027,6.205881,21.13017,22.32708,3.54575,19.30012,5.031716,-1.057895,-4.640182,1.508983,0.08838615,0.3566568,7.190563,5.873254,13.71244,14.72034,5.635524,7.938576,0.2144682,-0.533666,-3.863901,-1.099721,-3.851343,5.735249,-0.325359,4.555021,8.701034,-1.474146,45.36596,50.75884,-6.21567,49.54618,19.85508,41.41285,46.0148,-10.06326,7.305173,-14.94229,-0.2616114,-8.20159,-6.822637,-0.2211845,8.002321,13.88745,1.328528,1.67104,2.734672,10.23454,19.70407,-17.40054,-7.853727,31.82594,28.6751,-10.55737,19.36605,0.107707,6.399603,-26.91517,-11.43558,-12.85948,25.79017,12.86605,29.88791,-11.70483,-12.15382,-2.104728,-18.5645,0.764254,-13.42751,33.34037,-13.85735,-12.52976,26.99145,28.62028,8.474101,-7.42962,-3.652161
2606808.59375,exit,-26.33606,22.53347,33.44096,0.9360844,-10.90822,2.296183,4.842882,-5.874585,11.98773,-15.61258,-1.629533,-0.1312136,-17.31339,-23.7105,24.29589,26.41774,2.685943,-3.405684,-8.250549,7.336106,-9.964117,32.24107,7.248262,-8.263635,-7.858614,26.38038,1.523248,22.47207,9.122474,-3.403641,12.47191,-18.69478,10.49781,-2.105462,12.43956,-23.81571,2.135734,9.312337,6.60396,-2.583268,-10.76462,3.642236,8.171271,7.887465,17.99236,32.96518,4.407427,-3.501145,22.70441,14.24046,33.55701,13.64562,8.80468,4.732124,18.37373,12.24091,14.28649,-5.296176,23.65907,29.1353,32.69733,34.62955,32.58813,26.35414,29.24933,20.92105,25.47221,41.58702,30.62311,29.98032,26.87598,22.21354,17.65903,24.11541,32.09087,18.6811,8.355388,12.51819,25.8576,12.80094,13.64105,4.97751,20.90491,18.77051,-2.367479,4.31496,-13.65209,-27.0812,9.470687,26.57858,41.34639,6.072989,18.26363,10.77104,-22.08062,46.49265,29.40564,2.463238,-18.98117,-17.23119,7.961163,-0.3787673,15.71877,6.021039,25.95064,7.590814,-2.168828,31.39081,31.42757,17.16173,25.39457,14.80358,22.21732,15.38156,12.6523,-0.06934913,6.885422,-3.63492,18.8213,-0.9011976,14.56586,-4.515432,2.72388,8.895783,3.234298,8.834174,27.62839,8.504281,25.358,4.066276,15.63937,41.45955,24.82447,17.64807,-3.022179,13.8008,15.5651,24.0254,18.01048,19.79766,17.72308,24.18206,24.75107,29.07063,21.84566,15.48647,24.21889,23.28651,23.91241,31.09239,31.88519,28.19763,26.40205,33.31867,21.40957,17.40409,8.346412,11.14699,22.74981,23.6531,28.1311,26.07281,30.185,28.88529,27.9349,30.3033,-4.775424,3.899682,-3.715563,40.62061,46.93959,-6.557955,43.9852,14.63406,41.85464,48.90226,-12.18854,3.204669,-5.93536,20.94993,-9.739404,-3.546628,6.825101,14.68591,34.38408,15.63342,15.70412,6.721796,17.50581,34.41034,-18.87683,-15.56974,15.33235,13.36357,-22.62837,8.581486,-19.83862,-13.66728,-41.47754,-30.35935,-30.15879,10.72119,-0.7565207,18.00239,-18.81555,-27.91867,-10.20254,-21.84414,-11.31733,-17.12758,21.21027,-23.23454,-27.15082,22.09376,24.0113,0.1870278,-24.43019,-16.95768
2664386.71875,enter,-21.47324,25.20941,32.96376,3.396716,-2.348246,3.033612,9.683982,-3.515629,16.48896,-17.66172,-1.070454,2.206054,-19.09393,-19.09882,24.60249,24.41214,-0.7065417,3.477782,-4.596231,1.068374,-9.57896,29.23279,6.391885,-4.481007,-6.183986,23.18381,-3.512522,21.11322,5.1243,-2.22141,14.75435,-21.21751,8.729437,-2.6412,13.52983,-18.89806,-0.7113372,6.514672,5.757952,-4.433397,-13.87381,1.746521,8.086582,10.88405,18.786,30.51926,1.725028,-5.259179,20.1274,9.655087,30.93925,10.05739,2.524287,0.9178349,13.87943,8.156704,13.51445,-8.679884,14.07216,19.7752,26.55936,23.8019,24.6623,13.40396,19.41371,21.93068,15.56962,35.43157,18.94226,21.28342,18.32383,18.95004,12.48372,14.20012,29.02851,9.457481,4.714406,11.80817,23.83807,11.99352,11.07068,2.273453,17.0058,22.37882,-2.317491,2.794516,-12.44594,-26.34394,7.540688,28.1842,39.99684,4.703212,18.77756,11.07318,-17.88443,43.9216,27.50583,0.4322323,-12.53346,-15.68656,3.882331,-0.6221034,13.82561,7.462141,27.4475,11.08178,4.525929,32.41038,32.43442,19.7751,14.45136,6.628566,9.721061,7.990614,7.423228,-1.790522,7.54092,-6.757208,10.29497,1.297488,10.24326,-5.02807,1.213299,7.365153,3.279629,10.12389,33.5498,16.88406,28.98509,16.02508,10.468,41.85194,18.51813,14.40114,-3.708164,9.627106,7.839461,15.48083,8.98357,11.29212,6.567355,16.22942,13.56835,23.86019,19.25903,9.094422,20.48464,14.56696,15.68621,20.32428,18.14079,16.07242,16.55699,25.83987,13.52169,11.72959,7.92264,3.271755,14.41978,18.03716,22.2152,19.76086,20.95841,21.49783,21.18644,23.10504,4.070138,5.506509,2.820043,42.01669,51.51799,5.92733,47.02937,21.22524,47.12749,45.52153,-6.122652,4.368439,-14.97046,16.45846,-3.473811,-6.117321,1.098815,14.96379,26.05537,14.9211,20.11311,7.952181,22.48494,34.21611,-10.07604,-16.56145,13.02075,14.72135,-31.10534,3.345962,-14.92446,-14.18261,-38.25597,-32.19867,-27.74591,8.253147,-7.010712,10.78176,-21.81782,-21.81621,-14.33978,-30.8889,-17.75549,-22.30516,15.26687,-24.77572,-24.23833,18.05305,15.2982,-1.176457,-21.31834,-20.34178
2801816.40625,excite,-5.457767,44.6906,53.66361,28.07719,18.74578,-3.239201,13.34148,8.722954,36.10823,9.104731,13.44716,1.324918,-21.47427,-9.274032,32.93862,37.22002,12.78264,-1.96107,-8.296182,10.65846,2.041332,44.72462,13.17181,-5.387881,-10.39245,34.83893,39.23233,45.22077,32.59103,20.30616,34.15795,10.1195,32.82316,22.4078,33.97483,1.284124,23.70877,23.64386,24.60223,15.13525,8.121997,18.32799,16.35988,20.67141,31.3393,48.41987,16.79976,11.57653,33.14808,18.67914,37.2691,22.39052,15.00728,12.64485,20.65456,15.47223,4.044056,-9.937606,11.99763,19.50202,22.31705,21.5417,18.71051,8.955113,11.84879,12.38544,16.34995,34.65265,16.79903,20.59789,17.0988,16.48535,11.18918,12.674,20.97026,11.05031,5.286683,13.68084,20.28636,6.782792,10.36356,1.935856,14.12412,8.629434,11.62959,17.53854,-4.096542,-14.81837,15.85057,36.29061,48.5773,10.52727,20.55448,13.74177,-6.718734,43.39254,26.09299,6.518023,-8.726689,-9.503804,2.780988,4.020745,21.13346,5.567,33.62057,20.8616,7.21903,43.67045,31.89177,13.52591,5.887074,2.628548,9.315419,5.3375,6.970858,-2.353055,-3.607107,-18.02642,6.325122,2.631732,3.709777,-6.571729,0.6988094,-0.3514305,-7.294807,12.35399,29.98808,11.21968,27.25656,16.94782,4.693824,34.03237,8.638376,6.113334,10.22701,17.88792,15.32605,18.99418,17.53139,13.16063,13.59225,16.02397,18.70345,25.85629,23.3789,5.759017,22.64638,14.41605,13.22032,14.89161,18.68178,18.23686,18.1706,22.53028,18.20964,19.51779,19.84838,17.0553,15.75627,16.17081,16.58041,13.94936,16.35047,12.76074,16.76172,15.77313,4.06396,10.85596,2.095868,49.75283,52.16788,1.17041,50.66607,20.47796,40.30283,40.50418,-17.18058,6.010996,-9.063604,14.19733,-13.98582,1.546768,1.769583,12.06355,25.07313,11.26416,16.84813,6.205232,10.29241,32.57596,-14.96719,-7.220837,35.99333,31.641,-7.446279,27.44703,5.31792,-2.727214,-16.35179,-13.35462,-11.27044,24.03673,7.296525,27.77144,-10.70313,-6.473788,-1.091996,-10.66557,-4.028743,-4.282736,31.29706,-12.97657,-12.69754,12.79089,18.76368,5.714419,-11.28947,-13.63849
2848554.6875,exit,-14.14616,40.77917,49.69128,14.40202,6.252532,7.792548,27.88437,13.79139,32.20805,4.753188,6.294251,2.153752,-6.536616,-7.965042,40.05626,42.54139,13.57637,5.593304,8.124081,20.776,4.274805,44.14636,11.15772,1.366701,-3.907986,45.14362,17.57291,32.46404,18.00999,5.814352,20.70322,-3.143507,18.10575,5.786326,16.99274,-16.9958,7.536159,8.829472,16.23756,3.716416,-8.534059,2.02757,9.166837,10.23132,20.10425,32.98568,2.090426,-2.706941,21.8647,10.22336,31.53937,12.22928,5.669747,1.415722,14.55973,7.720115,2.144581,-7.079744,12.54325,14.57025,19.27971,18.60866,20.69125,10.72736,20.84826,19.15945,15.76244,30.9929,15.40438,16.49894,19.75948,15.72559,10.34315,8.003386,21.09991,14.97528,1.003458,4.453647,13.16435,11.33265,14.40643,-0.4055108,15.59793,11.80174,0.3406514,8.998518,-1.941737,-17.12388,10.60285,28.86784,44.90039,7.644531,19.15862,15.39204,-13.35529,46.19167,29.04376,4.753389,-11.68078,-10.57068,4.139635,1.532481,16.35859,14.29541,30.45827,21.47163,6.583023,35.41494,38.12225,19.86109,12.88419,6.006948,14.85101,4.952021,14.83977,-4.164217,3.856652,-8.512954,12.91669,2.524916,10.59265,-0.1554075,14.90589,15.18581,8.531541,16.29541,42.09845,25.35684,37.73328,20.96371,12.03756,45.13475,13.38164,8.724556,3.475014,13.79863,9.31718,12.67889,7.617011,9.758663,6.009007,13.77925,15.19576,24.41854,21.43255,7.842707,21.07467,14.17219,14.93724,15.11004,16.68219,11.89311,11.5337,19.64775,13.39839,18.14061,16.52989,8.807592,12.85098,13.21836,14.64247,12.29438,18.75919,16.04528,19.94011,18.42207,3.145109,7.200419,13.88958,42.7823,51.71777,4.897348,45.44453,20.54236,41.96047,44.8545,-10.50125,9.513228,-15.52393,13.39234,-8.622443,-0.7308769,3.476488,16.8295,32.67178,14.95167,10.14377,10.37281,16.68014,33.23363,-14.10653,-15.00648,22.76649,22.62057,-16.73661,15.22876,-6.752182,-8.627653,-24.46202,-20.99482,-18.26948,16.50953,5.933712,23.56979,-14.19262,-10.05306,-2.363105,-11.88171,-4.492076,-2.686691,27.40465,-17.50257,-16.91072,22.63203,21.00402,-1.566323,-15.59444,-10.91921
2906136.71875,enter,-7.07731,39.94027,48.68548,20.57347,12.47599,16.21632,21.90704,18.08422,33.84684,3.762632,7.884625,7.389203,-2.633995,-8.879796,38.96134,38.73247,14.69125,2.197604,6.965401,17.28954,-0.0009271055,41.78897,11.75995,-3.085967,1.97754,30.72015,4.04183,33.40223,23.22744,8.009171,26.21066,-2.296118,23.01813,12.66339,19.94906,-3.076218,11.22962,13.57771,16.85385,2.165961,-5.714147,4.202755,9.498902,10.92243,21.03484,35.18815,6.992557,0.1035816,25.78974,14.34873,31.96539,12.45987,5.961928,2.771237,15.70767,10.25324,8.492938,-14.67301,11.33599,17.34159,21.15841,22.04823,23.25456,15.57225,22.83876,20.25229,13.52701,31.82355,17.02173,21.5758,19.99545,10.24818,9.22196,11.79162,24.5465,17.11056,5.593354,11.59163,14.42662,13.4738,13.94022,-0.8077488,20.12005,13.05931,2.61269,15.68541,-2.760641,-15.51128,12.8724,33.87942,45.10857,6.979849,19.72635,11.47426,-18.90326,44.79612,25.24105,2.796798,-15.85334,-17.29997,6.141024,-0.5212293,15.98757,1.436347,22.32627,7.002275,-10.15824,30.57093,28.37659,11.69497,16.15465,6.851655,16.05846,9.238817,11.49296,-5.012869,5.768741,-12.54795,15.82548,2.142033,9.334646,-7.943352,1.553027,6.216034,-2.687428,8.189817,32.8849,14.91695,30.47533,14.08585,13.78002,40.62733,18.75948,11.42068,2.531879,14.81141,9.183115,17.3704,9.894485,11.00631,7.983877,15.59771,17.76731,25.70437,22.16006,11.16305,22.28622,14.36037,16.81726,17.89297,19.20016,13.50645,12.21306,21.06549,15.9023,14.70693,14.92373,4.152915,11.72766,12.96758,17.18846,14.09866,19.89125,21.08048,22.15718,20.96645,9.412711,17.2794,13.69178,49.13486,55.50324,6.994914,51.98554,20.19614,45.69912,43.125,-10.9304,6.975592,-2.688114,16.5846,-8.325,-0.5251689,1.638653,10.96439,28.33581,12.49096,10.60857,12.97579,19.58757,33.10218,-16.81847,-7.952666,24.58883,24.06848,-14.3254,17.48215,1.93231,-6.619615,-27.20756,-20.56748,-20.08766,14.21384,1.61777,19.98056,-13.55804,-13.53488,-9.193154,-20.11488,-10.54028,-9.044776,24.65302,-25.81004,-28.35739,14.13387,16.05701,4.595141,-20.61476,-21.36661
3029316.40625,fear,-9.934037,47.61238,54.07119,29.42127,16.00576,4.829873,14.88684,13.35494,37.54217,8.827215,14.35862,-1.051683,-13.00643,-19.81118,34.71486,35.32619,8.475063,2.597629,-2.049509,15.42291,1.639024,39.52318,10.28091,-0.9135883,-2.32851,27.90015,3.120864,46.67446,32.36127,17.19327,36.05236,7.646977,32.80533,17.39637,30.43059,3.432758,20.30177,22.22574,20.47582,10.73282,4.469629,9.583946,16.82809,17.91113,26.54882,39.89542,9.477213,4.568995,29.97622,22.68271,36.33999,16.31489,10.0145,8.767571,23.61787,18.29116,13.35335,-0.8122789,14.87008,22.95417,29.35814,29.35927,32.32504,28.96373,30.86703,26.4766,17.64325,38.71657,23.61324,30.13907,28.73899,22.41331,14.21245,21.19743,37.14881,19.9585,8.209704,18.45494,23.9996,19.46062,17.72176,9.029445,22.8701,16.13689,16.40364,26.04199,6.849604,-1.569262,20.47377,42.32586,56.60938,12.69359,28.79271,22.707,2.032906,52.6196,37.46965,13.60166,-2.140843,4.108818,13.11117,10.98041,27.34328,13.51353,42.04827,18.47669,12.07615,43.59409,36.0798,17.90628,24.80722,14.83646,19.34881,13.55901,14.39669,5.906487,8.420413,-10.31269,14.96264,6.216711,6.996767,0.2949323,15.06811,12.81346,2.706476,16.18645,38.89062,20.66771,36.57077,21.09979,13.182,45.24424,31.29679,21.30207,5.532751,14.46365,11.77927,17.1985,18.01988,18.38671,14.13473,24.19471,24.52876,34.28572,28.51279,16.73879,27.16829,24.3144,26.13214,30.05548,30.50307,22.44181,19.06469,25.4722,18.34795,13.60403,15.79033,6.60679,15.79118,18.62221,21.80853,21.03963,28.43039,32.45363,31.17142,35.78564,1.907591,10.33198,4.783099,46.28843,50.79461,6.921595,49.94667,29.37133,45.49055,36.35305,-18.0482,5.603252,-26.14052,18.41892,-14.98129,1.577653,4.290403,11.50939,23.78849,12.60344,17.27903,12.47392,14.25041,35.95439,-17.78051,11.35289,42.30123,33.15467,-0.8033109,30.70317,9.630653,2.95506,-18.97306,-11.75444,0.1607585,31.38025,17.84098,32.68414,-3.390721,-4.127343,4.619072,-6.75925,6.122046,-3.635878,34.96164,-6.677591,-12.27648,28.56239,16.94808,-2.453544,-11.65664,-0.08711209
3038664.0625,fear,9.176195,59.34132,72.52079,45.58666,33.10003,19.04627,31.52076,27.1003,54.19828,25.73709,32.47596,10.07419,-2.426612,2.271529,56.56425,58.23676,34.98521,12.81248,14.72299,34.30669,24.90589,63.68582,36.78251,6.884878,13.68456,53.01374,18.2022,59.44363,46.14166,28.87904,46.14874,24.21976,46.64017,35.40316,47.11374,22.74831,36.75454,35.42722,39.25271,31.19552,23.04774,34.3848,35.05859,34.66132,45.61189,62.17267,28.37787,26.80717,50.33637,38.44815,54.5877,34.16764,26.35461,23.67337,37.082,35.28114,10.2801,-3.85228,26.79338,29.12123,33.65371,33.12366,32.05281,22.77534,28.82988,23.32797,31.88214,41.04173,28.42843,26.91173,24.34939,30.17457,20.24262,19.61868,30.01127,18.67628,10.78736,17.48868,20.33282,14.57053,15.90948,6.581289,21.87983,18.61309,25.05289,34.58538,17.32303,1.768962,30.26579,47.76395,64.43449,21.0613,33.8545,30.57123,10.16337,48.44181,19.35388,16.30532,6.869863,12.29606,7.850256,-39.05895,20.15608,22.47544,51.9044,24.41182,14.08131,48.18962,43.47457,26.39475,24.14237,13.89021,19.71154,13.53551,16.63693,4.858165,9.670115,4.527106,20.09985,8.717484,20.32449,8.962421,20.62472,21.61638,14.33031,21.10216,45.32208,27.74931,38.67384,27.97291,17.89742,48.21861,30.26831,30.70547,25.36482,33.61518,27.48644,29.82509,28.99874,25.85794,28.45228,34.85689,42.64937,56.14756,42.6758,47.81604,54.52726,43.74679,34.09373,29.7248,33.74455,28.47886,31.60312,33.68816,28.02628,32.54868,35.18034,19.93147,27.7542,27.97931,28.15165,25.08275,27.8451,32.01985,40.91345,31.17234,12.81548,17.14659,17.13099,54.5489,59.91615,10.1331,58.7522,29.62274,50.95298,54.05116,-5.714836,10.0932,-15.17211,26.28738,-2.068629,-0.1515013,13.02376,21.56399,40.63062,31.02943,23.81822,10.74906,15.36359,44.12093,-4.744535,9.25423,50.72373,44.55168,16.87893,40.50949,29.36598,14.92642,-5.377393,0.8835729,0.8556818,28.50167,23.6782,45.12354,11.17113,12.67115,11.55568,4.267681,11.74808,9.349808,48.07961,-0.6797256,0.9527767,34.61448,26.17886,9.804825,0.427108,11.0585
3064878.90625,exit,-2.599065,39.35247,46.27556,17.80647,4.406643,23.8443,20.74624,13.66168,30.69896,3.682871,5.293172,8.975659,0.5299995,-15.47651,35.05273,35.44413,6.626702,7.075087,1.325738,14.66584,-2.576263,33.54634,6.712317,-0.3647543,-0.3894045,29.95171,1.500202,30.56524,18.41575,3.101702,19.90486,-1.07861,19.24204,6.234352,16.10604,-3.836881,7.628497,6.372585,12.29119,-1.292591,-7.181702,-3.509901,3.205065,5.531913,15.07272,24.90103,-5.032595,-10.18108,13.56824,2.36036,19.55253,4.396283,-5.311176,-12.36479,0.5380967,-3.373444,4.841057,-25.19316,1.030986,4.955826,6.901463,3.361031,6.717531,1.656783,8.546107,14.40536,9.504741,19.10458,3.780483,6.478236,9.699454,11.12957,4.846191,2.392595,20.27563,7.811459,-1.714336,8.040608,11.50359,4.823289,7.632103,-3.173693,12.80725,14.22054,-0.9615781,6.644576,-10.41658,-19.39706,7.471951,26.00196,40.32958,-0.1176413,14.58424,7.035758,-17.94696,35.59389,28.16215,0.2295298,-23.0267,-22.54482,-4.118566,12.81586,20.4616,1.654465,14.63555,12.09446,0.2298138,28.21241,29.15252,12.92563,4.543128,-3.378876,6.845511,5.242783,5.749516,-4.649297,0.3585797,-10.28529,8.222392,-5.139067,10.94415,-3.46308,4.281972,4.612395,-2.299375,10.28692,33.07846,15.71915,28.09937,7.953874,7.125225,40.53025,2.232276,-0.1557429,-3.231529,5.208494,-0.1910015,-2.694397,-7.018659,-11.76194,-5.760415,-3.175082,1.565499,9.316534,14.54173,-5.109761,9.378439,1.749757,-4.476471,-2.590785,-2.654617,-6.577844,-5.353257,1.031395,2.527487,5.276652,8.293237,-0.07688534,2.364829,-2.197292,0.5173755,-7.816245,-2.108984,3.0517,6.071505,1.993908,11.79061,9.221437,6.588592,51.89955,56.10015,0.9659231,53.43701,30.6074,47.81342,50.77737,-3.135029,17.82207,-11.61833,0.7795161,0.5358294,-5.344496,-0.8372886,8.089296,15.82022,9.45318,4.295908,7.400166,11.51211,21.60292,-13.59161,-11.90905,22.36288,19.34541,-20.23876,17.04942,-4.760395,-9.318862,-31.92887,-25.44312,-19.26028,8.82256,2.727535,20.71306,-16.94129,-8.914035,-1.869245,-17.46162,-9.25322,1.795225,24.27991,-26.50853,-30.21395,14.48504,20.7007,22.52033,-19.25239,-13.57207
3122476.5625,enter,6.134437,53.1666,58.22311,28.97872,16.43356,20.74006,27.11212,20.26595,40.46963,3.399452,14.29737,7.002067,-0.5297126,-5.870449,42.1881,46.81887,14.83523,7.745008,5.371726,13.53297,4.907327,50.46999,18.04353,-0.9021873,2.116902,33.48166,7.707227,44.2654,34.24585,20.47159,35.52557,7.694256,32.67534,17.98314,31.02909,-2.700234,23.40028,21.43263,23.86809,13.94247,7.95416,13.8572,18.05055,18.93244,31.02532,48.00664,16.19473,9.578316,32.7121,20.04323,36.09488,22.14741,18.0122,12.80131,22.4255,15.86087,8.31201,-16.99614,18.52453,26.51131,31.21203,28.80616,26.12649,15.26718,20.17897,17.134,23.86318,41.78428,23.22926,22.57662,19.88413,22.64729,14.33055,18.60044,30.63801,13.80027,11.98844,15.26091,23.71329,13.2315,12.66874,4.96335,20.91018,23.5875,11.94281,21.97456,2.263879,-7.20861,15.80685,38.84498,52.94239,9.999725,27.79382,22.50099,-6.261612,47.70105,30.61441,11.02242,-9.096663,-4.637154,6.758447,-0.3348987,20.19935,6.158223,29.41644,13.99186,3.356669,34.7868,34.34104,15.98324,14.60444,10.79536,12.82172,9.030685,13.1501,2.27116,5.233,2.075522,19.59433,5.240211,14.39871,0.7890778,12.29778,11.44918,7.700599,14.80565,36.08689,17.5536,34.688,18.94761,17.80551,45.47218,16.05774,13.48033,11.58044,21.70061,20.11606,26.70678,26.88135,20.54018,19.4319,21.78076,25.57265,28.12928,30.45131,12.84908,28.15884,18.29173,17.91463,22.50515,27.56001,22.6297,24.46056,32.01908,25.56712,23.73145,21.77765,15.54076,21.48363,22.52101,25.86616,21.83331,21.19533,19.68104,21.74531,22.68623,3.702743,7.458476,6.917434,44.63917,48.90394,0.3394845,48.71227,17.95604,41.91569,40.3276,-11.78829,4.066425,-29.92992,18.97565,-9.173649,-8.243462,-0.5957279,9.544785,24.67035,12.32431,16.63844,3.608019,9.534701,29.23923,-27.34617,11.85961,46.55254,42.47143,2.185747,35.59125,14.67488,14.07866,-7.49432,-0.5847971,-3.485614,31.36951,25.46701,42.12928,12.25954,4.032751,17.54053,7.199595,14.7061,23.48996,45.13029,-3.368485,-3.47784,14.50293,33.93715,15.59559,5.285237,5.751016
