Time,Event,A2,A3,A4,A5,A6,A7,A9,A10,A11,A12,A13,A14,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B32,C2,C3,C4,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D19,D21,D22,D23,D24,D26,D27,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E11,E13,E14,E15,E16,E17,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E30,E31,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F16,F17,F18,F19,F20,F21,F22,F23,F25,F26,F27,F29,F30,F31,F32,G2,G3,G4,G9,G10,G11,G12,G13,G15,G17,G18,G19,G21,G22,G24,G25,G26,G27,G28,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20,H22,EXG2,EXG6
3923859.375,enter,17.15421,-1.160651,-3.749113,-6.911864,-9.10307,10.06148,3.526135,-2.297789,-5.961172,0.2398119,3.246141,5.781131,4.009658,4.131998,-7.782081,-0.9365499,2.417513,-3.802567,4.654348,3.549903,3.281406,0.3511836,6.868337,13.86163,11.79596,3.510635,9.346957,7.285394,8.609361,-0.2602782,-1.234337,5.614955,7.220379,0.767105,17.40278,29.95316,-4.037237,0.5045154,-7.95871,17.78633,3.378567,5.558588,9.803107,12.49787,-0.6805605,21.0917,23.43403,8.51417,3.634033,0.3908907,-3.964869,11.07521,21.56994,20.61004,56.16725,8.11118,5.966713,16.34404,13.67023,15.14922,17.03544,-3.278303,21.29181,26.49203,21.97258,8.405997,15.97722,5.049027,13.19927,9.316209,6.752889,33.76612,23.52165,12.47371,37.68579,8.839589,8.479508,21.85929,21.89147,11.81829,19.96378,15.91985,6.795672,0.4604131,5.659085,32.11515,9.761926,14.98512,-7.806508,31.93403,0.5414788,-0.5459659,17.10029,1.567917,32.44294,-12.36985,-17.25664,-0.7344638,5.477448,-3.760614,1.797401,-4.662986,8.979918,30.10497,-9.261575,-2.798651,-14.41134,-11.02261,1.692129,45.30111,13.14786,1.96213,-5.742706,-2.851702,5.759066,-7.086795,-2.354022,-12.66662,-6.689976,-0.8617748,-15.31784,-11.46242,-6.937625,4.275781,19.97212,-11.46673,-6.630732,-8.736591,0.2725253,6.21837,-2.845145,-8.216513,11.76529,-4.749374,13.06839,5.253611,9.461419,-9.233244,16.29963,10.29508,-3.276074,13.75337,3.822355,12.42068,6.32057,-2.608622,-0.980794,1.975537,-3.497002,15.90549,9.111821,-2.15815,15.28266,-1.750202,-2.018283,4.495923,3.077446,4.868723,-1.628218,1.038927,3.176375,9.827064,0.06524086,6.689206,2.666054,-7.565022,-1.497003,-1.785571,6.615809,16.56672,9.168878,23.24836,17.81312,6.687578,6.619516,0.9264394,8.323278,-0.5632352,0.2720615,6.051898,11.57424,9.791513,9.342319,12.99764,17.90779,-8.487531,8.804191,16.04515,17.06642,8.776211,2.508254,22.97319,22.06103,-14.42308,17.06492,0.866856,36.78543,-4.486507,14.03131,9.054453,1.160434,9.123904,31.55566,0.9689558,-5.914097,6.306879,19.49069,20.8841
3958328.125,sad,27.51981,17.08622,14.71856,5.443869,0.3990746,13.73639,7.113508,13.01886,10.9167,13.93799,8.80124,5.831784,7.321175,9.887628,7.852756,14.53524,10.35997,-4.10279,9.455095,8.518159,12.97045,11.53534,13.34781,10.87136,17.14182,9.810569,15.21978,15.48894,16.27599,10.62347,9.843594,16.37416,13.41344,7.945598,22.30427,36.28287,3.543924,2.512297,1.228242,21.51254,2.705211,5.331529,13.03469,16.58797,4.313284,28.05163,18.06607,8.96002,7.89091,3.709533,2.660897,14.94742,23.38914,15.03728,53.01697,10.2914,7.020274,5.038549,3.698423,6.075315,9.004021,-11.59417,14.25848,27.45032,11.97431,-1.585404,3.290083,-8.03759,2.156368,5.478845,-4.516836,20.37419,3.828105,-1.691172,33.24658,0.03274649,-3.218746,6.43067,5.768249,-7.612926,11.16156,5.280601,-2.199595,-9.295287,-6.732553,22.31333,12.80766,19.04884,1.400055,44.50746,1.613335,-3.272377,20.38615,2.289662,28.99256,-11.20955,-6.942794,-3.315578,-0.4457778,-3.236084,0.3591603,-10.38475,-1.8806,22.02031,-12.57367,-19.74119,-45.11588,-20.55,-14.12227,32.04058,-2.014029,-13.15452,-5.973983,-6.99583,4.176191,-15.12044,-11.86707,-22.01253,-18.53023,-10.51877,-18.90055,-16.20258,-9.281721,2.601139,11.08306,-18.82715,-16.68053,-23.76406,-7.499793,-0.58191,-9.404283,-17.64837,8.871244,-6.227257,12.022,2.310344,13.66588,-6.009598,9.212481,6.692935,-2.281111,15.52741,5.580253,12.34922,7.053964,2.080407,-4.625844,1.907676,-5.591297,14.72978,4.12149,-3.419486,15.42616,-3.006231,-8.888534,-3.759171,-3.916734,2.363679,-8.118709,-7.470455,-2.30315,3.274538,-3.743188,4.071285,-3.106518,-1.721206,2.954933,2.505981,1.296603,7.094892,5.892693,20.29683,5.42235,-1.221034,0.2364516,-7.196027,-1.837238,-6.003704,-6.47519,-1.845587,2.955881,0.5040996,1.553272,4.945518,8.728937,-16.44489,16.11031,26.14091,28.62536,19.40325,13.79636,37.41275,47.19343,-0.6182504,27.08281,18.25105,53.12981,19.72914,35.54159,25.15262,21.20001,13.93818,46.12001,3.614623,20.83153,27.15002,8.134003,39.70378
4181687.5,exit,7.373046,-10.85065,-5.348752,-9.077144,-12.76622,4.632379,-10.17314,-12.78383,-11.63597,-6.304002,-5.647897,1.240882,-8.35018,-7.770437,-15.82932,-5.510676,-5.847981,-7.52263,-8.890769,-10.05879,-6.430023,-6.183785,-1.866586,3.66832,-2.4996,-8.868072,-0.7488874,0.1856911,0.5126883,-6.071055,-5.344132,1.633438,-0.8541378,-5.685112,9.785038,21.65886,-6.904301,-8.395439,-13.64677,13.61023,-5.45414,-1.17876,4.328329,6.267788,-4.078471,15.35626,15.446,3.356333,-0.2711114,-6.571639,-3.951696,11.72402,16.38188,11.74605,47.48694,4.025674,3.474082,12.38207,9.676298,12.51335,12.58006,-3.249672,27.03326,38.14394,18.26082,6.554685,11.81614,1.853816,14.04341,12.55099,4.583037,31.3433,17.83838,10.82604,38.10251,5.496056,4.109563,21.08383,19.52861,8.677268,14.39357,11.91078,6.065505,2.017316,3.905012,29.39886,8.421594,3.825019,-12.72428,35.62442,-1.83641,-5.007115,12.59905,0.2328914,29.59949,-11.07344,-13.9234,2.511229,6.713758,-2.39977,4.055521,0.8184901,23.79697,27.38679,-3.794917,0.6992993,-2.857583,-10.643,4.221583,47.48021,15.16706,3.417093,5.511254,6.902113,10.82823,-2.501642,0.1190003,-3.732222,-0.9787734,2.507733,-7.279294,-11.80221,2.035292,18.07167,23.63276,-6.123497,-2.760914,-6.463641,5.150454,7.940434,-0.5942181,-3.974998,15.67281,-4.578638,12.08107,10.13444,11.05696,7.543019,5.541774,2.98141,-8.737174,12.18309,2.351566,10.51145,6.695835,-3.504151,-6.79767,1.167323,-10.67052,16.89335,13.35671,-3.703419,13.67862,-5.594509,-9.948343,-5.349341,-6.059539,-5.067525,-5.867934,-4.617609,0.535253,7.925097,9.705319,11.66921,7.807763,-18.56881,-19.06676,-19.62524,-2.728179,9.03595,2.067967,11.14475,14.90235,-0.3601626,-6.083638,-3.028248,-0.2726786,-6.873761,-5.910536,-1.630266,7.616058,2.889537,3.695281,7.569018,11.44078,-15.25137,-0.9181386,12.12738,10.80272,2.137351,0.02160835,14.57673,29.68457,-17.97187,-2.122179,-9.295655,23.78565,-17.52494,-0.2573382,2.681553,-1.224758,-1.375808,14.44081,-9.664293,-16.25759,-7.555007,12.18681,10.36953
4239277.34375,enter,-0.3478735,-17.94222,-13.21871,-13.11737,-15.80789,4.199447,-10.61427,-15.0219,-14.95299,-10.56175,-7.521875,-2.291962,-9.857282,-9.218982,-19.00297,-9.348072,-6.42009,-10.44494,-9.145733,-9.901814,-8.648635,-10.03833,-3.390479,4.157792,-2.936809,-9.628032,-0.7854453,5.720618,10.14747,4.710494,7.362027,13.61921,4.654215,3.943775,20.54589,37.04717,5.253327,-2.851436,-0.7265038,24.89242,-1.449751,3.80127,12.92484,17.1791,6.243365,27.08847,20.06432,12.64116,12.35975,9.036623,8.84332,17.22521,24.41534,19.51776,59.90244,17.50851,12.16835,12.5156,14.69759,20.87131,32.51627,13.91871,38.87338,46.4987,16.77013,10.70188,20.49473,16.27334,25.0608,21.55763,9.926664,38.31663,26.47647,21.84068,45.58543,6.177202,4.73211,26.53279,23.24094,12.0087,14.53003,12.55314,7.982065,2.888908,4.946124,30.9421,16.235,21.07084,3.587009,39.24158,2.711554,1.030164,16.3254,7.425561,33.68997,-5.931646,-12.32058,6.070619,9.39445,2.337867,6.31388,3.090547,13.02202,30.26804,-5.679923,0.07578449,-7.537806,-9.667414,3.811489,44.35835,11.29054,1.150901,8.710411,4.842629,17.2027,1.599357,1.14028,-8.158021,-4.088666,-1.261557,-15.88853,-10.80803,-6.801605,5.285048,17.91673,-8.097146,-7.043972,-9.251192,-2.202625,4.530531,-3.241389,-7.064472,12.04166,-4.225131,13.17315,3.861511,13.1,13.72965,10.67054,13.50369,10.53368,32.67641,19.68398,28.23929,17.1297,5.236403,-0.2906047,10.04166,2.165915,25.34774,31.40133,16.61565,36.10998,12.15965,6.699463,3.565564,0.4283315,-0.8531992,1.150114,3.924203,12.91804,30.40856,24.10368,20.99953,23.17126,-13.89155,-16.4681,-16.65942,1.129181,12.21237,7.270971,18.2218,16.17555,1.325402,-4.424448,0.9724169,2.428309,-8.249891,-7.60557,0.3794588,7.790797,3.461102,3.971335,8.422139,12.23454,-14.23747,15.05358,24.40184,17.93005,9.410736,-0.2802314,19.59927,31.27481,-9.222536,20.11578,-1.133596,32.36638,-5.800486,9.856101,1.673617,-3.149032,-3.334931,10.74845,-13.18521,-8.874338,0.1607932,0.6964056,0.9868457
4271761.71875,content,21.29906,2.179635,6.561218,5.20089,2.662114,22.84645,3.108461,0.4626738,3.021926,9.127229,9.728302,18.31126,4.46277,4.955869,1.363512,10.79735,11.35297,7.017047,3.463625,2.600928,7.764277,9.045237,12.59978,21.66948,9.722799,3.995792,14.39387,18.8577,20.2039,12.81121,13.88105,20.42109,21.8341,14.88762,25.82943,40.15279,6.823715,14.38881,6.520847,28.43344,19.03575,23.04646,26.43416,26.84901,12.34179,30.27758,37.84042,26.84835,23.34562,17.33247,11.44366,20.64753,28.17664,33.74573,67.45082,23.8258,11.08719,8.731718,9.674132,11.54875,14.59492,-9.867091,8.786681,17.37295,8.015424,2.352487,8.127028,-3.672178,3.101093,-0.5846609,-0.6103836,26.16254,11.74172,2.671078,29.17139,1.710985,1.30063,13.43356,10.38058,-0.4663438,12.40047,9.639465,-1.563204,-7.511977,-6.878112,20.08153,19.55353,26.05009,4.816795,36.60692,5.016557,3.737764,16.09409,8.255944,37.60703,-0.1815925,-2.366987,1.595684,6.220491,2.114474,7.623147,10.15523,6.890582,25.75029,-3.194302,4.849918,-1.011751,-8.903334,6.575461,44.82398,15.50852,5.223937,-16.92637,-7.389591,-3.658462,-13.46719,-13.98475,-15.21489,-11.48573,-9.026069,-18.05333,-14.53928,-5.505614,7.652038,18.92706,-7.636843,-1.767807,-4.99724,3.16792,8.197034,0.5699786,-2.679978,13.03727,-4.833814,12.97993,6.990462,7.829324,-14.46725,29.84696,24.50591,12.27921,26.19794,14.9937,16.50522,9.215612,2.100711,-1.114994,0.1267593,-2.959414,16.64663,3.549479,1.351403,24.5258,10.23575,6.588525,10.33434,13.1287,13.14143,7.38685,5.903544,7.109382,4.095488,-8.515744,1.283972,-7.633768,-10.73419,-4.378314,-4.823942,5.164477,13.88437,8.120085,18.81636,16.62394,0.1033426,-0.9167648,1.864773,0.6583965,-4.917867,-4.544859,3.79935,8.034309,2.096943,2.825026,6.830519,10.7124,-14.62007,17.25681,28.58002,26.36096,20.26832,15.48382,34.38964,42.50592,0.300373,20.27609,9.652888,46.76918,7.3256,22.32678,17.97607,13.02736,14.82668,32.68553,5.512841,6.237223,14.30257,11.1518,26.21937
4477261.71875,exit,-5.058955,-17.52559,-14.71088,-4.986015,-3.97455,16.25609,-10.02521,-13.38427,-12.33781,0.1594216,6.952781,11.25398,-6.308431,-7.041734,-12.47414,-0.2756716,0.3693896,-1.400131,-6.854243,-7.929451,-3.416406,-1.272092,5.814435,12.41613,-1.79566,-6.466933,6.807937,7.467147,9.017191,1.328964,4.128899,11.52572,8.741334,6.800951,17.84169,34.534,3.049368,7.141288,0.9724877,26.19902,7.679595,15.97706,21.85809,22.65674,11.09547,30.19878,33.24631,21.89021,20.59849,17.96559,16.35817,25.27448,31.07098,31.70993,70.14029,25.31164,20.82966,18.76383,19.37125,25.5019,33.82639,10.84117,33.63332,39.21919,17.77738,16.65304,30.10465,17.93131,25.34395,20.52134,14.44219,42.50967,29.0583,20.64085,45.8608,12.02615,11.0686,30.32656,25.18206,12.57621,19.4696,20.36733,11.37065,8.236191,2.729438,33.04967,18.91721,20.88818,1.602127,34.61081,4.615967,6.342728,22.63349,9.91735,34.82741,-5.891897,-23.58342,0.7154384,12.4483,4.337029,7.041063,1.649219,23.64582,32.38618,-1.41009,1.898052,-5.665804,-7.348768,5.821127,47.81074,16.13908,7.17716,5.168071,2.925892,12.40853,1.135814,1.351946,-9.550417,-1.880557,-3.903952,-7.685434,-0.1480012,3.925606,10.13001,20.00818,-4.935666,-0.07261354,-3.898502,7.338514,11.51233,3.833861,0.06072199,17.60869,2.014996,18.96877,11.57854,22.92273,7.590539,20.55137,22.47014,16.65013,31.50078,22.87864,29.70737,18.94077,7.50591,3.628319,7.998008,8.643618,27.44026,28.61096,19.75235,36.33757,20.02937,18.96479,13.96303,9.875055,4.956995,8.069416,12.4662,19.78396,27.32336,14.66078,19.3058,16.52731,-18.04872,-18.59596,-19.38453,1.627815,15.15211,4.963433,17.4928,20.63812,3.376979,-2.114359,6.212672,3.916221,-5.590365,-2.669586,5.429983,12.83157,8.220006,8.638001,11.54407,15.89553,-10.30492,6.578425,17.83242,10.6625,5.89079,0.5626471,11.7521,20.1489,-16.1043,7.225545,-10.89335,10.56011,-23.93276,-6.935597,-5.962445,-10.23028,-23.06264,2.672202,-32.88012,-28.76612,-16.3546,11.78258,-18.62674
4535156.25,enter,1.2756,-16.43535,-14.19416,-16.91343,-17.97561,3.664145,-5.351517,-17.34237,-16.4365,-11.39085,-6.395804,0.6089057,-2.732019,-2.261664,-14.55406,-5.984739,-5.436457,-8.519959,-3.417576,-3.835406,-6.408372,-6.95246,0.7571236,8.433362,3.280162,-2.656304,3.366763,-2.661833,0.5998995,-0.5528044,0.659817,9.506435,-0.1532519,-0.664836,13.23546,29.54104,0.2996932,-5.151547,-7.162693,20.35184,-5.654096,2.892058,7.184466,11.27709,-0.6897995,20.01531,18.61504,7.283633,4.34475,0.5490963,1.889089,10.83872,20.18187,15.06641,50.83277,6.37911,6.351941,21.24713,19.75245,21.78237,21.12541,3.128973,27.85605,32.83088,16.42162,15.1085,25.32243,10.56583,20.29745,18.01136,13.81564,40.80061,25.22006,17.43468,45.11143,13.47266,13.06639,29.75332,26.43861,18.33126,22.98629,22.33314,13.16686,5.250072,12.49238,34.97078,14.0792,18.09296,2.770216,44.73413,2.88112,2.195031,16.70757,8.915671,37.24236,0.5111762,-9.300694,9.246738,10.68737,2.104275,8.924186,7.708005,16.2464,31.6065,-1.265054,5.458997,-0.375862,-3.516717,10.26418,51.5817,20.16517,11.19637,2.08446,2.15426,12.24321,2.460548,4.986782,-1.950938,-1.558292,7.004973,-5.244715,-6.564938,4.874506,14.45742,25.0496,2.337369,3.253148,1.293927,9.666853,15.87032,7.051732,3.291516,21.91808,4.993531,19.18213,15.9477,20.11933,3.719844,10.6605,6.955972,-3.50977,15.29432,5.302295,12.47397,7.330616,1.705274,-3.356395,5.030395,-4.705934,21.87458,15.89787,-3.177697,15.36755,-2.918696,-3.078743,4.072665,-1.021134,-0.2127994,4.170269,5.579008,9.244761,12.36568,8.194376,12.17051,5.495231,-7.885979,-10.40942,-11.5388,7.352431,22.89941,16.7888,26.90484,23.60849,7.600483,4.630579,4.437652,9.550285,-0.1292237,-3.978881,1.830518,12.53052,11.94662,12.34265,15.7786,19.98504,-4.919956,7.303398,15.78948,13.61424,3.211038,-4.616507,13.12124,28.46657,-10.84511,16.03209,-2.339986,33.39982,-8.040513,6.8812,0.227907,-7.516799,-6.143393,10.30851,-13.55453,-11.81702,-1.856737,20.02505,1.901996
4568972.65625,anger,33.79121,9.581037,6.754508,-6.369267,-9.943039,6.126069,3.071777,-1.215986,-7.352067,-1.659191,-3.655843,-0.01619266,5.081515,4.098484,-10.18997,-4.026721,-4.042111,-9.243266,1.799678,1.269243,-4.628232,-3.615644,1.014851,6.877279,8.831336,2.554378,3.66387,4.80055,9.709208,8.183714,10.38871,22.93926,4.041193,1.264546,17.0582,36.29272,7.621702,-4.155212,-5.613006,28.48532,-3.668345,3.517927,9.714355,13.08724,1.546713,24.86596,20.45298,8.392106,4.98145,2.612092,1.622112,12.24045,26.1079,16.75899,50.93913,8.198606,7.979126,10.66798,8.217104,11.42807,15.07021,-5.398834,20.91599,28.45227,19.37795,7.041038,18.31643,4.212485,11.76786,5.873523,5.140956,30.05492,15.41832,11.90426,38.50009,4.851745,3.069138,20.70592,17.8494,10.10523,14.48883,11.99282,6.815487,3.947468,4.5183,26.97189,26.24023,36.80095,23.89893,70.63498,13.49793,17.21123,25.1111,16.07884,50.14971,23.43046,31.04302,7.973022,17.26625,16.98991,23.22518,38.09756,16.38235,40.53199,9.950683,25.20804,25.70272,3.441646,21.0152,56.47499,18.8014,8.176818,-0.105749,0.68633,7.88727,1.530959,1.290464,-0.05042572,-2.484128,2.094142,-11.39589,-7.444586,-12.46395,4.156559,23.76974,-0.6623782,-3.08325,-1.599699,6.819387,9.848296,4.23669,-2.844635,14.04668,2.281623,20.26417,6.679649,20.62098,-2.871658,10.7807,8.429783,-3.687666,13.50485,3.718198,12.94024,6.894618,1.450697,5.570795,7.547261,0.6235545,17.93192,9.171113,-3.920806,13.96019,-1.940735,-3.042498,-2.14396,-2.094243,-2.399556,-2.386168,-0.6529685,2.847077,6.921548,3.082174,9.470959,-0.5931594,-1.30741,-9.423321,-8.503749,21.44112,25.81884,15.86662,24.61839,25.78454,-1.647931,2.865969,-4.941514,-0.2435734,-5.135623,-7.112194,-1.755897,5.6606,2.812148,2.766168,7.818526,10.28822,-15.75719,35.70649,30.46765,31.5685,16.62958,8.090275,30.81108,50.7427,12.69961,46.14246,30.53597,82.12479,35.71341,45.32063,30.22743,14.12628,36.62885,37.76191,30.28655,35.32306,37.61733,-4.442768,58.96503
4786492.1875,exit,12.83182,-3.693972,-1.707264,0.9892241,-2.961286,15.19743,1.353232,-7.522651,-4.311436,4.274908,7.605351,11.73136,3.813762,2.874892,-3.27813,5.119056,7.241199,2.26114,0.5628955,0.8614383,5.289728,5.490143,10.80501,17.83354,7.559467,2.339349,12.02883,7.913548,13.5626,4.540229,7.463308,12.14242,9.09548,9.336936,19.42178,36.09975,7.332923,4.162542,1.49466,28.67746,3.655483,10.50757,16.67242,21.13856,8.510611,24.67607,26.13921,14.05927,10.3979,5.879797,5.934101,16.26107,27.14304,21.57761,55.58228,13.47801,9.998343,11.76241,3.896298,8.628437,17.07053,-5.053988,17.00204,25.70878,14.46928,4.692718,17.75946,1.070429,11.3899,8.426758,3.21933,28.43669,14.94276,9.102221,35.59098,4.976415,4.30903,20.98807,19.51815,9.273029,11.78395,13.55796,8.28478,0.1248518,3.027084,28.26128,21.35404,27.14453,9.407879,45.32903,8.304632,10.57086,24.05972,17.03737,42.18187,4.651331,-1.968624,1.029979,17.57502,11.50314,15.84123,15.63247,11.9844,35.08295,5.549158,9.831011,2.37799,4.215231,12.53088,56.01328,22.9754,14.28617,-7.335256,-4.784381,3.68286,-9.456396,-1.600861,-8.815537,-5.591187,-4.705983,-6.092044,-3.532149,7.123984,15.93783,25.98249,1.693333,6.386065,3.007487,13.64899,17.45421,9.409553,4.815731,23.05752,8.415044,23.00464,19.47506,23.99192,-4.361434,15.85502,11.48947,-0.2593023,17.69786,9.583327,12.39823,9.29699,2.465137,1.722302,5.330454,3.583358,19.76449,10.08036,-0.3878829,16.6718,1.427338,-3.018677,0.6823873,0.5137396,3.358271,-4.267137,-2.889603,1.921027,5.792616,-2.268935,1.104678,-1.638406,-11.56013,-10.12229,-10.90889,2.376435,14.22272,10.27548,19.0428,20.14882,-4.200347,0.2451824,-4.74837,-2.485454,-5.227906,-6.416867,-1.939894,2.669813,-0.4960043,1.834165,5.79724,9.578011,-17.8511,14.65685,19.54957,18.48519,10.72036,3.033287,21.6013,36.99412,-4.02628,18.69093,5.362238,34.01889,0.3894489,12.95692,9.557475,9.358113,2.319214,19.15856,-5.211391,-3.870924,5.6973,21.17644,13.84049
4844074.21875,enter,8.25425,-8.242601,-4.699174,-6.629061,-8.299578,10.26376,-7.663463,-12.12847,-12.90023,-5.94834,0.8748018,5.719362,-3.793708,-3.628405,-10.14317,-1.05546,-1.950783,-5.535562,-4.956434,-4.530434,-1.382429,-1.751251,4.644957,9.652579,0.187999,-5.31631,6.414147,8.465274,11.20041,3.810492,5.387872,12.60902,9.724537,5.947737,17.00232,32.19495,1.192769,1.760193,-2.904667,22.08409,4.841453,9.245068,13.44073,15.26108,2.68133,17.81864,24.6972,10.26368,8.443644,0.7235754,-0.757893,8.386169,16.24967,21.34248,53.14206,9.71668,2.398472,15.32761,11.50747,11.84222,12.82479,-7.485327,18.09069,24.56757,20.57165,9.41817,15.72297,-2.159171,7.290471,4.051888,7.421768,31.73655,13.84661,10.0024,37.58883,8.458599,8.106081,20.07658,18.91443,10.23936,17.30166,17.46161,6.104777,1.441216,4.934825,27.25589,13.15302,17.85859,4.472472,48.62116,0.207167,0.7887481,11.05576,3.839877,36.49816,4.609442,-1.136132,-3.079629,7.242122,-1.186212,9.497534,13.32098,2.645044,19.63536,-2.745779,7.616588,0.1219874,-6.964556,6.584472,49.99121,15.56156,6.556643,-6.196804,-7.974761,1.294371,-4.599921,-1.154766,-3.112224,-2.982539,2.828914,-6.811417,-6.214204,3.640432,14.56044,22.74741,-2.23965,-0.04566634,-2.858267,7.138559,10.87952,2.848012,-0.3932652,18.4803,0.1568161,16.46942,12.50412,19.3122,-8.574024,13.97938,11.0586,0.5907845,12.37669,6.194073,8.951738,4.961986,-5.201531,-5.775534,-2.410543,-6.684576,14.88224,10.35897,-2.184435,15.75585,-0.08240937,-1.386468,3.655984,2.505965,3.051344,1.288711,-0.2864062,3.691207,6.927986,-2.720734,-3.405774,-1.046172,-10.09468,-11.43421,-11.58865,7.565215,18.39955,14.59665,23.43879,18.88368,4.285918,4.19614,2.60506,5.68909,1.451668,-2.778471,5.790461,11.76596,9.169092,8.650798,12.47825,17.66327,-8.623687,6.791441,18.96819,21.25089,10.85171,7.161976,23.40179,40.30474,1.210837,24.75951,9.553937,41.04295,7.326611,24.49644,17.63949,4.236372,10.33824,20.0619,2.383438,5.252995,16.27701,9.40234,25.59443
4874957.03125,compassion,39.58102,22.7334,25.81503,25.65899,20.58535,37.10531,30.0527,22.6397,22.89617,28.74691,29.73211,36.04499,32.82632,32.45876,21.04506,27.80849,27.06505,25.38653,32.29089,31.84627,31.14742,30.21869,34.79797,39.01496,37.95425,32.73506,36.8865,33.30334,37.96055,33.62104,32.69445,40.21825,36.34531,33.26361,47.07191,62.09251,30.66173,32.57867,26.09415,52.96931,30.36461,39.6685,44.6496,47.85906,32.62921,50.93241,54.81614,45.59154,43.31515,38.25169,35.67334,41.8191,48.97501,51.63517,87.50471,44.17039,37.27697,55.37621,26.32194,33.17617,46.87756,26.12545,51.0275,57.86897,47.8253,22.92377,44.22763,31.93695,41.03733,40.80065,21.60977,54.14281,41.78848,43.49616,61.89672,29.31433,47.42803,50.4207,54.97458,41.14351,48.53295,57.26648,40.43487,28.04182,33.50604,61.82267,44.59727,49.15364,39.24658,82.41681,31.16672,36.07331,41.9073,38.63061,69.7866,37.13274,31.07112,25.08378,34.14352,36.05971,41.48001,45.32651,18.68907,54.40603,33.08581,41.09524,36.7689,32.47582,45.47105,88.40438,61.43837,52.58573,29.67872,31.03278,31.13259,20.93221,32.27126,27.50393,30.38982,37.054,24.77054,40.59145,40.43699,48.43891,61.43722,39.34469,54.42725,42.77482,51.13219,58.56861,50.20172,54.83265,61.05648,46.83681,62.23968,54.06691,56.41097,31.84421,44.00165,43.54968,35.86293,52.1321,40.49578,44.19898,37.01596,27.26245,22.99191,42.7906,20.79144,51.25168,43.22797,33.08979,50.74115,36.57181,29.73295,31.56847,31.71763,31.75927,24.41638,29.06572,31.66793,39.4075,30.32338,43.34478,31.10413,29.69715,23.36468,24.58226,39.33505,50.97298,52.63568,55.01343,56.82522,37.15672,33.18376,18.62478,38.31248,24.22747,20.47249,24.45643,24.82472,35.05857,36.97144,43.36948,46.43943,20.15982,45.17808,46.70446,48.50009,37.63129,34.9514,50.84657,71.63111,27.37246,53.51815,38.4333,75.67184,37.36949,50.01674,42.55293,31.62256,38.81056,52.07619,31.14998,35.21574,41.45427,46.52041,55.80284
