Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A25,A26,A27,A29,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D14,D15,D16,D17,D18,D19,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G5,G6,G8,G9,G11,G12,G13,G14,G18,G20,G21,G22,G24,G25,G27,G31,H1,H2,H3,H4,H5,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,H22,H23,EXG1,EXG2,EXG3,EXG6
3674972.65625,relief,3.228718,7.251472,8.609247,7.293778,12.85239,17.71836,26.38308,-8.211358,15.71346,17.43758,47.53268,22.95549,11.198,-4.276248,-6.861681,3.259124,15.47218,20.35659,-0.07017457,17.92575,-6.26704,-10.55255,17.69831,31.11866,22.76558,19.42079,9.149831,18.47234,12.72536,32.37075,20.06754,32.05955,11.75942,27.49774,26.25953,24.9136,19.00844,6.787579,14.93226,24.52331,13.24231,10.28862,43.27746,52.97858,34.30281,17.53295,13.24405,18.75649,25.3372,26.81116,22.34355,46.44217,23.37546,29.15237,28.32804,27.67441,23.31975,21.34565,25.66796,-9.693069,-2.599643,0.913604,-3.013378,5.514482,4.699908,-0.7144429,-0.2543115,-5.698042,-5.797533,-4.711133,-4.5476,-2.570637,4.853505,-2.671674,-3.330735,-11.84333,-4.033399,-12.7496,-7.494652,-0.573681,-3.389287,-3.793006,40.33308,10.57527,-12.77191,-0.4541242,2.486479,30.61389,-4.354641,-11.86997,5.676375,16.76048,19.72982,17.005,13.20697,10.63515,18.82172,16.28271,14.30177,16.75247,8.760078,3.299862,8.869788,9.074333,9.161288,7.488473,10.775,16.02764,0.09159429,10.65024,9.250144,2.178664,11.84226,18.77972,3.318129,-0.1949825,-6.544824,-18.69948,1.647392,21.79231,-1.747699,4.396291,-5.254014,-5.769336,-0.6418045,-7.425178,-8.381511,-7.336823,-4.599171,-10.70111,-11.61792,-10.37799,-21.73361,-19.25166,-6.012621,-5.164915,15.90508,-11.11903,1.544696,18.85921,-4.431171,-12.52239,-5.873938,-3.205779,-11.25139,-5.693394,-12.54753,1.770125,6.265611,12.83156,10.06386,9.970052,15.78555,20.29859,21.56102,24.42711,15.20664,20.40587,21.37367,17.41422,13.19321,11.41498,21.26977,9.887623,4.680756,39.10132,12.50059,9.050162,16.43958,11.27897,5.937408,6.972425,4.07934,9.024008,3.44363,15.54894,3.905277,5.280625,14.97055,3.657831,-2.691852,-22.11216,-17.8068,-6.791278,-7.290257,-0.4420313,-7.254097,-5.917648,-15.93826,-5.802191,-9.047318,4.125418,-7.361756,2.260537,4.777717,-2.089758,-5.37515,-6.249028,-6.676924,5.725306,29.31681,8.341857,7.617851,1.784267,12.45196,12.35848,10.87822,11.79248,11.14657,5.943161,1.615547,9.199526,0.08746415,-0.4035814,14.19375,4.488725,-0.6650827,6.706532,6.312507,4.946028,1.882573,8.827655,-1.375344,6.284733
3685320.3125,relief,2.580941,11.4441,7.31069,3.706443,9.468192,10.87834,20.37524,0.7896545,10.35958,17.73914,35.07852,17.92298,1.540711,-0.8656244,1.012997,11.38248,16.95383,21.51858,0.6057469,14.39395,1.9504,-1.755643,19.12236,36.55215,14.91572,10.59445,10.9228,25.12113,7.539385,26.49201,19.58795,33.04377,13.50086,21.82141,22.62427,24.05661,18.28987,8.802606,13.26123,18.71129,14.64162,5.006042,35.35221,46.74303,31.50715,14.71389,17.83396,15.11438,19.66454,20.23921,12.90155,42.40541,21.10433,27.73871,18.48074,26.60546,19.66795,21.57833,27.56107,0.3413302,13.72192,4.58299,2.629696,9.933772,9.438262,6.67473,7.042477,7.968855,13.85314,11.77637,4.32435,5.924498,8.683765,13.93826,7.931207,-1.117807,2.443526,-0.476906,6.70548,10.03201,9.854476,9.999313,49.17033,21.83765,-0.8445393,8.67743,19.49998,44.69259,6.383767,8.200952,22.36665,19.41323,21.0711,20.15404,15.45976,19.31812,28.21003,20.32419,25.93077,26.09089,19.07791,6.026933,28.09273,31.13204,17.09003,10.20496,14.06295,24.08202,21.58997,21.54818,12.21695,3.998092,22.01582,3.631991,-1.79664,4.01216,-3.030657,-5.502578,7.795782,24.86881,7.944896,9.272574,9.376041,9.508264,12.6803,7.720843,12.07166,7.374615,10.50948,4.209779,5.366638,-0.7375659,-9.220632,-4.628367,-1.310347,-1.698246,18.73102,-2.780633,8.705353,21.33238,-3.966543,-1.02124,-0.4740522,1.442075,5.050445,1.773795,-6.152016,10.47948,15.52943,5.826369,8.064689,11.87037,16.08766,16.77344,25.07339,21.0866,17.43867,22.50388,19.63059,20.64947,18.05899,16.95718,23.1908,13.60153,11.36461,40.13072,11.98894,13.23787,13.86432,10.2207,5.674846,8.893798,6.765549,12.35787,5.66068,20.88335,2.418144,14.81888,17.84088,12.40176,-2.781381,-14.65236,-13.32405,-2.360132,-3.854814,9.779059,-1.567907,1.591151,-8.383612,1.992716,2.377206,12.33924,1.443995,3.46213,2.266277,4.507693,6.267394,8.038889,6.287164,9.994001,32.64142,9.045196,8.754501,3.47814,11.72293,13.689,11.31585,15.88304,13.85651,8.681458,3.666546,10.16021,6.702229,7.239178,14.04835,5.630803,3.302371,10.78984,6.038217,10.70811,19.60184,12.01325,-0.5123615,8.189437
3690667.96875,relief,-3.979819,-3.451998,-7.979348,-15.06732,-11.98185,-6.569383,0.8769892,-1.684585,6.636983,3.738975,21.75483,3.792484,-0.236626,1.010215,-3.467428,-0.126685,3.931291,10.83046,-11.81153,6.468719,-0.8893552,-1.024046,9.70374,15.16355,-4.829569,4.640743,9.672966,21.20819,-15.30046,1.500178,-7.903744,4.297856,-14.42192,-4.60622,-5.518292,-6.499812,-10.86861,-21.69694,-12.51622,-9.913119,-14.40391,-5.672193,14.3431,18.98184,5.435345,-13.09204,-5.836027,7.141122,7.341248,3.299346,-3.095466,22.57003,0.4513263,7.447509,10.0045,12.93139,1.465381,2.856138,10.10861,12.22965,21.50101,10.40612,1.756787,8.173059,3.599002,3.87593,5.447927,9.928943,17.28337,20.74308,9.062008,9.113035,12.53952,10.99369,10.29284,5.965396,6.348001,5.261162,10.36789,14.13164,10.79562,18.09189,55.35266,24.68419,4.685556,20.77439,24.35874,53.13651,14.42035,13.32236,28.87287,-9.690094,-2.456715,-4.821528,-2.425137,-7.060321,2.382416,-0.9914478,6.177045,4.043558,6.06005,-7.332408,10.24034,14.93709,8.089412,4.38235,2.269102,16.9478,7.543229,27.31238,10.32458,3.698945,15.9805,2.661009,2.879669,-0.03235468,-1.542093,-9.333814,9.38905,28.45593,11.98548,6.068432,10.72211,14.32843,20.95408,18.53294,17.12545,13.46114,14.40302,9.773048,11.19615,9.932345,0.1455614,0.3744675,5.592825,3.820855,23.03175,2.472902,12.8816,33.88501,1.536991,4.934635,11.89758,12.77986,9.325711,10.27963,1.444889,7.168448,5.867911,1.568435,5.027993,5.661381,7.533023,0.409689,7.130073,2.710249,2.740576,7.468197,4.116587,3.442404,4.939094,-1.585377,5.395675,0.7330965,1.228051,27.86251,4.528909,-3.382872,13.69884,8.189301,2.449851,5.664884,5.244021,6.619484,6.720989,10.61974,-2.970176,5.387521,7.695552,5.777526,3.921528,-4.45117,-6.003822,14.87511,8.792686,18.42989,12.61689,12.36918,-1.785382,15.12957,12.3461,6.040689,8.233727,5.176852,4.404046,8.289751,10.13367,17.05033,18.52866,-15.97086,7.225696,-13.18115,-19.54186,-19.23419,-6.77593,-6.598656,-10.09381,-6.077444,-4.461545,-10.60813,-14.22755,-9.246961,-16.26856,-14.59596,-4.762879,-12.25594,-15.30589,-5.656663,-9.17917,-7.028131,-0.07820688,6.361736,8.26881,-3.736611
3700117.1875,relief,-13.31737,-7.399142,-1.391999,-11.62368,-3.647875,8.473518,19.81227,-13.30205,-1.686379,-3.39513,21.74853,16.69051,19.66886,-7.825428,-13.33748,-3.67909,-5.02559,15.29571,0.6651611,25.74846,-10.44211,-9.251671,12.50882,31.18205,20.76639,2.061852,20.29677,42.05162,0.5532719,20.23239,10.14123,23.24885,-0.678131,18.13995,19.49107,14.42632,10.76074,-5.885285,22.03843,16.29174,4.192777,20.87891,43.8226,48.8528,20.95213,0.7600956,1.893072,33.54024,33.79353,28.67899,21.53796,36.22722,2.51663,9.409719,44.43331,43.09158,15.85536,4.858261,3.988584,8.172836,13.10417,23.05029,9.502213,4.597755,2.998396,-4.322859,-7.601211,-3.662809,11.01381,9.649924,12.38772,3.980824,4.593383,5.512231,-4.076714,3.147585,6.603942,-5.245113,-1.512727,5.750474,10.65571,13.61425,49.11363,15.16335,-2.975483,14.60975,20.78512,47.55184,10.09718,4.492272,22.49802,4.902515,5.99211,6.5335,4.640156,-5.639667,7.128817,5.590622,4.446928,11.72388,6.223493,-2.13656,7.291597,6.786572,3.5449,2.715026,6.353161,4.762816,2.153325,18.56456,5.486786,-0.03728952,5.714503,15.48441,1.950012,-5.787257,-15.26926,-19.20445,0.02712548,23.50277,0.9373565,-2.824552,-0.05017362,2.169365,10.14917,4.601684,6.25207,3.87408,6.13111,-3.807422,-3.295743,-2.432811,-11.19617,-12.4877,-5.887791,-6.899937,18.32701,-8.007465,1.402776,19.9032,-9.856711,-8.881557,-4.792378,-7.256608,-5.691911,0.4440334,-16.68333,-8.979787,-12.99014,25.54236,31.70621,29.11763,27.32135,22.22715,20.70205,12.46389,-2.19095,-1.945072,-8.250742,-0.5502267,-5.39636,-12.56407,-7.862663,-9.960279,-3.423197,30.73792,9.130202,18.79057,36.19905,32.36717,30.11122,28.83608,28.2348,28.59465,14.08885,18.8314,-5.173753,-8.433346,-5.750858,-2.387841,-4.990613,-17.57858,-17.64711,1.046892,-7.389231,8.13088,-3.353427,-0.5476664,-8.586331,1.194744,-2.135649,27.30999,18.71922,23.744,20.55054,23.68462,21.55439,21.32307,15.32155,-3.022309,15.3867,-1.814532,-5.488902,-11.22882,0.3930371,4.325706,0.1193957,3.307407,4.804539,-3.125326,-10.25047,-4.162222,-2.658096,-7.695707,-2.241716,-12.40637,-12.92678,-6.409679,-6.56561,-0.9713234,4.106304,6.533741,-1.34629,-1.549579
3703148.4375,relief,9.385345,9.458361,4.588017,-2.483202,-1.428671,3.845963,13.33564,11.33298,14.23549,10.72535,32.78481,12.66962,5.596189,12.50578,5.695292,13.15558,14.91261,17.82275,-4.89776,11.776,13.08017,11.3431,15.89877,36.06926,7.792626,11.03515,10.67676,23.58,-3.896909,14.28302,6.48463,16.90973,-3.973409,8.697639,8.942402,6.959206,3.603346,-8.326721,3.089879,6.73721,-2.772401,3.143068,30.74959,38.30214,17.084,-3.988986,-1.77124,12.0519,17.51741,12.58757,6.08452,31.84829,3.080803,10.29112,19.48658,17.39662,8.052858,9.782583,7.096875,15.98107,23.99407,15.37313,6.691993,13.05241,12.92459,7.550757,7.504071,4.850762,18.01178,15.19639,15.47996,13.76393,15.91754,15.8624,7.760441,6.356053,14.52376,8.804603,15.80652,12.43587,12.60437,25.08266,59.58786,27.46995,5.260248,19.74099,24.32008,53.07623,16.91469,14.13672,26.05111,0.883657,1.357664,4.073454,3.896592,-0.9980822,6.524392,0.7651616,4.629098,10.73043,4.871706,-5.538523,14.83291,15.8696,7.711082,2.203058,5.506846,7.706286,19.61417,14.96604,7.327758,1.622157,16.19129,0.9634627,-2.568846,-0.7404166,-0.6094909,-9.08812,9.369806,32.6565,6.755494,2.808096,6.122739,3.12101,14.97851,5.045876,14.29529,12.18954,12.81342,6.902663,9.331054,7.840275,0.1458228,-2.612197,5.021395,3.489681,25.71028,4.459476,13.49059,34.58863,4.822194,4.116475,9.409018,11.12253,5.822329,8.785488,0.9266333,3.245712,3.326754,5.466006,7.606359,9.859567,9.203835,7.441986,15.42574,9.161477,4.514219,5.117823,1.789658,-1.191199,2.467174,-4.740322,4.979504,1.940695,2.67826,31.21023,6.697677,7.845881,16.71373,9.668769,8.716965,8.455219,8.556148,13.28155,8.077871,17.02224,3.028186,7.551257,8.451743,8.318392,14.54113,7.828838,2.618185,21.20774,15.19938,23.3746,20.1042,19.55496,5.294369,17.25707,19.41308,15.18398,10.53532,7.070499,25.42033,8.926543,10.90812,16.72029,22.24905,-5.699243,16.09563,-3.728543,-10.63531,-7.737972,0.8741557,1.546524,-0.9460962,2.423503,2.423157,-0.4522407,-6.029934,-2.037582,-6.942897,-7.779918,-1.03203,-3.794645,-4.798727,5.537702,-1.626104,-1.156974,12.76727,8.918726,15.87395,3.305088
3708031.25,relief,13.72258,21.61271,16.72257,5.909275,13.98872,12.9787,18.89163,23.65509,21.00286,21.83404,38.06282,19.68995,0.1253549,23.49412,17.20331,24.69952,24.33468,27.1033,-0.1784483,3.795285,17.4808,20.27989,25.6968,29.41802,10.60485,14.67068,8.455524,11.15769,11.29796,33.35317,26.14079,40.83201,22.52493,22.91817,27.05005,32.58345,25.33309,17.25113,12.77796,26.7271,18.77648,-1.9421,35.46215,51.69673,32.06466,15.41351,22.07036,1.724337,13.87596,10.64041,20.74136,39.08519,16.32664,28.1804,4.999871,9.635265,13.15138,16.49362,25.57488,16.81297,32.44218,2.771925,-1.849325,16.22263,10.78481,22.81494,29.61937,29.99353,28.86493,26.99675,10.63489,18.23956,26.99167,33.81464,32.23197,0.3351664,17.75169,23.8313,33.77509,37.2921,13.94336,30.79996,73.48867,43.22069,16.25742,15.59427,31.03067,67.20123,29.81856,25.47736,40.33132,26.94867,28.65504,29.34788,27.58665,22.41916,30.18238,27.105,27.6505,33.83448,29.89014,22.10661,32.00217,33.69532,30.18131,32.5424,35.27153,29.32597,35.47605,38.97203,32.66549,26.19913,55.04567,13.46551,17.95626,20.05745,17.0555,10.63482,24.34357,46.3265,22.95111,17.8689,23.25109,18.63473,30.13496,23.66936,29.13046,20.85349,27.84282,17.88947,18.16917,21.13307,11.44317,13.20082,16.68693,15.39394,40.47018,14.3004,23.1284,39.97377,14.17476,16.23941,19.89586,21.09072,18.98127,21.38617,9.294759,18.51792,18.82437,-6.278971,-5.874832,-3.763752,0.7447325,4.13202,16.2777,14.60444,15.43146,23.02764,16.93484,22.19468,22.12473,17.12947,25.38721,17.12667,17.37574,39.18631,3.675148,1.684621,2.872695,-1.402139,-8.099208,-1.350581,-3.672976,3.99863,-1.479915,12.94918,10.65855,25.37047,25.9343,25.50231,25.30288,11.45563,13.10921,26.30699,23.20469,35.25362,24.6785,25.22098,16.23072,25.449,22.37041,5.438002,-6.651785,-7.531603,3.300896,-3.384402,-5.269801,2.309801,12.85084,19.18719,38.28987,22.19614,13.34434,14.18491,22.95549,27.08818,23.77584,26.96462,28.07033,20.70893,16.70424,18.13004,21.48592,12.53751,20.48864,16.99693,13.37268,21.43167,19.45103,23.6381,23.79322,39.27088,29.10776,23.79986
3715230.46875,relief,-0.2831107,9.956667,11.68368,2.931744,4.20774,12.69163,23.30055,-0.1690063,8.830049,13.82242,38.50638,18.35155,11.04894,-5.336972,-2.641422,10.83665,17.94021,25.51828,6.762299,21.18374,-2.047528,-6.270777,23.27038,28.61447,24.75323,13.29651,12.29076,31.01454,4.034828,25.53125,11.38844,22.05515,3.171785,17.81031,17.85475,15.30856,6.526546,-8.289256,16.70186,12.27169,0.3071519,11.43392,37.98677,45.11391,25.40029,8.057153,9.344584,23.12437,26.30004,21.95624,17.74921,40.03782,19.75278,26.1665,35.2538,34.08337,23.53884,20.92972,26.68258,19.81645,24.98768,20.52477,12.49252,17.06664,17.63408,11.86865,13.55261,19.00959,20.33636,17.5977,17.59571,14.71544,14.80583,19.78884,15.36955,15.51517,16.14571,5.582849,13.01635,19.36788,20.3867,21.18661,61.4571,27.82569,6.315066,16.15227,24.55146,55.65269,17.6494,17.59957,29.93019,3.87183,7.275321,20.09083,21.63947,6.307895,11.93219,7.748028,24.34895,22.20918,12.27507,17.61713,29.8775,20.19794,14.72283,18.95821,25.7443,27.78919,37.24909,22.6012,17.43883,13.54589,31.86059,-2.606507,5.426779,7.234235,2.90032,-6.114389,13.89447,32.77736,15.87909,16.10775,15.11496,6.851059,21.07083,9.048624,13.85639,11.92122,13.60458,7.907476,7.535865,9.885268,-2.625267,-4.043347,6.596595,4.58961,26.32825,1.583266,11.74767,27.80293,-1.591135,3.00802,7.636251,6.015375,7.197354,9.207097,-0.5082781,18.94114,16.92179,16.83257,18.50338,21.6919,22.90435,18.32122,20.60718,20.42503,15.23206,23.37712,21.17717,18.98187,22.17852,21.57033,21.32512,13.62374,10.2324,37.84687,19.73214,15.80397,27.45621,25.2847,16.61977,21.28199,18.42653,23.55082,12.67776,22.51607,11.54731,15.22333,17.82604,14.35446,-3.401923,-17.54123,-12.35849,-8.091252,-0.135325,17.20126,-0.00852664,7.610318,1.347382,17.7758,13.93368,26.58353,17.54635,17.15076,18.50329,19.62877,18.26187,16.58893,17.97814,7.654775,27.01734,9.827991,2.671005,4.706651,13.82465,20.67165,21.53536,24.10764,29.38994,21.72092,11.05622,11.07355,0.4756861,2.489829,10.0212,5.907726,-1.161115,4.321387,12.41784,27.91841,25.16193,18.5577,1.719437,17.98844
3720511.71875,relief,-34.63821,-27.8247,-6.197249,-19.38309,-10.64885,-0.01159842,10.39353,-28.93277,-15.58762,-11.94222,20.82207,1.231077,-1.301772,-29.86392,-32.4453,-18.95882,-11.37508,-3.90352,-16.11937,9.323547,-25.6613,-22.25985,-4.871287,14.91285,16.10359,-18.64496,2.881337,29.30074,-4.575825,17.72919,12.12141,28.32175,10.06456,8.996156,14.4718,17.03424,17.69496,9.530375,6.36407,13.31713,12.26922,1.938818,35.58266,46.67225,29.15628,10.60353,14.92002,19.68114,23.22596,19.78532,16.57108,43.57246,21.5804,29.40702,27.44818,29.37247,18.93669,24.11139,33.88892,-16.01727,-5.535682,9.184309,8.060433,16.1148,13.2636,9.07361,5.150208,3.845613,-6.594516,-8.054775,0.9807686,1.899521,12.23093,7.999582,0.2159866,-3.726762,0.6430589,1.673093,0.7016998,-0.5302849,-10.2571,2.662173,41.56466,4.870038,-15.21329,-14.43394,1.364675,28.6868,-12.07001,-17.26352,1.561448,14.38616,15.88374,9.673704,1.073984,7.11915,15.04606,4.070499,10.52451,6.096577,0.05877617,-14.89621,-2.558943,-8.050566,-7.471784,-7.471456,-5.777823,22.81492,-15.30959,-7.105218,-3.434407,-14.38857,0.7135742,16.52151,-8.001394,-14.67444,-19.8557,-20.47691,-7.034676,7.903678,9.967536,10.12442,1.574495,4.235844,2.728426,-6.008211,-6.799448,-13.41943,-14.74289,-15.30443,-16.47305,-20.22778,-27.21746,-24.7084,-18.72136,-22.52029,1.404932,-21.91669,-12.84972,3.604117,-22.01426,-21.38784,-19.62984,-16.73044,-20.39604,-15.68874,-26.74821,6.444144,12.30024,9.149404,15.59396,21.59548,18.32608,16.90734,18.44388,22.0027,16.98779,22.21482,20.17904,15.11814,20.32238,14.38317,19.32375,15.22535,12.605,41.90816,14.29673,15.21055,26.03986,21.6748,14.52945,18.83971,19.29206,20.76338,14.00554,23.14893,5.895276,14.99437,21.56049,8.321015,-27.46433,-38.07558,-37.81331,-16.69017,-22.48219,-11.55064,-15.80843,-16.24607,-26.28848,-19.2336,-19.0699,13.76567,-3.310069,13.07959,6.152625,6.126382,3.011601,-8.130397,-6.885995,0.8434329,20.4324,-1.520598,-4.654433,-4.686858,-4.253097,4.103613,-3.286095,-4.729998,-6.868438,-16.15079,-20.43941,-11.65395,-13.35736,-24.05744,-17.80099,-22.91126,-32.10433,-23.81465,-19.55596,-13.25127,-17.06301,-8.580522,-36.85315,-22.87805
3724695.3125,relief,3.406833,13.79071,16.98868,11.06429,15.35119,16.17238,24.52094,9.201652,15.07032,16.4721,41.37392,22.81721,19.13247,3.642521,1.524676,17.29447,17.30116,27.4055,6.477182,24.88584,1.797585,8.130502,26.11241,40.15621,9.889698,21.02817,15.53156,30.88007,11.15536,31.60852,22.97746,36.14989,15.18047,25.1547,27.43544,26.22627,20.4383,6.571569,22.37213,23.62551,12.06963,16.35064,42.0999,50.19222,28.93594,9.410158,12.30759,27.8808,32.48093,26.18217,18.42127,39.62357,11.77727,22.38448,35.88041,31.18408,20.605,17.07972,22.54357,-3.678703,11.86014,16.26719,12.88939,21.43323,12.24024,5.129593,4.187906,8.283463,10.08027,10.41591,11.27825,13.49245,14.85152,11.90825,2.739285,3.921202,6.828368,2.323439,6.900254,12.25171,14.38531,14.22155,48.53473,14.48109,-3.147459,13.34912,13.43875,43.5106,5.934134,6.368984,16.60563,15.25156,20.39492,22.73738,15.38443,7.404088,17.31271,15.60716,11.04207,11.08978,13.67227,7.757494,-0.0008984208,4.249498,9.782499,11.29391,14.88095,22.28893,-12.90415,11.86878,13.66838,9.025528,25.36533,22.63493,8.661166,6.522806,4.062333,-0.6167513,13.3639,32.85054,7.527454,13.41009,3.473278,4.467243,8.030851,2.103323,8.482823,5.395241,3.962168,3.423813,4.800943,1.077692,-3.953315,-6.019034,5.177401,6.158358,27.65831,4.572926,13.24271,31.09727,7.452401,3.769533,7.747215,7.170567,3.809689,7.259013,-5.221928,6.723258,13.22392,21.28742,22.52518,26.24994,25.99794,24.3605,17.23879,21.3202,12.88516,17.74937,17.08845,11.4913,12.89841,11.37654,15.09873,8.033548,6.004871,41.23474,12.94207,19.88998,26.66932,22.67259,18.77201,21.40788,16.43699,27.71643,16.47223,24.49345,10.07256,11.91937,14.99016,7.826744,2.092766,-15.66418,-11.61483,-1.022663,-0.5322915,14.32409,-0.6792116,2.4201,-9.698137,5.542041,0.9308693,16.24424,4.154242,17.44132,6.505553,12.23148,12.56212,9.694963,3.793673,14.67281,37.07264,13.72808,10.80288,13.19276,18.36093,20.09583,16.71671,20.91751,16.12479,13.67968,9.404373,14.88899,9.454467,9.580696,16.74754,9.217948,8.567738,15.89104,11.99481,11.64819,15.18044,27.09776,7.898042,18.6479
3735460.9375,relief,0.8039264,4.778292,-3.171738,-2.091953,3.820059,4.833942,15.24164,2.54708,2.242095,10.23269,28.61008,16.72103,10.7631,5.675457,2.546453,6.055638,12.27901,21.05516,-1.104321,20.32838,6.2984,3.734665,18.49468,31.65002,17.92939,15.80641,13.00218,29.8406,2.257436,22.42151,12.28045,27.46674,8.851735,16.52079,19.1987,18.77565,18.06893,3.938862,16.29356,19.86986,11.48082,10.35945,43.15987,52.62749,32.69055,11.35689,11.54836,24.34038,29.13341,24.62842,21.19862,42.4167,18.48838,24.87149,28.49501,29.69607,23.90278,21.05709,25.40497,2.683478,15.04459,11.87285,5.892641,14.15366,9.762465,10.12797,11.31903,8.713499,9.691707,8.896669,12.1512,8.293431,14.52682,12.54192,8.522273,2.379263,10.84353,8.392857,9.56484,7.688724,12.19343,20.20976,56.29979,21.3547,-0.8127668,18.24108,21.24913,49.5563,10.54928,1.543813,21.82238,15.34072,18.24227,16.14208,10.46526,13.77931,21.47777,15.97058,18.18063,23.87756,14.33167,1.996772,23.64621,21.04615,13.71176,9.476301,9.988011,18.13855,17.91483,17.37802,15.75143,7.573874,22.14087,12.10366,2.741289,3.379959,-0.960892,-13.4772,7.85405,29.01054,3.133219,4.764366,3.502858,9.705225,10.16582,5.178355,12.99025,4.631686,12.48158,2.477107,5.027835,4.477519,-7.273425,-8.65567,3.079093,2.968617,22.98046,-0.2776778,11.66509,30.64283,5.087203,0.7301545,6.085429,4.073068,2.274711,6.511914,-6.11015,5.972215,11.26979,15.21571,18.4528,23.17601,19.5469,18.8241,24.41867,22.3524,14.31169,19.78469,17.53246,16.37302,13.78994,11.05403,14.15994,10.78596,9.573122,41.34635,13.48864,13.22723,24.71363,19.72558,13.53708,17.30388,12.4909,19.48447,10.6272,21.46076,8.264033,11.91232,17.28112,12.64609,6.942914,-6.925145,-3.507553,11.9365,2.134483,16.45626,11.5064,7.140327,-2.918264,9.399867,7.764062,15.14459,7.5565,9.339078,12.41854,8.663747,8.050269,15.28326,13.91525,4.630366,24.35031,4.374404,2.167392,1.255532,4.601679,9.809225,7.93921,6.369021,8.895082,-2.559967,-4.623265,-0.3943572,-8.639827,-8.804524,-0.3520539,-10.42098,-10.00769,-3.592518,-4.021024,5.919332,18.68956,18.66395,3.00301,-1.559695
3771417.96875,exit,-15.74671,-15.05073,-25.67623,-33.1992,-25.56889,-27.03627,-17.18821,-12.85025,-8.619451,-21.50287,-2.419003,-18.43966,-26.50333,-4.962474,-14.09857,-12.18446,-12.21073,-8.665565,-30.20499,-11.49632,-9.465442,-5.385165,-9.908221,4.915306,-3.821933,-1.806351,-4.299705,12.3984,-30.12094,-7.091696,-15.96747,-2.319023,-21.34505,-17.99131,-11.71148,-13.70769,-17.15498,-29.5772,-18.38357,-13.15271,-22.9521,-24.61189,7.762265,16.22736,-4.396206,-24.11,-20.27127,-7.600014,-1.152261,-4.458791,-13.4014,11.26101,-15.08958,-6.853082,3.099973,12.04836,-6.393274,-16.36531,-5.217652,5.92426,17.45674,15.75792,4.846492,0.7472718,-3.257866,-5.09606,-2.507503,0.661279,10.02665,9.093699,15.09914,6.09465,1.70177,0.7871938,-0.3317699,4.640794,4.566095,-5.466972,-0.4288445,5.551075,14.36375,10.02298,43.90797,10.47014,-8.249031,7.21094,9.004999,38.49442,-1.110672,0.3388816,18.83798,-15.17153,-12.24388,-9.584744,-11.1921,-19.97091,-6.290021,-9.827656,-5.857637,-2.856889,-3.240531,-14.54007,5.693818,8.82728,1.231548,-2.679386,-2.8912,5.684233,5.889457,21.68361,0.9517387,-3.501347,8.820508,5.00344,2.396511,-1.350493,-2.800537,-25.01436,0.9071462,18.75063,-0.04130511,0.3320538,4.906056,1.231261,9.428007,-0.08881249,8.186747,-0.2119932,6.486905,-4.108622,-2.183255,-3.117896,-16.68287,-15.62687,-4.460748,-5.7756,12.43057,-8.896512,-0.6103634,18.51066,-7.288283,-8.154651,-4.906367,-5.882879,-6.208608,-4.164541,-17.5989,1.067441,1.43982,-17.38842,-9.432187,-2.266265,-0.2703998,-3.684693,-5.297939,-7.021674,-9.740615,-4.639822,-10.18299,-14.74164,-3.010685,-12.14002,-4.145928,-12.01295,-9.638603,18.47975,-6.407498,-5.501511,8.372213,-2.301978,-10.13576,-4.199335,0.5537468,6.546481,3.916319,5.950733,-10.98904,-4.241081,-3.743132,-4.570868,-2.701807,-15.62716,-15.30001,2.401267,-7.624252,9.646777,-0.9364936,0.4672395,-11.98281,-4.340595,0.8257338,7.522355,9.48988,-3.531669,1.755045,-0.4419765,9.285451,11.81233,8.177958,-23.22434,-2.431318,-19.94152,-31.59984,-34.36589,-15.10646,-14.11707,-16.33366,-13.04271,-11.79774,-17.27816,-20.6297,-19.62221,-30.09217,-19.85065,-21.14333,-19.63691,-23.0681,-14.51652,-18.60141,-10.60984,2.915166,3.8395,-1.38786,-6.656865
