Time,Event,A3,A4,A6,A7,A8,A10,A11,A12,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D13,D14,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E10,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G10,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G25,G26,G27,G28,G29,G30,G31,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H14,H15,H16,H17,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
2511015.625,enter,-12.51501,6.116386,2.939457,15.01615,-3.092871,12.31379,-12.87434,-7.800965,-0.9783619,-12.00015,2.33922,-11.4706,6.580247,0.3772933,11.18426,-4.358994,-1.609491,19.44552,33.23362,11.0946,16.69617,0.1407911,8.79641,15.92156,3.741028,10.99181,29.36161,12.63178,16.75927,17.75174,17.02571,32.27666,13.21214,7.74977,15.02965,28.7387,32.01923,21.36923,30.48287,29.10395,30.83216,48.69844,52.40942,20.89683,28.92382,14.6095,17.20306,19.71836,39.8627,23.88328,32.25727,23.67035,25.56371,33.2224,-4.996028,2.172264,12.49658,25.18769,18.73654,15.44077,16.89945,12.70312,36.24699,-29.69143,-2.493467,41.63212,11.52731,25.15888,13.96231,-9.764838,20.40776,34.88648,19.66995,31.65472,10.6742,6.267777,12.81475,16.80638,7.452799,-7.029855,-0.3865283,-1.278044,2.349827,-35.78058,21.71388,40.68771,-0.05122178,11.41618,37.18444,19.42642,18.14957,-8.195435,33.71931,28.61616,34.55941,25.88445,26.88984,10.22936,5.401013,-8.960299,19.644,13.86531,22.09893,5.516605,25.48922,9.435608,-5.19616,5.531908,8.648096,7.080915,10.79416,38.69528,6.745142,11.64236,17.13186,12.71102,5.832067,8.299411,-37.58334,-53.92392,-17.45132,-14.45103,-10.17807,-4.435647,-10.84356,-8.451658,-12.04183,2.579123,-1.829854,5.36767,12.53871,-0.1214481,9.288861,-38.12319,-10.06828,-4.818783,15.91957,12.06661,10.47524,24.96202,20.49205,15.83419,10.96536,20.99072,16.07845,18.60161,34.46859,54.73363,26.6386,20.21505,27.61265,30.55073,16.91979,10.51688,10.00787,8.793494,8.838737,14.13139,11.09771,9.739408,22.31612,24.86282,9.599071,8.029576,19.13784,17.2669,21.28322,15.93464,22.41458,13.49359,-12.4193,-6.657646,-5.728914,9.125516,-17.37858,-11.69818,0.3507176,2.082506,-9.233794,-10.74538,25.17621,-0.764481,-30.00081,5.19115,3.448821,-21.11383,-4.536334,0.84148,1.566989,9.290055,17.55559,2.915164,2.14646,-13.52182,-5.7405,-8.357404,19.44262,-8.432149,25.655,41.52962,15.69989,25.84112,28.0886,13.78417,32.64344,1.518816,17.80404,22.86481,6.896659,8.659879,-4.57017,3.309881,6.596687,10.73603,3.938,-12.95102,-7.177212,4.660197,24.16194,19.86842,9.724962,8.512662,2.471972
2567769.53125,relief,-19.54012,-2.185758,-5.785515,3.357176,-8.579247,6.898802,-21.4177,-19.00963,-2.407758,-14.23435,-3.790796,-17.73066,-0.9169397,-11.88514,5.12504,-7.290115,-6.069905,14.98666,27.8006,1.883841,12.76799,-5.473024,0.3319212,4.479782,-0.8672064,5.253649,22.21009,5.516704,8.273821,10.68519,7.673228,20.1781,5.719018,-0.3099158,7.392208,18.43192,24.90886,15.57581,20.9947,22.81678,22.83205,42.32213,40.93389,12.38917,23.2192,9.370691,11.82088,16.38623,34.9113,19.04281,28.60397,17.27825,18.7283,25.30399,24.31474,20.79126,13.49513,26.81576,21.42143,14.96748,16.25912,8.461945,33.18992,8.022339,3.310796,43.41782,11.67817,23.5078,12.69168,-2.100669,24.4635,36.70355,17.21817,34.85683,19.12822,17.60652,19.63466,23.50572,20.17733,8.232402,17.12237,14.37289,17.40679,0.7963592,39.48336,36.28352,-6.997731,5.864492,22.34118,17.4188,16.13072,-12.42616,36.53207,22.73437,29.70453,30.53376,23.36736,6.391326,0.1725631,-14.95355,24.78284,13.17797,16.81101,1.170524,20.64939,5.04108,-9.494359,-0.04417397,4.329456,1.595224,5.751625,34.7789,2.297139,11.61881,26.68946,16.04758,11.41752,16.56444,2.834251,-3.109001,-3.41547,-16.21332,-11.58163,-7.977742,-13.11507,-10.61608,-10.46727,1.045972,-3.600263,2.401113,23.99677,3.42004,12.85097,-10.766,10.0955,3.168042,11.40864,13.2199,2.666705,18.24961,16.87404,16.15757,6.949185,16.58685,9.808725,6.725862,27.53088,18.85133,22.13614,16.08062,29.06092,22.09452,14.83221,8.763051,3.926076,0.1515329,5.120522,11.92275,9.791651,7.205476,17.59278,18.49344,10.37955,9.275061,17.92386,14.41386,17.37803,11.21123,16.62217,10.06696,-14.63069,-9.223934,-9.782662,4.966596,-13.43719,-13.96901,0.9406484,6.900984,-6.262555,-6.583235,1.5095,1.756722,-14.30465,8.947812,3.393531,-3.820225,6.363486,6.207949,-6.043954,4.466458,17.19419,8.402751,4.684892,-1.579225,19.85938,5.080968,14.18537,-13.26558,16.43865,33.00281,6.840494,20.20933,21.97218,5.684487,27.31201,-0.6689419,13.33566,15.07618,2.061059,3.364563,-9.355978,-0.01266267,-1.782112,-0.6126747,-1.353027,-21.43336,-12.83791,1.348805,20.69654,14.87081,4.435628,3.883971,0.3866726
2641175.78125,exit,-4.547859,11.09003,-2.12526,6.619212,-10.62794,15.09981,-14.01192,-11.85982,3.561646,-8.84195,2.457636,-9.041863,8.88219,-4.571815,8.495473,-4.277797,-0.04947995,18.76747,31.53185,6.396757,14.22654,2.873119,5.297233,6.20759,2.566843,1.200722,17.5138,-0.3264107,4.454798,5.238986,4.416279,14.74532,-1.455973,-6.252488,1.128552,12.37004,14.67807,12.94908,18.44481,14.06684,11.22384,29.07335,25.54279,3.414002,17.25746,1.23788,2.178359,0.6394213,21.88112,13.2861,18.4142,6.511796,6.016558,11.96301,4.271896,9.304976,1.352309,15.30429,6.395349,0.5207868,-3.258028,-7.635057,16.67627,7.871513,-5.502019,30.36032,-2.454151,2.425325,-7.059735,-17.74271,11.16997,18.90473,-3.294972,19.3738,7.513239,2.674031,1.321359,7.879484,9.022407,-4.428418,7.304588,2.283767,5.199201,0.3479244,27.20596,29.07208,-7.309781,9.39657,27.22994,12.38017,12.32684,-10.9547,21.13148,21.95728,30.16338,15.00833,19.80271,7.393197,2.399294,-9.323488,8.589562,8.763634,10.9546,2.890026,24.42264,11.12389,-8.845195,0.878003,7.168579,7.162191,7.766982,34.37547,8.128886,-3.224047,4.599574,-0.1040855,2.466545,8.907793,0.5041443,-8.955567,-12.8165,-18.70454,-13.50364,-3.988784,-6.00241,-5.420276,-12.71593,4.299121,3.978118,10.88729,26.21373,5.060479,4.808474,-14.42907,11.16743,4.691622,-1.076808,-1.419648,1.481791,15.19278,9.99395,4.348155,-3.764181,5.02001,-1.336987,-1.576311,16.38132,-13.89704,12.87116,4.419533,7.851498,8.487917,0.9116518,-7.916596,-3.873063,-8.719165,-8.152917,4.658747,2.677181,2.351012,16.26568,18.16753,5.687043,-0.5157437,10.0822,3.246391,0.2861469,-1.688344,8.154696,-6.828684,-3.381406,0.03615177,-2.919127,10.03041,-12.16954,-1.980888,1.312848,11.52917,-7.843219,-9.552428,2.420194,-8.138525,-31.90403,-2.126841,-1.038062,-33.25471,-18.78433,-2.635004,-7.43762,7.733427,12.53267,-5.536206,-2.6451,-13.33683,-10.34914,-7.682439,14.30137,-13.29374,19.37751,35.92345,8.353167,20.96608,23.19058,8.663168,27.86183,-0.4354209,12.15973,19.61427,7.258805,7.302448,-6.807186,7.993786,9.860164,19.81201,8.023489,-6.114971,4.069164,0.790444,23.77804,18.48632,9.556789,5.573571,3.201792
2698750,enter,-17.6561,-2.55364,-5.35562,8.423566,-11.38385,6.80888,-22.1987,-14.94245,-6.072144,-17.54745,-6.787892,-16.08866,0.279093,-4.301755,9.808743,-9.43697,-6.853156,13.24776,28.07919,5.3228,8.606878,-6.632992,1.004793,9.852652,5.043039,-2.950141,14.24815,-5.240335,-1.077565,-1.010134,-2.065439,12.46882,-3.779335,-10.088,-0.1134301,11.06822,16.02497,10.70027,19.04836,19.20508,17.07696,35.02852,30.0423,2.717785,21.63087,9.005637,10.56485,10.63548,29.62519,19.86157,31.26521,15.58698,13.23249,20.58701,18.56721,21.16437,21.31072,33.50527,28.75806,20.6066,19.84937,14.80839,38.32827,13.37636,8.260651,50.6865,16.2582,27.1087,16.13731,-0.871174,28.99861,40.99423,22.39603,38.71495,22.57276,18.90647,19.21548,24.70556,21.57303,6.763116,18.22214,14.38601,19.31077,5.23572,37.33187,27.87723,-10.26029,0.7180312,11.13163,9.431506,8.643749,-15.3352,30.23973,18.07219,23.74785,22.70891,17.54717,-1.202819,-8.316748,-24.17689,16.96812,13.21596,12.25727,-6.267359,13.55393,-2.483248,-14.42506,-7.308842,-2.538882,-1.920652,1.161421,27.30741,-1.915851,9.489065,12.35915,13.31801,9.175261,13.81575,5.204285,1.988536,-12.22144,-22.87797,-19.48895,-15.33116,-18.4429,-17.2264,-17.98054,-4.800614,-9.759583,-3.031477,23.05973,-2.875703,5.489682,-15.38421,5.277521,-3.60534,14.52701,11.51052,2.951188,21.42611,21.23062,22.00244,8.049778,18.3719,8.950483,8.029906,24.53307,5.483763,13.39509,10.97288,18.55618,20.3287,14.86047,10.97308,6.986577,12.27217,10.78482,21.13924,16.67187,11.47035,20.78516,23.62079,17.37821,18.28982,28.63025,20.29016,23.10643,13.90763,15.61747,14.46138,-16.81161,-10.94533,-8.208891,7.307828,-18.61791,-16.55356,-0.7018693,5.848134,-8.685941,-8.263099,-8.67191,-1.623063,-26.60154,5.00526,15.41776,-1.025843,-0.485185,11.4772,-10.71834,18.55575,26.14832,13.2009,11.2579,2.426396,17.3671,9.67871,24.90536,-17.98029,14.80618,30.60498,2.199126,14.74604,16.94332,-2.261266,21.37226,-8.893042,3.525878,5.916723,-5.68184,-3.246325,-15.27643,-6.858074,-6.313487,-0.718945,-6.567349,-27.49508,-21.10715,-16.08383,9.238953,-1.37021,-7.172527,-13.19338,-15.86799
2761902.34375,sad,-8.862661,1.307241,-0.4601938,13.64959,-2.714136,13.94752,-13.99757,-9.712228,0.8546807,-8.146555,2.954475,-10.91591,6.880838,-1.086872,13.34063,-1.543589,2.321241,20.60328,34.00135,11.95305,16.53109,1.111115,9.728381,13.16504,10.56095,11.00029,25.94956,9.202549,13.98856,12.05948,11.04006,29.17161,10.58686,5.567929,13.44363,27.19104,26.63703,20.13133,31.60683,30.44583,29.07594,45.67503,41.12947,12.76717,29.46562,15.11058,18.91745,20.529,38.63596,22.24139,36.82247,23.6174,21.0069,22.28791,-1.211142,12.6153,16.17392,26.81654,21.1865,14.04788,15.13385,4.07819,26.67892,9.236354,4.89754,45.8707,10.56833,21.73264,10.54563,-1.376655,27.07848,36.59254,16.59175,32.61358,16.7526,15.42819,17.39301,22.30278,15.58276,-4.830397,10.78751,8.232831,14.00423,0.3424644,30.98554,36.38786,0.01729929,10.03082,29.53836,16.97601,17.35452,-9.408255,26.5322,22.33164,30.80339,20.37656,21.38146,6.113929,3.813895,-16.74961,11.14698,10.49144,16.08703,0.5203544,21.77193,6.213673,-11.44769,0.7555199,4.171693,4.90625,5.217156,32.8341,3.677404,4.616428,11.47943,8.88291,6.34747,12.40343,2.495756,-8.232566,-14.1439,-14.99502,-14.21273,-8.031982,-13.33186,-8.131375,-14.67435,1.955243,-2.185449,4.578344,20.91629,2.688208,12.7529,-20.5552,7.262243,1.841406,5.786286,6.776267,14.35531,29.74652,23.10576,20.63643,12.56377,16.86287,11.20847,3.909147,25.53997,4.861403,22.58319,11.25433,16.34552,17.50626,11.27649,2.510363,6.650137,6.562809,8.23353,14.09054,16.18843,14.78478,24.68043,27.79415,18.63295,11.68463,23.56407,13.59679,17.3124,3.01764,10.02524,5.518421,-11.12826,-4.078238,-4.304099,13.20529,-13.56227,-12.35702,4.873895,11.88698,-5.539078,-5.37007,10.87261,-3.104685,-28.39043,6.532386,7.753091,-11.27537,1.961814,8.697915,6.475142,14.78957,19.09144,12.33199,6.832998,-7.985939,-4.746882,-1.44948,21.56181,-11.72764,26.43338,39.09634,11.15868,23.57157,26.69913,9.771567,31.0933,3.538071,13.28028,19.5107,4.097289,3.917917,-5.849435,-3.348936,1.657177,5.62763,3.563682,-15.49789,-14.34589,4.230521,25.40965,19.18068,12.23735,0.2543451,-4.059296
2821746.09375,exit,-19.06787,-2.490381,-10.89459,5.272706,-12.66882,5.567355,-22.59974,-13.01745,-5.457946,-17.42612,-5.102152,-19.88962,-0.6942943,-4.240086,3.642582,-7.886105,-4.793803,13.40508,24.4322,5.269374,10.94153,-3.168337,2.156731,4.763008,4.287931,3.657989,21.68164,4.662529,8.597449,7.56479,5.492118,21.81701,3.77272,-1.420024,6.700179,20.48296,22.52783,11.70144,23.55522,23.13854,22.06213,40.87183,41.45878,10.38691,23.75789,9.979735,12.51235,12.06494,33.51748,17.66287,31.14463,18.85727,16.79172,24.98466,-17.27047,5.567121,14.69999,18.61186,18.11691,11.15388,10.70499,7.552867,32.36489,-1.363842,4.231617,40.04329,8.669679,17.49753,8.667575,-11.26154,22.29673,34.47594,11.14533,28.56537,10.48299,10.13192,15.5839,17.69418,12.61942,-15.5068,5.562658,3.019847,8.411282,-7.429142,24.30522,26.79265,-8.854048,-1.563047,38.30228,9.337749,5.645354,-18.9381,26.87306,15.93007,20.82728,19.59925,13.76341,-3.326827,-7.329051,-27.19066,12.77598,8.462873,11.87031,-7.417914,13.21109,-2.513682,-16.05339,-8.037675,-4.277365,-5.609957,-1.146225,24.00022,-2.481592,7.537965,12.56796,11.65243,8.250882,12.38735,-4.903566,-5.923481,-18.96199,-23.89956,-19.5458,-12.78015,-15.71332,-15.1048,-15.46892,-4.024516,-7.85381,-1.547046,18.21513,2.734245,7.487059,-23.62675,7.61801,-0.03741256,9.475093,6.296945,5.422713,19.70136,17.69838,16.84499,7.354177,15.85678,10.59467,13.64379,26.40263,30.99714,17.60499,10.79036,18.10364,18.35653,12.96344,5.454485,9.76759,1.292071,4.210876,12.30567,9.812919,8.341767,17.22412,20.16764,11.0245,7.853501,15.99267,13.06949,14.16188,7.147882,11.63796,8.283669,-17.84172,-11.69113,-8.320811,7.375549,-17.26014,-17.03718,0.3137878,0.4425885,-11.69553,-11.98712,2.72737,-11.34216,-28.16323,1.636963,2.632808,-20.68999,-15.74914,-0.9253,-6.761177,9.295248,17.17493,1.387406,0.6932059,-12.9867,-20.95732,-7.458699,15.70953,-18.52614,14.92149,30.38105,4.619143,18.06036,17.39123,0.3648857,21.38199,-7.125354,0.5469081,6.289051,-4.77672,-2.182022,-11.56009,-9.815007,-4.881606,-5.412676,-4.158551,-28.59521,-26.95245,-2.093932,21.7176,17.44563,6.115312,-3.611169,-4.934794
2879324.21875,enter,-4.562623,7.419541,3.099575,13.99025,-0.132791,19.10032,-10.61971,-5.998134,2.613899,-7.306247,4.905624,-6.003773,8.766028,1.641124,14.70406,-1.983479,1.892173,21.34606,35.01674,13.04074,15.51658,0.8209272,9.55709,16.43229,11.65658,10.65414,26.54386,13.49149,16.16008,18.87641,13.1244,26.99148,11.54109,10.18698,12.69576,28.06492,34.72731,21.68108,29.67293,30.08785,27.3524,48.83249,53.7937,22.93965,29.3801,14.14977,17.50012,19.43425,40.87764,25.10014,33.43004,24.61363,22.31753,33.09742,7.210798,14.30236,15.27937,23.10612,18.77863,13.85269,17.68759,6.960237,33.17006,12.44921,0.6811141,43.30211,10.11913,23.36238,11.86381,-5.908407,24.67288,35.43514,18.49618,34.58553,16.80618,12.84625,18.2422,20.47322,15.77298,-2.802141,11.44653,8.292537,13.67328,4.718145,31.46097,41.34573,6.413293,17.70196,36.71623,24.62577,21.93027,-4.866642,34.17228,30.93707,33.63363,25.44623,28.59369,11.05561,5.624211,-11.91978,19.61778,15.59103,23.51673,4.05656,25.93334,9.394085,-8.182215,3.23656,6.770109,7.432667,8.364989,34.40646,6.366417,8.350093,16.15269,10.66203,9.372467,14.17912,3.913902,-2.934967,-10.18571,-17.71085,-11.64879,-6.283184,-10.85727,-8.333665,-9.126698,5.344978,-0.8045144,5.821649,24.25254,5.973837,15.26609,-14.39456,12.46042,6.103372,12.35376,10.99609,10.03835,26.0381,22.41601,19.22803,10.36686,20.81263,14.86076,10.90663,33.33615,50.99868,32.27572,19.69035,31.71143,28.71296,16.7212,9.785335,1.681563,5.611491,6.755935,14.99834,11.07415,13.48244,25.4942,25.41785,11.6354,11.84955,20.62056,13.80772,20.09853,12.47458,21.02068,8.620421,-7.70459,-2.51118,-3.065768,11.15446,-10.91439,-9.247507,2.586351,6.733315,-6.878433,-5.31424,8.851686,0.2057303,-20.43542,6.813694,7.00365,-0.4979753,-3.077298,6.987156,0.1699039,14.1563,20.11362,-0.4946957,5.011494,-0.3076394,10.17689,7.661931,22.63423,-3.625323,30.67788,43.46777,17.71901,28.62251,32.41484,15.46693,36.57474,6.227391,17.60113,23.46663,11.83041,13.40997,-2.552402,8.919156,11.10678,12.5392,7.353705,-7.816737,-8.086804,6.042462,28.86679,21.00447,14.2344,9.416602,4.818005
2900476.5625,content,-11.18151,-1.694502,-6.977301,4.939258,-4.288898,11.6859,-18.98043,-15.1327,-1.51964,-11.78374,-0.1534217,-13.33892,1.787637,-7.799766,2.849016,-5.83288,-2.23037,15.08075,26.47016,1.808737,12.15005,-4.093391,0.7968397,9.346193,-1.131942,6.836147,21.54524,8.7005,13.61831,14.8761,6.423256,21.25192,8.843248,4.995373,5.541775,22.62968,25.52762,14.46448,23.01753,21.82074,19.61286,38.0934,38.97647,10.07259,21.54082,5.609701,9.948954,9.90775,29.33866,13.00985,25.94153,14.88828,13.37286,19.63402,-4.193793,4.787328,6.963757,20.06944,14.35876,6.846709,8.108109,-0.6644813,26.84711,-8.863474,-5.601456,36.57411,4.181078,15.10414,6.096454,-13.85971,15.67054,26.93913,10.42258,33.76261,11.57166,7.473976,7.833633,12.48444,8.477504,-6.313333,3.929615,0.1983324,4.61747,-14.50915,22.69732,34.16586,-3.209638,7.882262,28.99107,16.03701,15.2646,-8.230218,27.41957,23.2559,27.51116,20.93528,20.308,5.97727,1.929691,-14.55791,14.17632,9.71768,16.52138,2.486047,21.58318,5.007317,-8.79038,0.3041601,4.761433,2.89781,6.588499,30.54906,1.897906,5.721311,12.93824,7.90501,5.808575,9.362135,-13.39012,-37.66861,-21.08829,-19.20562,-14.08677,-7.519224,-13.13148,-11.03692,-11.31056,0.4872143,-7.726979,0.3569863,13.00062,-0.4754025,7.615247,-30.8897,-4.685573,-1.7176,3.085301,5.207044,4.575994,15.79685,12.55721,11.35296,2.500099,10.71854,6.513031,3.27876,21.05778,43.24677,17.79311,10.82062,18.88485,14.75002,5.346495,-0.8676337,-1.636764,-2.699342,-0.4136604,8.012614,4.000299,4.691036,14.77188,18.73844,9.308146,4.25019,14.16065,9.512226,12.27914,5.539762,12.11541,0.2606996,-11.77922,-7.02717,-9.185611,7.328453,-14.21968,-13.33212,-1.397226,7.220868,-7.99815,-7.869196,13.35668,-5.568471,-33.53566,1.859972,1.407368,-15.90563,-5.105049,-1.365526,15.3639,12.46579,12.81575,-1.050096,2.81989,-12.02932,-5.283408,-7.439605,14.47242,-7.794091,21.7108,36.30805,6.924483,19.9176,23.84217,9.338624,29.87349,1.810123,10.51965,16.41703,5.752866,5.77941,-6.481491,0.9857196,-0.6158144,7.592381,1.143754,-20.89441,-18.91504,2.945166,25.83668,21.43786,13.71224,3.221616,0.9960694
3003988.28125,exit,-9.074813,4.451473,0.287768,13.44115,-3.334413,14.34654,-12.7251,-11.00536,1.128352,-9.440188,2.004282,-9.646374,7.768613,-2.592557,11.86995,-3.079753,1.313145,21.34346,33.48074,9.066983,15.95906,0.2828316,8.328291,10.03381,1.427464,6.366729,22.12085,6.749412,11.91776,12.19953,7.156485,21.57181,7.415286,3.513297,8.03463,22.46597,24.93458,15.66932,20.79466,20.45984,18.52991,37.0046,34.16348,12.46286,20.66509,5.096193,8.232777,11.26921,28.84275,11.19719,22.07973,11.72305,11.06327,16.95773,-27.70724,3.333423,8.999631,16.95937,15.5055,6.994759,9.274242,-1.058086,25.53579,-8.907523,-2.399888,35.45031,2.79283,13.48882,4.381738,-10.53496,17.76607,28.2822,9.646471,28.16293,12.23759,7.355401,12.78945,15.87213,9.891068,-17.90223,1.220867,-1.249576,5.086372,-15.10327,19.1827,39.89825,4.460449,13.26682,36.54557,20.40635,24.67814,-3.8471,28.10597,28.46263,34.54509,22.32283,23.98812,11.15235,4.743405,-8.710141,15.27729,12.80648,19.95198,6.217832,24.76747,11.6418,-6.158737,3.619539,9.429099,9.67171,11.44686,41.20215,8.038682,3.264108,10.94319,6.26205,4.88703,10.03323,-16.67879,-25.01674,-14.30307,-17.90996,-10.92411,-5.647674,-9.194879,-8.029954,-10.26818,2.311216,-2.784716,3.877315,17.56972,-0.3680018,5.922658,-27.05534,-6.778615,-2.080176,5.73809,3.92118,5.396703,18.34497,11.95671,10.66546,1.526226,5.907383,3.641153,0.8453225,20.40574,4.413025,20.94155,8.850622,14.02898,16.13735,6.632386,3.199407,1.778154,-2.322018,-0.279459,5.510458,4.313263,3.569064,17.15107,20.39068,6.178015,3.296884,10.35833,6.876291,10.87095,4.741956,12.95489,0.6259257,-7.416462,-3.390924,-3.281908,13.40088,-16.53516,-11.49322,4.252532,2.140317,-9.42572,-10.82658,20.65419,-10.96371,-34.23937,0.4702861,0.4018635,-33.29541,-6.791476,5.177651,3.950838,11.14749,11.59345,7.165636,0.753105,-17.50512,-24.81231,-13.39437,16.6237,-6.408325,23.87022,39.07455,12.21126,20.75911,21.84362,11.34161,32.61179,6.60784,13.52806,17.84691,6.984587,8.862164,-4.166566,2.801201,5.351846,2.939426,4.270777,-17.2381,-10.43783,-1.199891,19.80466,11.37863,4.462298,-1.520879,0.9856103
3061566.40625,enter,-14.20972,-3.099939,-3.272587,10.41206,-3.251496,13.96599,-16.98147,-11.5781,2.17089,-7.057692,3.429929,-8.525357,6.716861,0.4128021,14.9291,-1.424518,4.540685,20.49483,32.81982,10.63889,19.10578,4.778636,8.28963,17.5952,14.23742,-0.2277842,13.93588,-3.068094,3.09372,1.838677,3.903431,15.71113,-1.117152,-6.705101,5.319165,17.75762,19.20693,13.45169,24.73132,22.54167,19.0193,37.11492,32.01788,4.58822,24.86077,9.980792,11.37573,11.18737,31.47002,18.70244,29.08219,14.4084,14.01144,19.04526,-19.56506,6.88424,14.84826,26.46912,22.71383,17.07308,21.64064,9.945357,33.55582,1.856956,-0.5616508,42.27818,13.64219,27.60623,14.87543,-9.011691,23.74363,35.81799,23.3626,32.41438,13.48026,11.18194,15.4298,17.35163,12.47601,-14.38076,4.631248,1.929004,8.395183,-5.172466,24.14637,28.25093,-9.346217,-0.8366974,26.53667,11.5031,10.24299,-19.15733,26.25504,19.80816,21.13215,20.38783,15.02822,2.031762,-5.713489,-20.15124,13.71163,10.58595,12.92604,-1.663454,17.38174,1.476682,-12.35889,-1.805625,1.404744,1.635533,4.901286,31.68593,4.488124,5.238849,10.62384,8.106909,5.297348,8.546896,-4.675773,-13.796,-14.87753,-22.32417,-14.19897,-10.14502,-13.32171,-12.68944,-13.68157,-1.677263,-5.241519,1.216531,16.92823,1.981611,8.211868,-22.92865,5.012583,-1.499778,5.59244,7.563555,7.448227,24.30016,19.05975,14.70192,7.961153,15.05182,9.33746,4.375352,22.31915,-8.385812,16.22537,5.987772,13.08471,14.85427,10.61461,4.940154,5.009977,3.599987,5.481016,13.45069,10.6145,10.90263,23.63789,25.83375,15.08833,11.38126,21.12431,17.37713,23.77977,9.035849,12.9474,9.83531,-6.376875,-2.067698,-2.548283,14.81218,-13.95035,-11.07738,5.780025,8.856503,-8.775614,-8.644107,11.77133,-9.678122,-35.92565,4.549897,10.2102,-16.82156,-2.279786,8.265934,6.475062,15.82299,17.97323,6.396348,6.409108,-13.19796,-14.6861,-7.68399,21.8941,-15.95135,14.9216,31.62651,5.642593,16.69786,18.91929,-0.947667,20.30706,-6.94549,-0.9195637,5.647288,-6.104662,0.3454894,-12.88415,-8.089135,-2.222736,-0.8178619,-6.411844,-25.60152,-22.78996,-4.134182,20.40562,15.15821,9.034397,-10.96931,-7.154941
3120800.78125,anger,-19.71987,-8.202927,-6.546185,8.268861,-16.39053,4.195838,-19.8096,-12.86576,-9.47133,-16.64477,-5.325354,-15.59882,2.727356,-3.032706,9.822896,-10.60092,-7.246764,13.35183,26.71188,5.259183,6.936652,-6.956342,2.943717,17.14737,3.872653,3.429167,17.57779,3.446181,7.250202,6.045211,8.89877,21.9462,5.714886,-0.5882699,8.555572,22.12841,24.80436,17.98176,29.3723,27.84789,25.51791,43.68197,35.20146,11.09052,27.65403,13.49265,16.83299,18.8189,36.10107,24.3786,33.76324,22.22196,18.71299,23.89371,-39.62543,6.918676,6.377207,18.14373,14.16532,10.02697,11.71682,7.325558,28.85489,-12.76026,-5.108588,35.55357,7.647478,17.41772,13.02636,-14.40435,14.7454,26.8062,12.72069,31.97704,6.409487,2.61627,6.819108,16.49844,21.72045,-28.91992,4.866672,3.860042,47.57679,-15.32778,25.26057,30.23628,-8.035114,0.1417869,22.44583,14.7985,12.10574,-16.06511,29.88052,22.87652,22.35915,24.72209,20.54205,1.332326,-9.630534,-24.82798,18.86982,7.985004,9.959605,-6.210426,15.11851,-3.087425,-18.24883,-8.752324,-5.951646,-6.638111,0.8302833,18.75114,-5.991897,8.674942,20.34926,12.75074,5.67775,11.5947,-16.91053,-47.6484,-29.76578,-25.98725,-20.41712,-15.19119,-22.68843,-22.62329,-20.36092,-9.314928,-13.16807,-7.993621,8.889498,-8.254053,-0.3436709,-42.05699,-10.28267,-6.864776,7.177938,8.602489,7.213023,23.85636,16.28591,14.21051,8.942986,17.58157,10.80136,7.643865,27.81196,4.588553,20.69577,13.07325,14.4317,18.54936,14.06432,9.444138,6.106407,3.517449,5.05175,9.523813,6.950984,8.221905,21.66555,23.45029,5.190394,5.155467,12.89903,10.87533,15.05713,7.602333,15.25624,8.006341,-25.23646,-16.45934,-11.27511,5.45206,-24.78473,-20.83932,-4.585989,-3.399505,-18.74774,-16.06452,-14.54031,-22.57341,-53.21399,-7.987929,2.723407,-39.47337,-12.24775,-8.167036,-9.515401,9.060953,8.408308,-1.800218,-5.02469,-24.78827,-41.84823,-20.54895,14.6552,-16.32471,17.26428,31.44543,5.020569,16.32336,16.06166,2.350678,23.50083,-6.448379,2.531138,8.471518,-1.737623,-2.563022,-10.96425,-5.26327,-3.967915,-3.18392,-5.188233,-28.07232,-20.28413,-11.87545,8.770346,9.069291,-0.1146154,-1.482072,-12.78931
