Time,Event,A1,A2,A3,A4,A5,A8,A9,A10,A11,A15,A16,A17,A18,A23,A25,A28,A29,A31,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B15,B16,B18,B19,B21,B22,B23,B24,B25,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C6,C8,C9,C10,C11,C12,C13,C14,C15,C17,C18,C20,C21,C22,C23,C24,C25,C27,C28,C29,C30,C31,C32,D2,D3,D6,D7,D8,D9,D10,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,D22,D24,D26,D27,D28,D29,D30,D31,D32,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,F2,F3,F4,F5,F6,F7,F8,F9,F10,F12,F13,F15,F16,F17,F19,F20,F21,F22,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G6,G7,G8,G10,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G24,G25,G26,G27,G28,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H8,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,EXG2,EXG3,EXG6
3676871.09375,exit,-1.672214,-10.90527,-12.48028,18.83145,22.50723,5.487067,2.754025,-3.960714,-15.91339,15.13133,14.27182,1.362826,16.359,28.42156,12.30548,37.4372,29.16551,25.9299,25.76616,21.36576,-9.027683,-20.78832,0.36928,24.70859,24.92926,11.13128,14.78737,-23.23085,30.74648,1.392478,0.06169987,15.16688,1.275206,16.8205,31.57337,15.89296,27.50773,-1.37495,-18.10638,-13.16829,23.17333,15.96076,10.47293,-7.888187,-15.56433,23.00626,15.95547,10.31896,42.80666,-0.866863,-6.250519,10.36935,-27.58692,18.96983,1.065579,38.3405,0.2939652,14.08275,13.20833,18.06301,13.67687,5.868892,9.712136,12.83998,12.84168,34.51847,12.36855,7.601449,2.461618,-21.34855,10.15388,43.24481,-7.80517,14.46406,-36.11106,-22.84269,-3.964873,-7.445311,6.2527,-23.70296,-25.93928,-14.43645,3.949917,-28.26375,-14.45989,-12.00351,-6.551116,-7.837364,42.86977,33.3868,-9.632841,-12.7367,23.06207,9.121404,16.82266,8.147149,47.41294,13.89441,12.12792,-14.00431,1.351137,-12.36601,3.632734,-25.38217,-3.946309,1.882403,-2.168503,2.871426,1.957705,-22.56668,-0.9012889,28.20484,3.19119,1.460392,11.33918,21.58812,3.543037,14.04559,-0.8858088,38.71259,11.92526,-22.77089,32.2993,-9.273915,-20.52056,9.590034,24.23517,23.64112,-15.59813,3.221696,-18.75378,-18.78755,-11.11287,-20.333,-9.676254,-29.2045,-26.1124,-17.91118,-22.61763,9.532883,10.05962,-7.093035,-8.018466,3.149887,-6.159203,20.21689,-0.4659185,-11.21404,12.31728,-14.76932,20.42363,10.19132,12.40982,25.58559,39.88139,35.56343,26.64881,2.186035,21.69509,-4.864398,25.84835,7.557875,0.9412472,16.62531,10.85319,8.209358,6.150381,-4.244484,-2.398918,-1.902353,4.736133,3.051044,-4.989599,3.650087,15.43244,14.8841,10.32177,12.03529,16.30837,20.72522,27.94432,34.06313,22.98739,30.98109,-11.36101,20.05783,-15.6301,12.89732,10.81931,16.90727,-9.185034,6.464612,-11.41772,-3.23122,-12.76069,-11.10357,-6.454747,-17.47786,2.090006,-16.97053,-1.732696
3734449.21875,enter,3.537881,-6.877687,-9.382333,25.2948,27.69551,7.203528,8.443262,1.607519,-8.589445,16.63675,17.5962,7.286687,19.22356,30.94148,8.174776,37.35326,30.59413,20.66213,31.97054,28.70979,-0.5673302,-13.15617,7.334018,30.8322,30.83318,21.03596,20.13084,-13.42925,33.31137,5.486625,-1.400237,5.959096,-5.271321,12.95357,20.47602,6.03861,9.0971,-10.9512,-30.51812,-12.46746,0.3825086,-7.292427,-13.10744,-26.14862,-28.8234,12.08927,5.567601,-21.25941,10.83662,-34.19907,-33.7076,-8.699889,-22.25946,23.57392,-31.95362,21.53298,-30.92404,-15.15188,1.485553,3.250643,-7.245262,-9.210775,-1.135942,1.498399,0.01117194,26.22485,0.7964804,-4.105512,-7.426267,-13.52016,16.042,31.77317,-3.487318,23.03742,-29.67712,-19.30655,1.560195,-2.447641,16.49703,-18.38098,-25.12503,-11.20604,13.28713,-19.61611,-8.491982,-4.997272,-11.22908,-8.772166,50.29386,43.75713,-6.563869,-0.3210375,29.92686,20.14008,14.30451,12.58235,52.75057,14.76969,0.5767721,-17.41573,0.4691814,-10.41445,5.018171,-23.08678,-0.05814991,4.1181,1.285002,5.824331,3.17306,-21.67082,0.470934,32.87151,4.103439,1.580475,12.55279,23.60644,2.738939,14.429,13.34314,39.05532,13.13094,-23.80114,33.98033,-11.70922,-35.08123,-13.65141,1.221405,-0.6499541,-40.37449,-24.78875,-45.63326,-42.406,-29.90015,-26.8011,-3.787477,-29.91052,-41.67724,-39.20363,-49.11844,-21.47361,-23.18624,-38.87784,-32.24299,-25.9118,-38.41901,-12.8553,-35.06501,-50.91935,-9.9602,-47.72346,22.95132,12.73786,14.17256,26.68399,40.55928,36.42176,29.38248,-3.83181,20.29953,-9.996027,25.08414,0.8884407,-5.494895,10.47763,-18.49898,1.055409,-1.320341,-1.672803,-10.94863,-11.25117,-17.61803,-19.28745,-14.11615,-6.528666,7.30993,5.541678,-14.15602,1.786393,23.81736,26.13179,35.51844,42.6505,28.45073,38.49922,-6.528201,28.44907,-12.24692,17.3713,18.19271,23.87225,-3.495844,9.977827,-6.979446,-1.115155,-6.310556,-7.588151,-3.579712,-14.94428,-4.737554,-4.134986,0.9241331
3818652.34375,content,-2.837643,-9.209043,-18.15776,21.09216,23.66852,5.704972,2.179348,-4.778297,-14.33276,9.418142,9.792806,-1.53401,15.98744,23.96583,5.921202,30.90149,23.20451,26.45044,27.48602,27.32125,1.081928,-6.737014,11.77636,30.83597,33.80894,24.42825,28.92695,-7.643682,35.03619,14.17145,7.357365,24.66912,13.69968,30.26497,38.87924,24.32426,38.08138,8.315185,-3.913143,5.432433,30.99086,24.85219,18.83156,6.375166,1.757916,20.46796,13.99819,17.92555,50.39701,6.359215,-11.52766,11.16823,-28.85156,11.42837,8.36541,37.82172,3.794905,5.727616,11.0233,16.04755,7.449352,-2.63729,9.494998,11.01296,11.72958,27.17622,9.352859,6.219712,1.339141,-19.66091,5.073454,39.96707,4.032381,30.02622,-14.27688,-12.10083,7.332543,2.263774,17.09301,-14.95619,-9.767495,-4.153939,12.43943,-18.20262,-5.689752,-2.638515,4.78848,-2.767855,50.03644,41.15084,-5.020702,-12.5472,25.09775,8.257038,11.98129,2.135227,41.6255,4.907304,4.016928,-18.50933,-9.945267,-18.41314,-6.748887,-34.66945,-11.67629,-7.644945,-10.41946,-6.43868,-10.63772,-24.9361,-9.786588,22.26104,-5.314951,-7.929786,5.093869,15.19619,-5.965616,5.145561,2.678439,25.82093,0.8914017,-31.86827,18.85282,-27.16227,-13.22254,17.51198,32.78691,31.01349,-4.165046,13.87275,-5.074643,-8.534464,0.3448523,-7.557158,9.812382,-15.18859,-15.27043,-12.05987,-10.16946,19.3648,19.26885,0.4081851,-3.870641,11.14559,0.1710809,28.81551,10.70125,-10.30823,19.85009,-10.07011,17.42584,6.642015,8.324322,21.09088,34.62003,29.74748,21.29734,-6.928826,16.35359,-12.86389,20.49241,2.644849,-6.285141,9.351295,18.28455,2.039201,0.5590665,-7.856245,-3.90112,-4.32241,1.670913,-0.3272375,-6.106897,0.3292091,8.5296,11.23382,16.10229,8.17791,29.13095,36.65302,39.80861,43.29251,26.07668,37.55991,3.240773,31.07544,-6.120972,17.97523,17.73026,20.85255,-7.963143,7.520575,-13.69711,-3.28535,-0.760712,-9.861785,-4.758455,-11.79474,-10.70525,-12.18108,2.406707
3819894.53125,content,-8.49026,-22.38282,-19.86898,16.75591,20.67542,-0.7761924,-4.126062,-10.40213,-25.3201,10.53729,9.806034,-6.69637,5.638431,22.90586,-2.515649,30.863,22.27351,5.923059,28.82378,27.22104,-0.1420978,-10.56971,11.65286,28.66331,33.11136,22.93602,28.27459,-12.31615,32.62719,9.914342,0.9865805,11.99926,5.847387,22.46643,21.59638,11.93583,19.94217,-3.365613,-14.0921,4.175393,8.796859,1.101871,3.417786,-3.671812,-10.03775,19.21408,13.23979,-7.314529,23.1034,-5.34184,2.802915,26.52277,-12.27709,30.07096,-16.22944,33.42173,-2.247081,15.03134,8.615767,13.04008,18.00446,14.67298,6.805669,8.539433,15.16576,39.93979,8.760307,4.909672,0.5987005,-4.964208,23.0463,39.63509,3.893879,30.02662,-24.59914,-7.055853,12.05654,5.273487,20.00556,-11.05955,-12.10694,-5.637248,14.4061,-13.38298,-2.350363,1.27928,3.081105,3.775958,55.99848,47.40769,3.510998,-3.029747,31.49277,16.95339,21.60899,10.16199,51.20809,16.68092,25.55531,-1.575282,8.528888,-2.597081,13.10906,-19.17668,7.521911,10.11129,8.739375,12.01459,8.711473,-17.33129,1.099357,33.01621,7.527894,5.916056,13.28734,27.07287,4.450499,16.15976,6.254113,39.57549,14.06644,-19.34935,35.98734,-9.592509,-2.860298,-5.931195,9.103075,8.836782,-26.53484,-4.035594,-20.35204,-15.86069,-8.043065,-14.20395,14.22103,-19.33219,-19.59236,-10.75932,-20.7979,-4.638317,-5.024465,-29.04288,-30.90906,-17.49248,-28.79394,5.67989,-11.61272,-13.08188,22.93973,-3.054507,20.73952,7.164898,9.627017,21.30177,38.05669,30.26515,21.7473,-5.101555,18.25395,-12.32439,22.3106,2.309948,-5.429101,9.981466,-15.07108,2.008054,1.110777,-8.933948,-16.24109,-16.46857,-17.78597,-20.70453,-20.37571,-2.691223,8.526616,8.874148,-10.97235,6.4474,27.27347,30.32718,36.93247,40.95256,23.78603,34.27906,-0.3156916,30.57778,-13.40553,12.43619,14.43564,16.87389,-9.871897,-1.369781,-21.93483,-15.00771,-8.792706,-21.87099,-8.076333,-20.14324,-3.818072,11.71113,-6.83877
3959937.5,exit,-14.37434,-19.7587,-20.29037,17.67557,20.60129,-4.723308,-9.274623,-17.61434,-20.04475,4.755332,5.839107,-3.70801,8.45428,19.50636,0.04229287,32.22942,23.89397,17.14408,28.83878,27.9282,-0.05942516,-9.956505,12.61052,28.81104,33.37738,22.09891,25.87412,-10.74551,33.56264,9.610601,2.259764,17.72852,11.32731,26.92133,26.89693,17.28951,28.2316,2.478506,-9.787124,5.465673,17.03884,11.51989,10.31242,2.916184,-0.951851,16.56629,10.82236,1.922641,33.60204,-4.087106,-8.478154,15.30742,-24.03511,16.67609,-6.570156,33.30882,-4.861625,8.874359,7.978927,12.3559,11.21387,2.379274,6.215317,7.8078,12.09883,31.77909,7.29792,4.227562,-1.085536,-15.98104,11.43877,37.15297,4.238031,27.26592,-22.4357,-12.68367,10.20396,10.08616,23.4655,-13.33175,-11.98462,-2.942045,12.51195,-19.26853,-3.861077,4.215998,1.776315,1.120458,53.46236,42.33788,-5.835222,-3.538012,28.01872,13.1223,17.35324,8.490221,47.13435,8.783419,11.79078,-10.77214,-1.454683,-12.36706,2.130383,-24.28561,-6.476413,-1.958109,-3.756694,-0.4980395,-1.452114,-26.71801,-3.785344,28.07086,-1.027789,-3.124923,5.500459,15.57988,-7.270666,3.903164,0.8519844,31.65464,1.017578,-24.50154,24.90265,-16.79607,-12.81558,4.613965,18.54249,18.29601,-14.61155,3.649045,-13.21297,-8.851442,-4.610007,-9.804724,11.11899,-14.74411,-12.46173,-14.37265,-17.89531,5.535966,4.730567,-14.98822,-16.81914,-6.034942,-14.67295,14.57254,-4.547076,-13.82324,18.81559,-15.51241,7.713338,0.7417415,4.104541,23.25308,30.66805,30.96427,23.63869,-11.89511,15.61603,-16.87447,19.7142,-1.600277,-9.136451,5.824142,-4.490386,-2.214569,-3.345442,-8.310595,-9.169501,-9.17514,-8.503736,-11.05098,-12.18844,-3.981979,3.86053,7.888794,0.1415485,3.842124,25.4938,28.47898,36.0244,40.06175,23.26717,33.13666,0.2059661,26.43964,-16.23668,12.19581,13.25817,17.48235,-11.92209,-1.629319,-18.02559,-13.38378,-9.840446,-19.51445,-9.048944,-18.8801,-16.36807,-11.48649,-7.770274
4016527.34375,enter,-6.928826,-27.53447,-27.73355,6.08109,9.990011,-2.502007,-2.384867,-8.675344,-23.31694,6.385254,5.669209,-5.029262,8.936635,20.62869,3.397146,28.46963,22.09441,22.51368,17.00078,16.09687,-11.85197,-21.76048,-1.527989,20.51589,23.99593,14.1397,17.02874,-20.36514,31.19598,6.745579,5.087126,22.97153,17.29436,30.41772,33.95121,23.15971,35.35612,6.306287,-2.006311,6.19453,27.29957,20.741,16.76837,10.32238,5.14307,23.43742,17.76682,12.00816,44.32211,6.639609,2.25042,19.61558,-20.11703,20.73642,3.800631,41.60538,6.162519,17.26615,15.54348,20.26143,15.32926,10.06634,12.69983,15.53962,20.69546,38.86975,15.17677,11.43602,6.824945,-11.46737,18.58698,44.58619,-9.833227,12.99092,-24.09061,-22.35723,8.468943,-0.6057282,5.674042,-25.09035,-6.828141,-5.444358,2.821156,-36.39268,-29.56701,-32.65913,2.986054,0.3538108,49.98577,32.38245,-28.92171,-12.29615,13.21907,-6.818877,-4.191137,1.412165,37.58337,-1.934967,21.68877,-5.885717,7.697716,-6.134224,10.67471,-22.2702,-0.2671844,3.141912,1.419156,5.507831,0.5909583,-25.55191,-6.72822,20.79329,-10.37362,-13.16111,5.468773,14.41305,-7.851743,2.274921,5.962513,30.69799,0.5491564,-20.0843,25.33159,-17.03004,-11.04949,14.28757,28.7473,27.73755,-8.733128,11.5067,-6.419288,0.1933282,5.647054,-3.269619,12.54294,-10.66894,-11.26436,-5.335732,-6.456511,16.04774,15.4525,-6.173762,-7.809296,2.336804,-5.63412,25.24834,6.512143,-6.122965,26.06219,-1.840096,12.2867,3.969299,6.647711,21.42943,32.15108,29.2917,21.73022,-10.07775,15.25935,-15.23524,20.41329,3.579211,-6.186157,9.833783,8.389668,3.23612,2.099769,-3.655673,-3.208103,-3.255034,-0.5382578,-3.01463,-5.720496,2.351474,10.53507,13.6733,9.572212,10.23218,11.66727,15.42931,23.68687,28.54543,12.54843,20.98045,-13.46036,12.5183,-26.29953,-1.917198,2.333998,6.769095,-24.12486,-9.231499,-31.78003,-19.88348,-29.00258,-25.38108,-25.83958,-31.83832,-23.17346,-17.60131,-27.61734
4174449.21875,anger,1.134056,-5.721057,-11.95969,21.13706,24.26983,5.988592,5.933953,-0.2500138,-12.233,11.75676,12.05734,1.151528,19.05745,26.56083,9.548382,28.96224,22.65211,17.97063,25.07483,21.65765,-1.788956,-13.22112,7.524909,24.09852,26.36693,18.4628,21.67525,-11.28666,26.26886,1.516944,-4.284441,6.133956,-2.542227,17.77428,18.74336,5.820978,12.16211,-15.2017,-26.50014,-3.850088,4.615301,-2.121024,-11.36048,-11.27554,-17.85425,11.32277,4.807375,-19.56189,12.02149,-33.22205,-32.35162,-4.546389,-27.82373,13.03605,-28.35991,21.3378,-28.9825,-12.65028,0.1262184,2.55717,-0.629353,-3.963378,-1.976256,1.211975,1.491673,22.66322,0.4573191,-3.565852,-7.638441,-20.35122,9.602696,29.04642,0.9803112,27.31952,-21.1095,-16.32784,6.098651,3.151447,18.52763,-11.40141,-17.51057,-3.121091,13.50944,-17.62057,-5.542996,0.8826789,-9.656735,-7.86696,52.46237,43.95114,-7.757911,-1.016562,27.13644,10.95081,12.80805,6.631512,46.91365,6.929852,1.526793,-19.3013,-5.283952,-19.26842,-2.438521,-28.54446,-8.408221,-5.8519,-6.31657,-3.768283,-3.465802,-32.95699,-0.7925171,28.34669,-2.702117,-6.534155,4.067963,20.52938,-7.776844,3.471854,12.51626,39.07219,22.56779,-34.76634,22.76696,-26.95485,-32.59789,-8.715673,4.894539,3.418592,-31.46229,-21.1713,-32.17195,-29.29659,-20.95027,-16.64272,2.43254,-24.73024,-40.5984,-37.48508,-46.82322,-16.31971,-17.33688,-29.44399,-25.18392,-19.10004,-30.08995,-8.598007,-29.91308,-45.64093,-8.189816,-43.05807,13.9884,7.466308,9.609984,20.2059,33.36055,26.96792,19.19541,-7.924698,12.47885,-14.8559,17.9222,-1.478026,-8.534418,6.54112,-15.88254,-0.8902356,-3.163814,-8.070972,-14.2157,-14.06,-17.64343,-20.21388,-16.35963,-6.330081,5.872242,3.277856,-8.235473,1.795801,25.50684,27.79062,34.71787,38.87846,25.61409,32.93646,-4.540966,28.42545,-11.98109,18.63058,14.87631,18.61542,-3.365901,8.493185,-9.624959,-0.9856943,-3.329498,-5.897537,-5.635498,-11.15606,-7.205121,8.559564,7.420887
4317304.6875,exit,-13.79688,-27.67548,-29.31371,6.17477,7.629184,-6.642344,-9.13443,-15.46592,-30.20139,5.604599,5.833003,-7.870862,7.691574,18.94916,-0.3507356,29.16888,23.07187,17.87619,12.09248,10.16068,-16.7974,-26.69066,-6.079001,14.08678,16.03161,4.949757,10.82379,-26.88547,21.50745,-3.473523,-4.329244,13.2128,5.262379,24.2451,25.78102,13.20582,26.16105,-1.284448,-10.12654,5.53284,24.06085,19.498,12.49021,10.20757,4.779427,24.35259,20.70403,18.63643,50.21258,8.232963,4.345186,27.50966,-16.06294,20.64676,9.946879,42.44939,7.79273,18.07685,16.465,22.8058,15.89748,12.57242,14.97514,16.02124,18.60976,37.18187,14.38672,14.23139,8.921654,-8.857237,17.90825,42.63362,-16.0126,11.86047,-37.12639,-25.41065,-1.594327,-6.226888,4.751275,-47.70037,-7.200679,-10.70292,4.001784,-28.81632,-20.33112,-16.55458,2.347656,-8.301001,47.66541,34.97002,-12.92544,-6.876174,20.57555,1.719817,5.028306,3.924791,40.65835,2.824514,19.81179,-9.043127,6.940255,-8.436898,9.629129,-22.88495,0.2001828,1.669247,2.04623,4.10068,-5.861219,-30.17237,-6.062428,21.66613,-6.113139,-9.3529,2.886394,16.77073,-5.794378,3.415175,10.81009,31.38246,6.320662,-28.05956,28.98527,-11.11186,-1.702679,11.87403,27.06092,24.23606,-8.838771,11.29647,-5.181587,2.742455,7.107934,-7.360854,16.82841,-13.36055,-8.690733,1.189272,-7.089336,18.1829,17.81319,-2.546308,-4.434213,8.065099,-1.074721,27.0221,10.04095,2.003329,27.34872,-2.181702,10.83797,1.14032,2.126188,19.51955,32.0459,25.93176,20.50445,-7.987195,16.1699,-15.1208,21.02426,5.169634,-4.388887,9.104433,19.52443,3.308431,3.985616,-4.755879,2.760789,2.639865,10.65038,7.854279,0.7288446,6.663311,12.98481,16.82603,17.1111,14.39473,10.97288,13.99453,20.0271,24.51531,9.501081,13.82205,-19.84978,7.793849,-30.34677,-6.485075,-3.932128,3.184563,-23.37286,-13.19746,-29.86623,-24.80803,-27.08337,-28.12223,-21.70429,-36.73739,-13.46765,-16.07433,-10.13929
4374878.90625,enter,18.07083,15.58205,13.58958,33.63121,35.74038,15.98076,22.36145,16.50143,2.758154,21.06487,21.21824,14.57872,29.37352,35.03122,12.08935,38.90579,33.14679,27.01708,37.65747,33.10946,5.970132,-4.541874,11.88199,35.23098,36.06321,25.51243,27.72561,-13.12779,38.98759,11.43474,6.513915,15.76018,3.756597,19.51563,28.83505,15.30131,19.52844,-7.104374,-25.20779,-6.119485,11.47571,5.439742,-4.047039,-15.00906,-18.99882,20.18289,15.22919,-9.445416,20.76646,-23.01893,-27.58604,-2.795762,-16.44847,21.19732,-17.47284,31.51,-18.36704,-1.422253,11.80581,13.13974,3.268504,-2.674502,10.01665,10.80302,10.33066,30.17342,11.55361,7.938837,3.856539,-8.659775,18.38429,39.13698,0.7926838,27.8098,-26.6012,-17.10364,0.8944184,-4.420607,12.07042,-13.75892,-15.84489,-10.34369,5.760794,-18.5233,-9.217156,-4.128102,-14.77609,-10.63547,46.32899,38.91388,-11.72465,-4.642362,24.04161,6.065209,3.942629,2.684245,44.30822,6.830043,3.467381,-16.38185,0.8777716,-13.40468,4.182662,-26.04087,0.4851811,7.21569,2.391777,8.585876,0.8834269,-19.7562,-3.49086,26.40532,-2.570517,-5.693308,8.166765,19.65822,-2.873072,6.673051,8.834265,36.19341,9.339456,-29.57444,30.92711,-9.496568,-39.01408,-0.2272044,11.82425,10.80177,-27.32058,-15.60248,-31.73654,-34.94389,-21.0765,-24.22756,-3.419983,-35.01488,-41.06763,-44.73863,-39.33791,-9.098223,-9.117098,-21.6808,-14.68449,-5.369945,-21.23858,-0.5985824,-22.22835,-34.2292,-5.416942,-35.26993,25.97654,17.66775,19.67842,31.01676,45.12794,38.35347,31.89374,0.397105,25.60977,-7.172894,29.6579,6.128797,0.2896127,15.60118,-0.3853863,7.744828,5.43373,1.048154,-1.826205,-1.475117,-2.446292,-3.650223,-3.807749,1.922186,15.06641,13.59133,2.283075,9.644525,28.77265,35.03459,44.30083,50.00203,38.54523,43.89791,3.739099,33.92365,-3.700512,26.16738,27.13643,32.42954,8.972379,28.88349,10.81886,21.37978,5.97066,17.89684,9.514171,-1.933377,-13.3155,-8.84956,11.4952
4461421.875,love,2.018129,-19.99319,-26.03123,15.97898,18.09796,14.90976,6.005811,-0.5321605,-17.92392,23.6468,23.22104,3.96765,12.09055,36.72977,4.338288,35.10688,30.49925,16.71187,25.97962,22.691,0.02871279,-6.215069,15.13886,26.13129,29.09576,22.26497,28.8167,-5.51087,32.10746,10.37065,4.460571,19.6182,16.53747,33.45707,24.12331,17.64392,28.93452,5.220262,-4.674542,13.7737,16.17005,12.55336,11.60837,12.75712,6.369506,15.19124,10.81859,-3.471831,26.42289,-12.5099,-13.32329,15.99112,-17.08739,25.55357,-11.53663,28.7525,-15.32749,-1.114615,7.426435,10.08097,6.888843,6.831492,6.133463,7.188035,4.329435,28.09308,7.055233,5.349782,0.6606268,-9.588909,26.04664,35.11224,9.952051,36.68045,-7.531699,-4.659736,18.94981,18.36083,27.9345,-11.2819,3.535982,14.97915,22.69719,-9.592573,-4.749679,-8.793988,12.13454,-3.654341,59.7087,51.08973,5.178085,7.244606,32.91332,10.07024,17.51094,14.83791,53.36359,14.76949,17.38609,-7.372776,7.232992,-0.9015917,11.5522,-15.34361,6.554976,12.02463,8.557979,14.16465,9.590464,-12.17856,6.447663,35.99274,6.058262,3.303089,15.3351,25.7227,2.467598,11.84323,12.66447,42.54481,16.45309,-19.51312,38.17835,-9.423934,-13.77533,4.97475,18.75206,17.51742,-9.606654,3.537378,-5.409341,-2.907266,7.900474,2.001675,20.95453,-4.836573,-11.58633,-11.5962,-19.44471,3.493331,3.559447,-16.9252,-12.99079,-7.709469,-17.15693,10.6601,-9.294627,-18.06225,16.5446,-14.51343,43.75152,21.93951,23.71294,29.24338,54.88658,37.69898,29.32946,3.269706,22.54476,-3.248189,28.05286,6.444251,2.614975,17.42245,-7.005951,8.727029,4.84115,-6.548912,-12.75755,-14.47751,-14.94695,-17.33356,-15.61216,-2.310367,13.84695,8.408298,-0.9232137,5.085292,30.28676,31.78253,36.51722,38.40301,21.44031,27.98828,-0.8054904,23.46709,-11.3243,10.02371,9.968399,14.07048,-13.11921,-2.13707,-19.58587,-13.8468,-11.71773,-16.6701,-12.33042,-19.58262,-0.09946481,7.529329,-12.17864
4646851.5625,exit,14.60872,-0.9643832,0.8921975,24.99525,26.47056,13.86984,18.35214,12.90101,0.3915906,25.46304,25.96399,22.83058,23.54485,40.66021,8.30874,50.29928,45.03069,26.67127,25.47998,22.44323,-3.235169,-15.23272,3.123702,24.45253,26.95941,16.14247,22.23743,-15.36189,27.49635,1.201044,-3.484886,6.272385,-8.259583,17.03884,16.94436,5.571974,8.349494,-15.79855,-29.74722,-6.09132,-0.8978458,-7.005808,-7.667251,-15.80402,-17.82933,21.94858,17.86273,-18.2719,12.72404,-31.6167,-32.58553,-6.020831,-17.48463,18.67607,-26.42829,32.33244,-23.70091,-7.251248,13.80283,15.63115,1.148694,0.2643405,12.35541,12.25661,7.701496,25.93242,13.04703,9.655009,6.052976,-12.84509,16.54791,38.96544,-3.348119,28.96987,-29.9427,-11.81454,-5.286112,1.069803,17.50721,-15.94082,-17.52791,-7.515506,14.60531,-12.56341,0.4784424,10.5525,-7.355522,-15.15368,48.61779,45.00366,4.950181,4.58604,37.15031,17.58682,25.39225,12.28816,58.5521,20.79606,2.031935,-16.28201,1.772979,-10.24098,5.590332,-17.5064,-0.01841231,4.632589,1.848168,7.422887,10.07963,-9.106644,9.292953,39.55264,11.84043,8.086861,20.61821,35.35931,8.17689,18.48285,28.65279,48.49083,26.3763,-12.74656,44.64135,9.950382,-37.52164,-12.37122,0.1619091,-1.056706,-38.87417,-24.45112,-35.83279,-34.79203,-16.75213,-24.09387,-1.820824,-27.50293,-33.71571,-36.8818,-42.66101,-19.78997,-20.51357,-33.21828,-25.80674,-17.45346,-32.57954,-12.50306,-33.81068,-43.11558,-5.553186,-38.62817,20.37836,22.57829,22.807,42.00568,50.53131,47.37773,42.28331,20.5465,37.27991,14.00512,41.61632,14.72993,9.594669,23.54096,-8.289615,18.03079,13.11716,4.802344,3.638705,2.334657,-3.658627,-6.634315,1.801052,7.811076,22.61815,17.88641,0.6186512,15.70844,25.59242,27.87928,36.22713,38.8802,28.53445,32.71972,0.216727,30.26137,-6.554926,22.71315,16.1897,21.54979,-1.73441,11.56293,-3.328788,3.178192,-5.041569,-0.116384,1.755592,-9.388511,10.85588,2.831636,6.094686
4704429.6875,enter,-4.523671,-21.53514,-21.37127,11.08248,13.4371,3.208548,-0.1136791,-4.516191,-25.80572,12.97799,12.32572,1.742682,12.62539,26.26101,2.393152,33.11352,27.99738,25.60543,20.14713,17.87199,-7.226473,-16.60015,4.565193,22.11747,25.62287,14.42601,21.10131,-8.751919,32.41159,7.00708,10.58482,28.05475,12.37994,27.36445,36.25196,26.53993,37.34393,10.24318,-2.728617,5.200987,32.26967,26.96095,19.35345,12.14819,2.897146,25.57195,22.30534,18.22722,47.51465,10.40314,5.010099,27.73879,-9.975759,23.09601,10.14278,42.85522,11.22697,23.93911,19.03541,24.69878,19.97189,15.47953,17.09841,19.51686,19.47321,38.57494,17.67867,16.98476,12.31302,-5.032815,16.79752,45.73865,0.03869699,24.76222,-18.32829,-13.12293,4.8377,6.381301,18.4686,-27.36698,-3.42558,-4.118336,8.432638,-16.8023,-10.1402,-12.48356,2.090801,1.427348,48.89962,40.50429,-9.361488,-4.545901,24.74337,4.964589,14.69284,4.968878,48.94691,13.4859,22.33505,-1.892236,10.1692,-4.17254,12.55349,-15.50918,4.011444,9.797769,5.69466,12.33154,2.951669,-16.62124,2.415351,30.6216,4.765607,1.068028,10.93651,24.6196,4.355007,13.56671,16.2206,40.36314,15.27798,-20.9055,35.14838,-8.488608,-6.40731,19.35526,33.27584,32.45695,1.350115,13.21925,-6.315681,5.176649,-0.1838766,-7.53052,18.68524,-16.45985,-6.13865,0.9301332,-5.13341,20.32532,19.87081,-0.5751464,-1.392341,10.1985,0.4124537,28.49401,11.6657,0.8982196,24.53949,1.024775,19.82323,10.12407,12.13742,26.81682,42.39608,33.15678,27.48949,-1.127553,25.05387,-7.729738,29.58395,9.455037,2.323754,17.25233,16.18789,10.60082,9.004651,-0.6509205,0.3207366,0.1157612,10.08644,6.30722,-1.041695,8.72471,17.87624,18.43754,16.65459,16.31054,19.0852,20.45543,28.16581,31.8918,16.47519,19.56363,-8.173222,14.01376,-14.46198,2.362695,3.042654,10.04359,-17.5618,-5.38005,-24.71065,-16.15878,-14.84225,-18.01135,-14.20046,-26.42648,0.2163035,-0.9942435,-13.59526
