Time,Event,A1,A2,A3,A4,A5,A7,A8,A9,A10,A11,A14,A15,A16,A17,A18,A19,A22,A23,A24,A26,A27,A29,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B26,B27,B29,B30,B31,B32,C1,C3,C4,C5,C6,C7,C8,C9,C12,C13,C14,C15,C16,C18,C19,C20,C21,C22,C25,C26,C29,C30,C31,C32,D1,D2,D3,D4,D5,D7,D8,D10,D11,D12,D13,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E31,E32,F1,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G5,G6,G7,G8,G10,G11,G12,G13,G14,G16,G17,G18,G19,G22,G24,G25,G28,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,EXG2,EXG3,EXG5
3810179.6875,exit,-1.267553,-5.12837,-8.234527,19.37991,-6.112522,-1.236402,1.605495,23.72614,-1.336362,-1.021312,-2.724475,-11.52967,-8.989293,14.36139,-4.755409,-3.559732,-22.11492,5.087446,-3.790937,37.65378,6.494315,5.110391,7.584996,1.69358,17.77443,18.77822,3.027362,4.024644,25.33597,-1.449652,13.88614,-0.07036462,30.46682,19.99379,41.88597,6.659418,5.06032,-4.499588,14.12576,11.15159,7.110192,8.868566,2.43257,2.660771,19.0115,5.662323,1.325921,4.274434,-7.330523,8.409719,11.81927,4.442124,2.728192,3.456367,29.17505,-0.3244209,17.78383,19.27912,6.660852,4.338294,-3.658087,-0.4387966,4.897673,-7.79456,10.50828,7.301861,8.480308,-0.09104255,10.26728,4.896057,-6.864287,9.890567,11.11972,-2.933054,5.072011,25.70873,20.5703,36.89501,25.34667,0.9815789,21.91592,6.265853,-2.10849,14.15842,-5.117695,-0.1810872,-20.9417,-22.31551,-1.596298,-5.020716,-16.67631,-15.47345,-9.949969,-12.8687,-3.608968,-15.5082,-4.154397,-19.71825,-6.127303,-13.72063,-6.402406,-18.52584,-13.72581,33.22598,-8.711197,-14.6459,17.05073,-11.32109,-4.925613,-16.01768,-4.090025,-14.78867,-3.59216,-16.60615,-7.772164,-11.72011,-16.15639,26.96605,-11.03572,-18.83309,-4.118285,25.81757,-9.525834,-7.624872,-8.963461,-5.223608,26.12312,-3.816092,-3.684896,-15.52967,-2.873508,18.73708,-6.087836,-3.154791,15.32321,-5.291771,8.960826,8.268588,3.600682,-3.984392,-3.103314,16.8165,3.502229,-12.15533,17.49184,0.5913412,-2.064298,-1.697971,26.04357,5.071609,8.518552,9.325342,6.928165,8.064078,4.277309,1.130186,5.816878,6.333078,10.58092,0.3221614,1.442791,-1.647864,-3.867503,-7.206949,-15.00195,-14.47452,-5.227999,8.211376,-9.373835,19.41151,24.73823,17.94597,-19.54825,-13.69653,-11.79985,-16.83499,-26.45099,-10.23923,-15.63892,6.225944,-3.886824,11.7452,5.904329,0.9597472,7.624842,16.62809,29.96489,12.54757,-5.255743,-14.17003,21.78121,10.05384,11.06394,0.09619977,-11.24888,-3.857523,-5.112542,2.893502,-6.276221,-11.91988,-15.16471,-5.215072,-17.32665,-6.990163,-18.59135,3.977197,10.65118,-0.4449719,-15.42874,-4.954922,-11.36862,10.09826
3867765.625,enter,-15.59549,-23.12307,-30.75043,0.8180499,-24.31549,-15.15392,-20.0368,6.294511,-17.96284,-18.22047,-21.52108,-21.18682,-24.83103,-2.175658,-20.02223,-20.258,-28.87194,-12.10388,-14.03456,20.83674,-6.856377,-8.465975,-14.53147,-4.519001,-1.199144,-0.6556969,-14.00337,-12.22637,8.848806,-10.63207,-0.4893777,-15.94353,15.02943,5.806703,31.20971,-12.27877,-8.167341,-16.68261,-5.200265,-3.074297,-7.629926,-3.395365,-13.60072,-8.398429,4.334805,-7.117299,-8.163592,-7.803477,-15.8703,-3.022789,1.846716,-2.091571,-5.744007,-6.128732,25.97377,8.609694,23.36149,30.04301,12.91879,2.158474,-9.380855,-9.104111,6.970232,-3.974004,7.019352,8.100109,1.083766,3.063836,7.265912,3.064096,-14.43138,-2.800606,3.396653,-13.85285,-1.826243,20.82931,11.44474,35.5271,10.93822,-17.21034,6.956807,-11.2645,-12.96663,-0.9490048,-12.9894,-12.73955,-27.48496,-27.12897,-7.125306,-16.83913,-16.11997,-23.1469,-18.03517,-8.846628,-3.475569,-18.89899,-10.44088,-16.76175,-4.056995,-17.75033,-7.098704,-18.79318,-14.17731,30.02449,-19.22063,-20.18114,4.826332,-22.73076,-18.28856,-31.25817,-18.49137,-19.4729,-15.6228,-11.44826,-14.4898,-9.968114,-16.48466,21.30579,-14.6194,-21.52332,-12.74855,22.26139,-14.45809,-10.70635,-16.06769,-15.57807,21.38958,-13.76178,-12.58302,-19.03512,-12.76904,11.6905,-19.78065,-21.88418,6.609419,-2.222296,6.196863,4.866972,-1.093708,-6.539998,-8.578652,7.740406,-9.310617,-18.80498,9.374808,-4.349396,-18.78143,-7.075786,23.20574,10.7234,6.909329,9.012961,4.51404,-0.05914497,-10.5799,-10.84253,10.62467,15.27745,14.98349,5.01153,-2.977796,-7.507619,-9.187902,-17.12006,-20.69731,-24.10365,-11.45712,5.324359,-17.13656,14.38026,21.10656,11.51242,-28.37571,-28.22721,-9.329392,-25.56882,-30.70297,-4.527463,-30.04117,15.93576,-3.948966,14.62485,11.71305,-0.1248783,2.646283,14.54959,12.63589,-6.258425,-20.49976,-32.97433,5.031229,-10.61789,-6.444144,-17.83772,-29.44479,-24.20326,-18.38021,-14.96709,-15.25803,-29.78835,-29.90544,-24.74247,-31.70252,-24.91189,-34.38037,-10.82071,-14.24215,-15.05444,-23.35826,-16.88336,-18.60443,-12.87095
4014078.125,grief,-1.805519,-9.035583,-17.19967,9.648542,-16.65868,-11.64787,-7.810085,17.65095,-7.657159,-9.052743,-14.20763,-14.84347,-9.020317,8.680369,-5.581846,-10.85214,-15.48113,0.0282656,-3.29002,33.44003,-2.616931,2.031904,0.306528,-5.740035,2.379819,0.6830232,-11.82679,-12.42895,10.67032,-14.68025,-4.387976,-18.9412,10.1309,4.597348,24.6567,-15.01663,-8.881277,-22.25903,-5.042308,-8.585528,-15.86666,-7.163639,-10.41561,-7.54625,1.640451,-16.82539,-20.24618,-14.50784,-18.35923,0.06425732,-9.540696,-15.69933,-10.60824,-3.453734,36.62348,-28.02089,-8.896766,-14.5736,-13.65263,-15.73351,-14.44296,-2.646187,-18.81777,-27.30307,-12.45048,-1.695612,0.6355129,-13.08864,-13.35049,-1.376685,-7.916265,-10.57985,3.147206,-4.597738,-4.814793,25.58528,16.84533,34.65023,12.99345,-13.55552,8.188876,-5.299797,-7.953056,2.76105,-9.240525,-6.778555,-30.098,-36.31103,2.710893,-10.28255,-22.95577,-26.61843,-15.28718,1.255416,-4.025947,-18.28186,-10.66432,-27.93314,-1.41349,-21.69353,-20.43141,-19.23102,-15.17726,22.91305,-4.461385,-5.559227,20.26194,-1.58465,-1.445665,-10.64802,-13.34125,-7.282293,-6.68332,-15.09925,-11.04931,-19.66532,-20.05474,17.77344,-13.67596,-20.13013,-20.21088,16.34636,-18.74095,-14.71699,-20.53197,-15.19426,15.537,-17.10517,-16.75752,-18.13451,-15.512,16.58667,-7.628549,-19.43546,-8.381272,-25.15339,-15.34572,-11.46504,-14.63051,-14.19081,-12.12501,12.28716,-3.19285,-11.93012,16.56924,3.326236,-11.2634,-12.22907,8.657928,-17.39281,-13.97712,-20.535,-17.08776,-8.713177,-16.37822,-8.412475,-23.71027,-26.20385,-16.0877,-16.08522,-2.116474,-4.530388,-14.5814,-12.91393,-20.62662,-13.94923,-14.09392,6.647135,-8.472213,21.46833,18.15447,12.55733,-22.02234,-16.31148,4.372921,-12.10624,-26.67939,-40.78504,-24.96441,6.420171,-19.45956,-6.701724,5.100134,5.199066,9.014645,23.84032,15.93326,-4.597434,-18.94508,-27.28024,11.72562,-11.89141,1.657762,-16.73065,-22.55645,-18.19994,-17.42875,-10.17088,-16.6263,-24.28297,-30.10298,-16.96367,-19.69694,-17.3982,-22.83119,-5.81917,5.906724,-15.39077,-24.00522,-19.73676,-20.21842,-3.90841
4051617.1875,enter,-12.13037,-15.87781,-28.9631,9.082793,-18.23397,-9.566568,-6.580734,13.4634,-12.4512,-10.60449,-14.32894,-13.39066,-17.93285,3.375806,-9.759462,-13.61487,-24.94918,-4.29143,-8.472325,30.42872,-0.6866148,2.959191,-2.60627,-1.432192,8.042643,6.186651,-8.460227,-3.699385,18.07224,-12.27838,2.566855,-12.26563,13.85352,13.60005,6.311785,-8.246412,-7.195999,-12.80535,3.017825,-1.166855,-6.661884,-0.8293655,-12.5262,-5.299314,9.984973,-4.193946,-6.66997,-2.823257,-13.47271,0.8008603,2.078479,0.1346261,-3.581653,-0.4386849,41.96566,14.12411,21.34134,24.02703,14.08349,8.339313,-2.004007,2.465542,7.664838,4.821564,12.75461,16.7432,15.43982,4.769615,13.85281,19.39853,0.8647063,9.272005,15.75189,7.500572,12.91713,36.13965,33.53109,47.1131,17.93442,-7.325686,18.84039,1.396494,-5.079408,11.67764,-6.771678,1.012677,-13.04784,-29.66448,7.328786,-3.038537,-11.27606,-8.62009,-5.861607,5.046968,3.785783,-7.151796,-2.762449,-5.540717,6.146931,-7.16993,-5.090228,-10.80826,-6.567717,37.66724,-5.307814,-7.535069,25.31055,7.03539,4.819676,4.41304,3.223675,1.698845,9.160791,-5.357255,-1.513178,-7.282063,-11.8809,34.00914,0.06663719,-8.827355,-3.182473,32.46672,-2.11203,-2.940345,-3.849241,-2.06676,31.96112,1.296105,1.085561,0.9687221,2.828032,21.29243,-3.667051,-6.603714,9.911952,-1.915987,9.79373,10.07601,4.636992,-1.844041,-3.806946,13.88405,0.9944193,-5.601223,19.05439,8.731133,0.4542423,1.293044,29.66967,9.453447,14.46257,6.639598,7.755311,3.918634,-7.725483,-3.50712,10.62048,6.763428,13.68311,4.015059,4.596459,1.426907,-4.09866,-11.09606,-16.39586,-16.43187,-5.100076,9.271412,-11.40717,18.20026,24.79877,17.43722,-20.95524,-4.040892,-2.813279,-14.58325,-19.69975,-7.327754,-16.65257,15.09722,-2.1012,24.80417,9.319301,4.213561,12.69327,27.03535,21.39501,1.822394,-12.52987,-26.01849,12.8904,-7.905128,-0.1223152,-9.485798,-19.48349,-14.8836,-5.170332,-6.20885,-17.11142,-24.62936,-33.80679,-19.43235,-27.87472,-21.43902,-28.82256,-6.31677,-7.215906,-9.98494,-24.17395,-0.8281698,-5.8795,-0.7566176
4051621.09375,exit,-11.3307,-12.86174,-26.3899,12.86749,-15.52975,-8.138333,-5.31023,15.82302,-10.18721,-8.533437,-13.47428,-11.7508,-16.11308,5.770998,-7.23467,-10.22744,-22.51919,-1.841366,-6.299757,31.09307,-1.028906,4.236256,-3.576483,-5.027666,9.137307,6.720906,-7.660427,-4.528531,18.45288,-10.19528,3.610471,-11.51594,15.55833,13.67982,10.12489,-6.756269,-5.027017,-13.78904,1.746348,-1.76318,-5.697271,0.2690443,-10.99598,-5.080576,8.769827,-6.194663,-7.161595,-3.65096,-14.20467,1.363686,0.1566571,-0.7015065,-5.225816,-0.6128144,39.09146,6.339982,19.46602,19.45726,9.137004,1.610537,-9.3539,-5.296109,11.82762,2.972395,10.71778,11.62838,10.40484,6.911435,11.68811,15.92562,-2.166859,17.95206,14.64332,5.368193,13.84499,35.27593,30.69764,47.40488,17.49662,-6.795171,19.62088,1.261914,-4.36329,11.45167,-8.07144,1.19252,-12.1941,-29.35977,5.291158,-4.2747,-10.88682,-7.230042,-8.150383,2.40297,2.203954,-6.770239,0.6373755,-1.957499,6.914874,-2.27784,-0.7912205,-9.048038,-4.252509,40.31778,-11.70806,-13.89949,19.30249,2.093847,0.8965841,0.427453,0.4635321,1.623237,5.490503,-7.332621,-4.664374,-9.390149,-14.34952,32.5616,-0.7599982,-9.849615,-3.538417,31.49401,-2.214999,-4.573938,-4.844594,-2.127241,30.954,0.7697328,-0.1282471,-0.8695111,1.181241,14.33152,-8.797943,-9.93164,3.59292,-3.591798,5.000439,5.10536,0.07662474,-6.943466,-8.401603,10.66878,-1.730383,-9.576766,15.68892,4.118287,-5.541345,-4.624629,24.3903,5.53628,10.492,1.399378,4.462708,1.650303,-10.56522,-7.355709,4.466193,5.391083,10.26973,-1.525826,-1.390639,-3.284939,-10.44318,-8.046905,-15.37424,-15.02506,-2.442967,12.10026,-8.520366,20.57364,27.17687,20.73888,-16.69259,-2.581484,1.041651,-8.60058,-17.4856,-11.82015,-11.17714,18.59132,-0.9973263,18.64181,15.85608,5.967327,13.536,29.32449,21.26015,2.206375,-12.39687,-22.96536,14.85699,-6.882111,0.5210914,-9.67349,-19.4519,-16.16546,-5.173779,-5.539586,-16.01807,-22.30353,-31.73148,-18.03522,-23.8178,-20.70605,-24.16609,-8.047707,-0.2363867,-8.986497,-23.89764,-4.263306,-12.44537,-10.26358
4109199.21875,enter,-12.77529,-23.37831,-34.30315,-2.8426,-25.88327,-19.16377,-7.818954,5.452199,-16.76178,-18.88975,-15.44122,-13.3844,-5.528857,-4.668219,-14.02646,-10.31872,-17.36733,-1.155932,-6.485865,31.43974,2.809278,4.059545,-2.860469,6.542326,-6.653366,-8.063983,-23.89293,-21.32474,0.8255268,-23.06957,-12.73732,-28.21749,0.9038087,-2.317495,21.33275,-21.06395,-17.06329,-9.96327,-4.900888,-8.08107,-15.49857,-3.999329,-17.78057,-11.86078,6.039855,-9.680073,-12.20375,-15.54618,-15.58745,-0.7383065,-2.102011,-4.310974,-6.01932,0.9200056,41.95511,2.827479,17.18584,18.69793,2.144204,3.938493,0.2947945,9.103863,8.207847,-12.93196,4.91893,9.11627,13.89519,-1.493631,2.529435,13.81503,-7.323478,15.71286,12.39935,3.850442,3.62188,29.72773,22.49907,40.8778,7.533316,-24.0799,-0.3907239,-22.09739,-13.26579,-3.447733,-14.21732,-13.99893,-33.29864,-57.64003,2.00052,-14.86191,-23.13067,-35.25183,-2.787998,3.937234,1.512299,-30.00649,-7.93568,-25.31115,-8.318132,-30.73052,-20.00231,-20.42131,-16.342,28.70473,12.54817,2.615651,21.82856,6.508463,-4.702518,-2.654173,-2.334124,-3.289535,-5.013383,-12.8287,-12.27934,-18.95446,-16.48785,24.3929,-9.94313,-13.89132,-3.789418,26.12529,-9.602198,0.9903499,-3.014011,-3.277884,23.63598,-13.90938,2.324232,-12.30115,-12.63102,27.85145,-0.5475754,-6.048911,9.280835,1.40747,-2.053192,0.9919944,-0.7194307,-1.999842,-0.3274938,16.70979,-2.594554,-1.245378,19.06802,10.17217,1.463768,2.662379,22.19948,-2.56269,-3.575747,-0.2428631,1.608232,5.194182,-7.708172,-2.21154,1.795027,-2.38099,8.121464,-0.07125927,9.861192,3.042784,-0.8398857,-3.539151,-23.3723,-17.51284,-8.005434,9.270542,-10.97672,19.44775,19.72859,15.43583,-19.47726,-22.67253,-37.06908,-12.25055,-26.97228,6.548102,-14.10712,12.62823,3.517357,8.742702,7.58577,-8.600333,6.05772,20.47371,3.781386,-15.29304,-32.27576,-41.74323,-1.593503,-18.35393,-20.91644,-31.29223,-38.17796,-34.1634,-34.69965,-31.42792,-36.90735,-43.55144,-45.4013,-41.36869,-42.15662,-46.83233,-54.95033,-34.66394,-30.07432,-36.16637,-50.52588,4.161497,-0.7264196,-35.84969
4194281.25,relief,-12.92375,-22.05825,-39.13756,-5.90499,-31.17052,-20.65702,-11.19559,12.13423,-13.51392,-16.71241,-20.67703,-19.99171,-24.57144,2.17834,-14.0134,-21.91135,-20.18605,-6.947781,-10.39099,27.48776,-2.408703,-1.824522,10.64069,6.865688,-10.0342,-9.926402,-29.54787,-28.79593,-7.05964,-28.55693,-16.62346,-31.61649,-7.410387,-12.28642,5.535255,-32.53938,-27.08218,-14.83382,-12.4607,-16.85598,-25.05606,-21.64407,-33.16444,-22.04529,-1.778443,-21.39092,-29.20611,-31.63006,-36.11174,-21.57218,-18.93634,-30.82286,-30.22343,-20.42735,18.98137,-6.513212,7.395967,8.847974,-23.02114,-21.0067,-22.29277,-11.2079,-7.345042,-18.38053,-8.146084,-10.00732,-1.167192,-10.61115,-10.9032,-3.534052,-16.4284,14.4505,1.80774,-9.655262,-9.182138,21.64939,14.55322,30.33502,-3.893398,-33.41919,-7.55863,-27.2622,-25.04652,-10.5739,-25.00422,-24.56045,-39.73079,-51.04749,-13.33672,-20.21553,-32.09635,-35.15512,-25.093,-10.74455,-5.511039,-24.27733,-18.68354,-28.54016,-8.739695,-22.44838,-16.33613,-22.7463,-18.73069,22.67091,-11.82909,-14.6227,9.370253,-10.50478,-11.62523,-14.72319,-11.66247,-15.44507,-12.1597,-36.65627,-16.8281,-26.20405,-18.72266,16.73811,-14.40703,-24.24688,-11.98151,19.68031,-16.11895,-19.85305,-19.56538,-14.00698,16.53699,-19.69869,-16.27526,-8.965821,-17.19104,7.320654,-14.11302,-28.04939,-0.5112458,-15.93032,-15.69722,-22.82362,-27.44872,-29.48136,-24.13751,-6.344255,-23.23683,-24.25922,-3.463051,-13.61536,-24.35788,-23.57998,-2.474115,-27.3669,-26.3482,-15.29178,-9.035242,-5.300601,-12.4266,-10.5708,-8.260579,-10.93035,-19.8716,-28.98666,-18.12298,-23.86324,-21.82403,-12.63001,-26.72511,-21.02816,-13.33075,-2.688998,-14.22776,13.1902,12.35073,6.381516,-26.52338,-24.29825,-22.91174,-24.31194,-34.50221,-9.096186,-37.04409,5.778947,0.7767326,1.139915,2.066576,-18.72372,-9.127185,1.59521,-3.045758,-20.64273,-33.84795,-43.51555,-5.306859,-19.28839,-21.60088,-36.03905,-43.08813,-38.8592,-36.18584,-38.25746,-36.80782,-43.97006,-47.22483,-36.85762,-46.51553,-42.04053,-58.77628,-39.8982,-27.93884,-37.26629,-51.85345,-6.310709,-6.145189,-39.85522
4260328.125,exit,-23.68774,-25.63142,-33.50949,4.746627,-18.59846,-2.956655,-17.36574,8.645655,-15.02197,-12.99907,-9.720186,-19.20862,-20.77517,5.494645,-9.177246,-5.279624,-17.53645,-2.812487,-5.126984,37.03537,14.35677,2.791632,0.4863069,16.99304,4.502908,4.484851,-9.097633,-8.22414,11.25335,-12.20086,1.025177,-13.79259,14.1874,9.853287,13.23189,-11.61763,-9.886189,-8.61877,8.528562,5.850811,-4.706189,1.144858,-10.01525,-6.446553,16.76952,2.437728,-2.051161,-1.86139,-13.8892,3.513618,13.22778,0.634029,-2.364742,2.394716,30.53711,13.34706,24.45784,25.98995,14.74943,9.548173,5.76301,9.178224,13.93137,1.134949,12.72975,10.04919,15.64569,5.283481,12.42132,12.45562,-0.5877008,2.896325,15.24309,-0.2063245,9.402558,30.91598,24.30678,41.68284,15.43535,-12.06141,10.86327,-10.19219,-8.63574,4.920985,-9.871104,-8.799551,-21.06736,-47.61824,5.630063,-8.523582,-20.04965,-25.22355,-5.785841,-3.396976,-0.8311838,-11.6921,-7.771833,-21.08343,1.550134,-9.701426,0.1414157,-15.25391,-10.91846,30.26063,-1.620212,-9.938099,22.7792,-9.558928,-5.059136,-16.91101,-8.113052,-7.071613,0.2023538,-7.307932,-7.284334,-9.627232,-10.80894,24.23046,-10.42127,-16.02103,-7.839491,24.74576,-14.8515,-10.03931,-15.37253,-8.043516,22.7367,-7.952985,-11.92205,-9.488632,-7.680434,25.08907,-2.518776,-3.612366,12.15862,-4.475551,5.910812,8.271561,6.037957,2.538458,-1.479628,13.1938,-2.025013,-8.208615,18.94342,5.403632,0.9461765,4.169252,30.94468,12.83635,14.85267,13.2555,12.89311,13.79852,1.873037,7.206705,12.94184,9.663797,14.66735,10.96233,9.856117,0.03711222,4.555519,-13.5648,-28.27177,-19.05272,-12.23603,4.586507,-9.509785,18.53643,15.66211,11.56471,-26.89157,-22.61549,-6.12402,-20.16446,-28.51302,-3.990592,-15.75644,23.15117,16.14718,25.46427,10.79839,1.259691,6.007477,18.56548,14.09691,-3.873656,-17.71038,-28.87011,9.508062,-6.818689,-6.442539,-16.51612,-29.65881,-22.75818,-22.61984,-20.55279,-22.05152,-27.54699,-40.90226,-31.4972,-47.52849,-41.89349,-47.19933,-29.77581,-29.36623,-28.29863,-48.36026,-3.563848,-4.56513,-26.22975
4317902.34375,enter,-0.8568997,-3.178538,-5.539981,20.15785,-5.753797,-7.498477,-8.070607,21.76866,1.077916,-0.7101995,-11.15855,-15.48257,-18.91452,14.09797,-2.694374,-2.237663,-13.75728,2.241966,-5.736558,33.58254,0.7697339,8.324225,-0.7973613,-1.536085,12.22539,10.29209,-2.371128,-5.136669,18.79705,-12.19421,5.635926,-9.005848,13.81786,9.867561,19.2213,-9.952042,-7.373672,-9.220617,-4.138146,-7.616162,-10.51094,-8.446493,-16.30962,-8.963569,3.228626,-15.14318,-19.78674,-17.43053,-23.36772,-6.289758,-11.33924,-17.20078,-14.90286,-10.99577,32.91362,-5.427083,6.370197,5.295259,-12.41784,-2.324309,-3.001666,3.459062,1.714941,-11.86558,-0.8178884,5.159885,13.44885,-2.181241,-0.6461872,7.723049,-2.080383,13.44916,14.57396,1.901025,7.784137,29.94342,24.44716,41.94413,15.38909,-1.587986,20.21367,6.905287,-10.54783,11.07558,-15.39419,-2.616778,-16.92613,-18.20302,-0.565396,-4.495457,-11.81808,-14.53226,-9.646126,-1.934624,4.971838,-4.558292,-2.253635,-11.88761,5.17182,-4.81087,-2.999889,-10.40707,-5.432706,36.21788,0.3235168,-4.312093,20.6705,-1.892008,-0.3695987,-9.444304,-6.338528,-10.3049,-0.4687749,-16.91046,-3.688962,-9.615355,-11.30333,31.65985,-1.13656,-3.452934,-1.33056,30.25467,-6.470007,-3.986706,-1.359711,-2.292785,29.66369,-0.1668429,1.423664,-4.265865,-0.1322282,16.74782,-11.47597,-12.18967,-5.214928,-15.03383,-15.52429,-13.30017,-15.15602,-15.93521,-14.43549,5.368714,-9.482917,-13.51047,10.72463,-6.431477,-11.566,-11.84441,10.74855,-15.26383,-12.54265,-14.38395,-12.16587,-7.510033,-16.65654,-13.72504,-10.67477,-12.80949,-8.907309,-11.00576,-0.7710494,-11.97334,-3.663802,-6.835159,-20.39264,-14.72754,-4.608207,17.58914,-4.450682,19.39347,25.90695,20.17396,-18.42873,-7.673472,4.095947,-11.4022,-21.81371,-33.25538,-14.93348,12.35314,-15.53368,4.185136,8.235414,2.909888,8.236174,18.9691,23.9335,5.94861,-8.060454,-18.48012,19.29313,-0.3522145,6.971967,-6.209774,-13.44837,-5.841369,-1.569247,-0.03934374,-3.759123,-12.67635,-21.19481,-5.5028,-14.06115,-8.3076,-17.11188,5.469327,1.57613,-2.165972,-15.74607,-6.571953,-6.356308,0.4114475
4374886.71875,disgust,-19.37491,-19.4582,-30.85621,-1.067609,-27.10179,-19.80079,-9.955235,8.008491,-17.68906,-22.00196,-19.73154,-27.61153,-14.44391,2.578154,-13.84174,-13.08328,-26.52618,-12.13183,-14.21213,24.91637,-8.190059,-3.299615,4.548581,1.469561,-11.00899,-6.171546,-27.64347,-24.94386,-3.777267,-10.5786,-13.8879,-30.55956,-6.54582,-12.44861,33.46768,-27.35351,-21.67073,-14.04383,-10.6985,-14.65653,-17.28942,-16.93201,-28.8548,-20.83755,-1.665221,-21.11837,-20.73854,-28.69077,-35.45284,-18.55876,-18.36477,-25.34538,-32.76207,-17.6963,24.20555,-14.02058,-3.109938,25.61488,-13.88077,-16.45897,-30.22746,-26.8078,-8.247364,-30.08684,-3.903544,-12.44013,-9.838884,-8.958984,-10.75649,-5.798326,-28.75244,7.797561,1.270463,-12.96514,-7.043884,24.24186,4.420382,31.89607,-3.563742,-28.97719,-2.224792,-18.701,-29.01074,-7.571772,-29.2487,-16.70577,-31.97322,-49.69407,-18.09416,-16.73574,-31.79179,-27.81101,-30.8147,-15.35151,-3.133964,-26.57568,-14.34872,-29.24484,-13.37815,-30.2788,-16.92362,-26.22456,-22.23143,17.54711,-37.7865,-24.37422,-20.14666,-35.75289,-31.30406,-33.18379,-15.57882,-20.03618,-25.47887,-7.662652,-19.0869,-18.18386,-16.09714,17.90479,-12.83437,-24.84195,-15.71493,15.83685,-21.01863,-18.42452,-17.48949,-19.09967,16.58574,-16.7115,-13.46488,-10.67501,-15.05519,-8.739436,-21.86682,-22.85706,5.200343,-27.03664,2.135846,-15.97274,-21.68515,-29.0276,-23.70798,-2.928837,-20.46109,-35.00776,-5.565786,-22.16034,-25.50058,-27.99897,-0.2957664,-18.11402,-17.774,-17.91123,-12.20004,-9.422547,-19.62828,-14.50649,-13.84205,-17.55863,-16.16709,-25.12234,-24.09816,-32.20584,-29.66791,-16.56384,-37.80303,-26.36569,-20.88728,6.242339,-15.23357,9.662607,14.95058,6.031362,-26.3857,-22.20442,-23.03884,-23.7121,-33.8059,-9.632287,-26.33184,-3.109598,3.409132,-15.51773,-8.471184,-9.310647,-5.456113,14.88235,1.743509,-15.87103,-33.84294,-40.27135,-2.611357,-18.39709,-19.30406,-35.46848,-36.55717,-30.01865,-26.17496,-26.24741,-30.65395,-36.42028,-44.51326,-31.23267,-35.04737,-30.33532,-40.15236,-18.60205,-25.77216,-32.94097,-40.01875,-20.34013,-4.895847,-17.32139
