Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C7,C8,C9,C10,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D9,D10,D11,D12,D13,D14,D15,D17,D19,D20,D21,D22,D23,D24,D25,D27,D29,D30,D31,E2,E4,E6,E7,E8,E9,E10,E11,E12,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G10,G11,G12,G13,G14,G15,G16,G17,G19,G21,G22,G27,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG2,EXG3,EXG4,EXG5,EXG6
1244019.53125,anger,17.24988,7.975186,-4.048581,-27.15155,-11.29344,-14.18324,8.507351,-9.562581,6.271997,4.228905,9.506487,-24.93693,-10.70596,-8.173053,15.34763,10.57925,14.42475,0.2230033,26.79218,9.045401,-1.64472,8.621415,15.58608,0.3588223,2.119776,-22.0843,0.648988,16.56434,2.361458,-22.52349,23.37704,0.2785005,0.5651879,-0.01806617,5.251917,2.368688,6.53325,1.632944,14.26707,-2.198382,7.123713,6.695998,-9.633474,-5.432174,-3.729549,1.017358,-23.69045,-6.330458,-8.386257,-12.4009,0.1545206,-10.90172,-9.907187,-15.36079,-7.189785,-5.008122,-2.226542,0.5328041,-13.76719,-1.330918,8.165024,-8.948844,10.23617,8.74054,16.36364,13.9552,11.73608,10.9888,18.57433,18.91993,9.461926,38.30131,10.2765,21.02048,12.52257,6.966056,11.18076,21.73922,15.30438,13.50416,20.67541,8.087112,21.30012,25.0022,13.71468,38.22178,9.101486,15.59505,61.72923,-6.763174,-5.401613,14.02289,18.09726,8.71634,-12.31717,4.274475,26.36087,15.56536,7.793058,19.36164,7.486046,10.41704,-3.132006,4.39751,26.36972,17.39222,27.26037,24.95611,5.809289,13.43617,16.70212,5.237156,-16.17731,-1.992422,0.1685793,10.11205,18.60697,14.9999,11.2746,17.44822,6.45269,12.35559,1.794622,6.435456,-5.735218,-3.715168,0.2542915,-3.178626,-1.339004,-5.092781,-4.172831,-2.224249,5.176987,-12.40079,1.157437,5.830211,1.271889,-3.39724,7.086796,13.60569,3.097668,4.772296,2.327148,2.426723,-1.550616,1.490506,-8.33616,10.1722,-0.4516943,0.1337523,3.976377,4.143645,6.935434,15.17854,3.465999,8.180035,5.493281,9.072798,6.500971,9.0988,5.35807,4.929866,4.043633,6.548615,1.489819,6.678757,10.18236,1.09114,9.662324,10.54026,19.10487,-8.464378,-5.584285,-1.294336,-11.11291,5.772404,-3.246234,-6.715461,2.341576,12.61273,-11.64295,-12.06407,-11.04418,-6.560102,-6.552083,-18.45304,-10.16129,-6.162419,2.638745,-2.900822,4.09146,3.417381,12.48511,6.681825,-3.852447,-16.40701,32.02922,8.252175,-11.87497,-0.2631344,17.46963,-2.908444,6.786479,-4.061901,9.897514,12.68874,-9.036031,-1.646255,-12.74802,-8.733224,-12.00908,-0.415818,-18.33806,-15.26214,-8.984306,-44.71596,3.071791,11.02775,8.626057,-3.455712,-9.31586,0.6434579,5.957876,2.953049
1278085.9375,anger,17.36058,6.385476,-9.87312,-39.52847,-17.53965,-24.77928,10.11557,-7.455608,1.690434,0.2081967,2.657714,-35.0043,-23.29515,-9.333678,18.90332,8.959352,4.743801,-5.439804,16.19932,7.097198,-6.141902,0.2542511,3.490574,-10.71688,-3.378496,-24.33581,-2.768583,4.069514,-7.532386,-37.96613,9.42695,-11.87838,-13.61175,-12.8992,-9.270629,-9.057596,-3.211448,-9.758292,6.916889,-17.50176,-2.502045,-3.079286,-14.13406,-12.80073,-15.79246,-1.057645,-25.86641,-6.870059,-7.431279,-11.75524,-11.51436,-6.202747,-9.742672,-5.08598,8.987594,2.133475,4.149487,-8.220469,-20.62075,2.471182,19.04994,1.008785,-1.140913,-10.08802,-5.501615,8.382246,8.914025,9.550584,13.73605,7.320138,-1.106347,22.89154,2.432461,14.80687,1.959699,-11.60233,-0.01771814,14.10133,7.365954,4.709374,8.125087,-2.292888,11.82829,13.61044,2.048815,27.22329,-3.440608,5.179776,51.20575,-15.06533,-14.11262,1.573924,7.301517,4.615891,-16.9849,-2.538746,17.34465,6.195023,-1.084768,7.832787,4.977785,6.495413,-14.28823,-2.684662,24.5354,10.902,20.22026,13.42469,-5.157455,2.053619,5.591466,-3.479744,-26.85737,-9.745521,-8.306616,0.2318429,3.122281,2.496594,5.318565,6.505362,3.358147,3.283309,-0.3016253,-3.254523,-9.188154,0.5537983,-2.061464,-5.193508,-8.675656,-5.451374,-0.903217,-8.878244,0.5880139,-14.40039,-1.003073,-5.02702,-10.50799,-8.927542,-3.518307,9.314173,-4.807611,-7.802465,-11.22185,-11.20548,3.841707,14.46246,5.24558,20.09441,9.547622,8.489896,3.246364,8.248241,11.16035,24.81259,8.695101,11.11864,9.948298,9.874607,7.786188,-0.2454449,-18.37281,-12.29702,-7.464536,-8.433987,-14.29266,-8.475595,1.73501,2.148152,12.66744,9.674632,14.57472,-9.035699,-7.803556,-9.541354,-14.47165,-3.129676,-6.860468,-8.524585,-4.559206,4.35956,-20.79348,-23.05105,-26.87195,-23.91585,-19.79572,-30.21598,-15.11046,-17.76178,-8.786401,-14.07044,-6.807785,-4.600906,4.229163,-7.724439,-13.6292,-26.02476,18.69507,-2.057361,-22.30212,-14.01793,10.91046,-6.8662,0.1288678,-13.81446,3.988809,3.871816,-15.71935,-8.398417,-12.19436,-9.876954,-15.73839,-8.999873,-19.59123,-21.15066,-15.08723,-51.36935,-3.890561,0.8057036,-2.247522,-5.822728,-16.04545,12.0923,-5.502054,-0.03977558
1296667.96875,exit,20.95214,11.93909,5.1536,1.200977,-0.1647113,-7.984124,17.22749,-5.656811,12.77133,13.88247,18.84773,-18.77816,-5.261409,-2.351373,22.27805,15.58512,16.81365,10.10766,32.55614,11.68399,3.911125,11.71526,18.06302,7.581234,8.728909,-17.9029,7.747055,17.95564,10.52714,-2.414798,33.00129,13.79358,8.798162,4.567309,0.5885371,10.49378,21.8052,11.58848,22.56115,1.672107,15.59192,16.62149,-3.91357,2.531437,-0.3573146,15.02693,-10.50698,-1.263692,-7.553712,-17.93834,7.601113,2.316009,-0.2173668,-9.098973,2.318289,-1.638241,-6.701114,11.72331,-4.435943,5.982121,11.89498,-11.83547,8.846272,15.15972,24.7173,23.52317,16.91829,12.54622,13.08117,6.011934,6.370364,42.02786,12.92755,16.56364,7.003911,5.067599,10.45589,23.34632,7.299891,1.175819,17.06554,6.228072,21.84764,14.5869,11.5912,31.92773,2.967547,8.650257,56.92871,-16.4026,-13.21102,7.011439,11.09048,-4.268624,-24.88642,-4.001326,12.26107,6.705251,-0.6547493,12.40472,-3.270165,1.530158,-15.53235,-0.1870702,13.33503,8.093158,8.543865,15.63493,-0.8627384,6.969099,8.4512,0.01946387,-20.03842,-9.118284,-5.972064,-5.308228,1.805018,1.897756,1.490873,7.542167,5.952388,6.659789,0.6769303,1.914593,-11.17725,-10.44865,-6.704513,-5.143881,-5.849089,-9.080978,-13.13829,-7.079414,-2.576897,-13.73182,-4.417773,-5.564257,-5.830976,-6.874843,-0.7758282,2.386304,-10.99258,11.44596,10.8874,15.01041,14.41728,13.35891,3.802626,11.71626,0.1023655,-2.219643,-4.400724,3.345674,0.3400294,16.20439,3.162275,5.431171,14.23914,16.37545,16.72319,22.01124,11.39754,17.0427,14.2156,15.60857,11.92619,20.48527,20.87927,3.737537,8.651845,4.224192,14.61831,-3.914012,-3.542689,-0.4587862,-5.819345,4.935997,-3.020472,-2.957902,-0.2709812,21.03018,-5.973653,-11.56744,-18.39812,-21.50041,-7.476534,-22.75688,-8.405437,-6.476236,0.6042743,-4.494163,3.820553,0.5231189,9.599028,13.86704,-6.167997,-13.45574,36.40982,18.66973,0.2990965,14.59712,31.69387,10.42364,16.9959,0.9379896,21.437,16.07158,1.117266,5.390977,5.077203,1.799895,3.34704,10.9912,-5.504557,-7.040162,0.6968125,-37.06274,8.589231,14.17933,9.850368,0.2035533,11.88325,11.45931,0.255777,11.2148
1354242.1875,enter,98.33985,59.67627,29.93143,-1.072253,11.3091,3.013038,91.37437,59.50228,60.92466,46.63351,38.23001,-3.36248,12.66421,18.56738,76.81814,53.56597,47.38552,27.73225,41.41171,38.1997,28.84488,36.15274,37.90477,20.02229,11.51394,4.243949,31.992,28.98418,13.16735,-15.71687,36.83985,12.77967,6.929319,6.261259,5.627891,14.32278,19.93784,11.18785,17.87782,-1.074163,18.07606,10.26529,-4.111423,5.57353,2.151015,9.999735,-13.17225,-0.4717215,-1.336614,-8.230337,5.80557,1.01608,-4.710398,-3.534502,3.281929,-0.253879,3.448314,9.462065,-6.629812,-2.504045,9.515091,-1.928973,-4.157645,1.88289,6.608135,0.9341479,-5.030149,-3.340154,1.493361,-2.714115,-9.697811,26.96104,-4.276007,8.008669,-10.40255,-0.9138927,-5.470871,4.893357,-4.463296,-11.54595,8.741816,-5.920312,2.446409,-0.4091046,-0.3868035,15.93659,-16.09647,-8.272271,38.812,-6.563119,-6.316188,6.411595,-0.5519152,-1.914135,-20.11342,-17.84778,7.284942,-8.321214,-22.18452,-0.03945102,-3.700439,-0.1604255,-27.33524,-32.34553,16.60385,-0.1968885,4.292752,-3.683494,-26.59082,-38.88353,-46.53945,-28.76461,-67.86679,-33.97795,-38.54346,-13.88879,-8.708004,-10.44475,-12.35949,-8.717576,-11.83714,-10.775,-15.38267,-15.1693,-31.7523,-31.2024,-32.63681,-38.00177,-42.43225,-38.16087,-28.81159,-27.66228,-26.29253,-41.12421,-23.87537,-21.10851,-23.71839,-19.88773,-17.62509,-3.116045,-9.732219,8.924712,1.529981,1.300514,1.462409,-3.351873,-9.660031,2.552927,-6.781831,-0.9257017,1.031922,-6.39304,0.04728501,10.46647,-5.063949,-6.041587,-5.02986,-5.272291,0.7203234,2.98364,6.133562,6.433051,4.704509,9.959319,8.817856,1.657526,0.2142706,-17.20871,-1.732002,-0.04493399,-0.1859887,14.07117,7.456026,12.55124,2.387141,4.400183,7.470264,-1.060792,2.436888,14.16771,-11.06339,-19.2427,-22.96112,-30.20736,-13.8603,-22.48274,-9.421949,-13.01114,-0.3873158,0.9352606,0.530987,-2.108133,6.573559,14.03071,-10.29002,-14.49669,34.79177,16.95613,1.676797,14.97914,35.19059,13.50345,16.55863,-0.3805337,29.60281,15.699,28.0631,28.85007,15.56006,19.09708,15.07301,28.76726,19.36753,40.78721,29.63149,14.17459,34.54922,15.43892,10.78162,2.566692,-16.80902,60.85365,57.25769,30.86303
1421019.53125,happy,21.76232,9.032158,-2.191245,-17.41667,0.6964896,0.09436685,12.0165,-5.517873,9.710902,8.969785,15.12611,-11.6337,5.650879,-9.595969,18.0307,13.69163,16.12974,8.775296,36.62228,10.44937,3.744509,14.25565,19.5737,39.40072,14.07112,-17.52478,6.905101,19.4228,14.56066,-9.79326,31.34771,16.13409,10.20853,14.3979,8.377521,15.7365,34.00859,18.64403,28.26777,9.909328,25.2472,27.6511,11.94764,14.14134,17.79306,31.90558,7.719929,24.49445,18.43375,10.38393,22.05426,18.45021,25.5884,22.30059,36.6708,35.02333,28.9791,27.81476,21.33559,43.4449,51.54872,28.46924,10.14459,19.03433,30.66718,43.38622,43.2139,36.04995,32.87872,24.75248,6.103196,56.8057,33.05599,36.46441,18.38965,5.399703,18.31377,30.32111,18.59327,8.723886,23.09826,7.119148,26.54217,17.86082,14.428,35.13886,8.789699,14.63531,59.62628,-0.4032326,-2.891847,10.56332,8.393799,16.20288,-12.49601,2.353171,24.53636,11.4173,0.4639217,8.519855,15.18419,16.36715,-11.88452,-5.118016,29.01872,15.84205,18.91831,11.63782,-3.441877,-6.077968,-7.199448,-8.998526,-32.45334,-17.40726,-20.19247,5.827222,16.09454,7.636605,4.120308,12.07527,1.802467,3.892952,-4.838031,-1.850543,-20.32271,-20.78144,-15.05172,-19.31557,-22.23403,-16.3967,-15.33445,-16.26684,-9.250857,-25.5493,-7.193246,-8.124261,-14.3945,-14.19688,-6.020672,24.89745,7.370399,20.21467,21.84265,26.96138,36.71796,48.96606,36.09434,48.64385,39.34823,28.77517,22.42606,23.20247,27.37623,47.72404,35.81849,37.26088,43.94551,45.01766,44.96286,40.15403,16.76812,22.57897,18.77454,14.90393,17.93877,28.97036,33.92234,32.29744,31.70484,28.85174,33.99693,-8.383687,-7.378072,-7.339322,-10.69935,-2.839737,-3.715133,-8.160072,-3.183468,5.366425,-11.79501,-13.71946,-12.58694,-42.23812,-12.36029,-24.02762,-10.12901,-13.26889,6.144577,-2.11771,3.934033,0.5924744,9.430608,16.90633,-6.372545,-15.38055,34.18226,12.6686,-2.809828,6.092774,22.31715,-1.424588,9.831258,-7.658611,6.785053,9.408257,-16.51737,-6.531806,-10.60598,0.02279837,-13.58194,-3.062483,-16.35827,-18.65729,-15.81077,-45.94818,-2.643314,-1.366477,-4.133334,-23.89321,-21.13946,-4.895164,-7.725193,-2.844516
1429394.53125,happy,0.2038909,2.65276,-4.112848,-26.31121,-9.351147,-10.40948,-6.954961,-27.18041,-7.30076,-4.626628,5.246359,-29.99097,-0.03748238,-16.60583,1.043236,-2.503136,-2.01175,-4.830027,29.34541,-0.5836946,-9.819711,-3.190409,5.577013,-3.690178,3.716484,-22.67373,-7.146509,4.440565,-1.013477,-17.57686,22.27665,6.073912,-0.5020776,2.241951,-1.383655,2.470304,24.16451,10.7938,18.04718,0.5722771,13.5042,15.22935,-0.2180754,2.119665,6.62153,21.50338,-5.295694,8.533701,2.108127,-8.967282,7.750938,7.873048,6.473914,4.022182,12.51606,10.74224,6.219506,10.04565,-2.793777,10.41753,28.2355,8.211709,9.210112,8.241578,11.54781,18.06804,18.72668,19.87138,27.95573,25.63286,5.620523,34.4155,16.80955,27.48403,18.82136,9.929276,10.89669,25.10521,20.58583,12.44698,16.82005,6.37853,23.31261,26.04173,12.80524,33.26643,7.650853,7.259699,56.79242,-7.595942,-6.597073,6.88374,20.849,5.548994,-6.673084,1.697045,19.76006,11.88134,7.873635,22.09424,8.701785,3.656314,-10.14782,8.501874,20.74836,10.25201,14.8541,17.93192,7.369386,17.77145,27.42669,0.7878274,-10.28179,-3.658535,0.3547567,2.759039,12.72632,11.13248,6.80246,7.206288,1.001406,3.398175,1.986937,-3.734944,-9.500255,-6.7348,0.219986,-4.110379,-3.382073,-4.519915,-4.295463,-6.164877,1.845248,-13.39143,1.337958,2.593435,-11.34381,-5.965344,-1.526834,22.27472,9.189282,4.504431,4.26474,5.251754,11.71031,17.28893,11.70183,27.50496,13.43445,6.029069,-0.5005037,10.87748,7.68355,28.41438,18.30094,16.23604,19.43899,15.99547,15.39645,14.34375,-0.4567993,7.138188,1.514023,3.721764,0.8685007,9.957765,11.32822,13.26702,22.25874,19.59981,27.08047,-15.72568,-10.68466,-10.26011,-16.84201,-1.167285,-4.429786,-13.61844,-1.395509,15.66705,-11.67579,-22.93668,-16.16397,-11.04782,-9.230317,-27.81731,-15.17545,-7.375218,1.836434,-0.6849452,7.022958,-0.1360956,9.109346,13.07426,-7.119401,-15.79228,27.36725,8.301436,-9.554247,-0.7063213,19.5956,-2.039302,10.24203,-0.8152212,16.66047,14.64896,4.053332,4.556265,-11.2029,0.1191688,-12.53436,-3.19996,-10.92892,-24.08603,4.378371,-52.87416,9.712795,27.20056,24.58049,-19.47202,-4.315784,-17.41179,-7.127517,1.237978
1456335.9375,exit,19.48032,2.191271,-5.20465,-1.355101,-10.63512,-7.597831,14.42179,-11.48859,3.023304,2.733772,9.661915,-19.96675,-4.087286,-6.339516,17.07136,9.678856,10.00881,2.343475,26.36283,12.18323,2.41414,9.76908,16.73493,6.352457,14.64511,-19.77415,4.896545,16.9328,18.38999,-2.499805,27.19698,6.707813,5.500659,4.973441,1.218112,8.693516,18.18076,9.713237,16.55941,-4.139611,13.43384,9.504725,-10.89603,3.516751,-1.797827,5.369545,-16.64934,-4.895867,-14.47757,-18.36492,9.728879,5.92143,-1.941749,-8.049261,1.511138,-7.36489,-7.419043,9.163564,-1.800295,5.271741,11.29965,-8.44227,17.80484,26.3049,19.23272,24.53939,17.49418,16.40965,17.67319,16.11796,15.11348,46.71195,16.55736,32.3559,13.04839,21.32769,19.37732,32.28948,16.76357,11.66484,31.62238,14.67156,30.81545,26.67581,20.49052,42.53655,11.45829,19.08901,66.0108,-10.40602,-12.8814,7.080536,14.65636,-4.27568,-16.68211,-4.400411,14.90699,6.580712,1.179624,14.39828,-0.6456638,4.175745,-11.26272,-2.950762,16.67372,11.35165,14.93879,17.73481,-1.06224,7.158746,10.98697,-0.321171,-20.70034,-3.723278,-6.084761,9.260037,15.76504,17.84197,19.37625,19.42519,8.515079,15.98351,12.37552,8.917769,-8.475364,-3.782492,0.6549587,-8.867051,-6.746849,-1.44422,0.626767,-5.051408,-1.568306,-8.444624,4.416815,1.897631,0.8882555,0.2125725,2.24145,14.36917,-1.868414,12.5442,13.15162,13.97266,12.51857,14.06989,-4.493382,13.3339,0.468082,-3.786157,-3.37126,4.233613,2.896344,16.51786,6.715076,7.695167,9.320666,15.24988,13.31475,17.5402,25.33092,16.54134,15.04283,20.28234,17.53854,19.6602,21.61653,8.314688,13.1185,12.98185,19.91827,-11.38346,-4.732238,-0.3532836,-6.483342,1.392109,-0.5454218,0.3895244,7.184712,18.99146,-7.610868,-7.235072,-1.167742,10.80576,4.505579,-8.071787,-2.739845,6.983638,10.75278,4.047976,15.48766,12.84356,20.3141,19.94138,5.078077,-12.94624,31.52253,11.9675,-4.239632,7.721409,25.05749,2.420293,9.394342,-1.740626,14.67658,14.40829,-1.287237,0.6870142,1.246572,1.114988,-10.02718,-6.967681,-16.32249,-18.82696,-0.8110929,-46.46297,4.727987,15.96309,13.69053,-8.943123,-7.589199,-7.710607,-0.6079897,4.515543
1513910.15625,enter,4.124974,5.025987,-5.413259,-24.61482,-11.83402,-10.06788,-2.636621,-16.21785,1.145869,3.508979,13.20203,-20.98307,-7.833082,-12.33702,3.903879,5.949314,11.75046,5.091869,18.13729,5.553864,-3.143067,10.79244,13.14976,9.795301,5.25372,-19.79919,0.5596304,16.53732,15.18678,-3.294446,17.91291,-1.272105,-8.945112,-10.76198,-16.52371,1.356351,11.80174,0.2761086,5.493267,-16.21346,6.607513,7.107798,-24.18208,-9.816445,-13.58452,7.351298,-15.43786,-10.92089,-19.24356,-27.53369,-11.34842,-7.420898,-2.853579,-4.36567,-0.2292534,-10.19396,-15.09344,-7.763544,-13.57151,4.107913,6.724115,-15.85714,15.22225,16.33096,11.43372,21.35896,15.97988,14.39912,17.76655,18.93535,10.18098,44.27444,16.77527,24.99643,14.80133,13.11341,22.41502,30.23682,20.93963,17.62274,28.36032,13.65814,28.14947,27.67491,19.91411,40.72825,10.1706,16.24269,62.90252,-24.66005,-24.54672,-5.4102,-1.811258,-8.660751,-22.86123,-11.21094,12.89733,3.447218,-6.481644,-2.602902,-8.15196,-0.6946951,-13.83786,-7.164863,16.2985,6.909786,15.08249,13.77883,-0.478098,-0.1212293,-0.0873429,-4.559722,-20.54265,-7.112004,-6.991548,1.090368,11.73049,13.18516,7.853147,10.70333,7.905406,9.556457,4.792707,8.52205,-5.553775,-9.260569,-2.750566,-5.019034,-10.38455,-3.260196,0.03927328,-2.438349,-1.434902,-8.981704,1.509176,1.168735,-2.894862,-2.201528,5.360901,7.882286,-11.49397,-12.11898,-12.43317,-6.423206,-7.21101,7.202097,-11.29372,5.268776,-7.759956,-18.32169,-22.90724,-11.73409,-13.37193,3.710688,-0.02877133,-0.3352512,3.67766,7.935281,6.002611,9.920346,-1.281848,-0.8576616,-3.341499,2.371155,3.247297,6.151713,12.51947,3.04519,9.02854,-0.06975938,16.79496,-10.05256,-9.073985,-5.254383,-9.961834,1.050956,1.411078,-4.508551,4.779058,14.5842,-5.275879,-9.398429,-6.833869,-28.6178,3.642985,-19.88326,-3.90082,5.623529,14.64249,6.648121,16.35982,14.37677,22.61114,18.68932,6.107591,-30.56242,11.85307,-5.995586,-17.23228,-5.526017,8.581227,-17.0485,-10.07351,-25.75684,-8.200411,-9.413471,-36.21642,-23.51113,-25.79291,-10.81573,-27.9717,-19.09297,-30.73602,-30.85328,-35.4782,-57.84171,-19.9219,-16.27643,-19.00144,-11.77195,-0.6145065,-11.61437,-29.73336,-16.95936
1560886.71875,sad,16.85143,3.036372,-8.124605,-48.31544,-32.34567,-26.92581,13.2217,-8.476855,0.7251109,-0.9129566,3.05644,-35.57787,-24.01872,-12.30077,14.61492,6.486041,1.811568,-9.651693,8.985855,6.124346,-4.701072,3.274436,-2.076093,-5.887209,-6.668913,-21.95647,-2.050662,3.10077,-2.907579,-25.69067,4.681614,-16.071,-18.635,-20.16716,-19.83162,-13.42283,-13.89399,-14.6287,-1.873713,-26.01949,-9.337588,-15.45384,-28.29674,-15.50664,-22.88174,-14.43605,-38.048,-18.51296,-20.25854,-29.39443,-11.09363,-19.43276,-20.07929,-21.96815,-10.43102,-13.14276,-12.11555,-6.443532,-26.33749,-9.089463,0.9098037,-16.89861,7.582139,-4.337749,-9.029523,-4.127288,0.3826565,2.08495,6.903116,5.809779,6.210561,19.58231,-4.446324,8.678207,2.940505,-5.605703,-6.12847,10.96656,5.636698,-2.659776,10.37693,5.159155,10.32413,14.1384,12.05426,31.40633,-4.210159,8.170716,51.94097,-23.97288,-25.29118,-7.043385,-0.9714172,-9.723382,-27.77927,-17.39087,7.694471,-3.121709,-10.42343,-2.168659,-7.943891,0.1664038,-22.26743,-15.08735,12.82359,0.1282939,7.877203,5.097774,-11.92469,-8.632431,-8.220095,-15.02023,-35.03479,-19.25832,-15.24849,-2.483384,3.512646,5.381094,5.109322,5.48486,1.193337,3.893473,-2.453401,-4.292047,-16.0218,-16.18819,-9.287068,-12.23946,-18.12555,-12.81036,-8.022245,-10.74185,-9.197639,-20.03036,-8.317698,-6.037168,-17.16545,-9.808923,-4.411038,3.29592,-14.5671,-6.783911,-8.781573,-10.72089,-6.126702,-8.620052,-10.99512,0.136436,-11.06802,-12.09508,-10.89785,-6.492098,-7.382099,6.977201,-4.019605,-2.71587,-2.039416,0.460419,-7.082061,-7.933642,-9.556475,-5.368661,-6.062192,-2.481188,-7.688159,-8.574249,-4.204286,-9.5547,0.7695381,-0.2425856,7.194601,-12.85669,-8.662368,-6.652237,-12.6413,-5.108147,-0.8174514,-8.177356,-0.989849,17.11629,-12.81327,-17.75413,-15.78883,-2.040186,-11.46617,-15.7535,0.5891868,-8.479701,-1.513991,-12.63572,-6.691892,-0.5137186,7.684572,-0.0541904,-8.805284,-35.30132,9.702676,-8.37072,-24.64595,-11.39421,2.486933,-10.83015,-5.560877,-15.57272,2.598755,0.1941469,-14.2915,-12.90033,-15.84161,-12.54677,-16.75941,-12.19299,-19.86976,-16.68086,-15.23543,-42.88641,-8.114917,0.006145328,-4.707974,-12.01032,-11.98236,-5.123621,-11.58196,-9.595115
1562277.34375,sad,0.4918208,-5.435184,-19.16689,-28.65845,-27.69287,-29.41792,-7.153893,-22.22528,-9.241137,-13.00884,-4.257449,-40.32611,-15.75577,-24.28525,-1.654265,-6.38047,-4.456649,-6.298003,19.11976,-7.907618,-14.17198,-6.168533,0.126197,-5.237766,-1.064092,-34.05789,-13.06163,-2.857796,1.46102,-9.404638,0.5218141,-17.25706,-22.30497,-20.93374,-22.89728,-17.21008,-2.858297,-16.77829,-3.839154,-24.38412,-11.2495,-10.74968,-28.23792,-17.61849,-20.81559,-4.131733,-33.12769,-27.87037,-28.86991,-28.01338,-2.552168,-15.96346,-14.93956,-22.39535,-21.49866,-25.65202,-20.24831,-0.721922,-12.93516,-13.59424,-11.48427,-30.50353,-2.001375,15.10034,14.55022,6.829281,-2.585473,-4.579202,-6.772902,-6.676837,-5.602221,42.00509,-3.205064,6.544067,-6.550878,13.06675,8.866132,10.16913,1.73281,-5.642226,17.68248,-2.653132,9.692364,11.38842,3.031618,21.73785,-5.560108,-0.2582146,42.41176,-26.82333,-32.33348,-13.14095,-5.840316,-12.56724,-27.09723,-22.34585,0.07301633,-6.830801,-17.72825,-7.263197,-17.10578,-5.309741,-28.84947,-19.02635,4.293331,-6.469104,3.291738,1.402903,-19.00295,-13.4882,-9.833861,-21.27659,-38.14536,-30.40852,-26.07397,-18.79908,-6.674237,-6.738267,-9.869202,-7.68367,-9.393561,-9.370591,-10.66726,-12.84471,-28.48953,-32.89459,-26.01585,-26.83679,-29.96803,-25.69715,-26.37789,-24.27254,-22.53367,-34.06697,-22.06474,-25.9198,-24.69911,-29.98898,-25.44768,-10.28717,-26.66733,-7.507157,-3.837101,2.229014,-5.251753,-8.637079,-22.18921,-16.27786,-25.60787,-25.11367,-18.81935,-16.90381,-17.76623,-7.371648,-20.97215,-23.88822,-16.1776,-7.363188,3.839485,10.53133,-1.309831,3.920429,-2.231062,2.590211,5.210862,12.09709,7.671187,-20.06816,-15.8379,-14.87136,-5.880535,-26.85304,-24.46324,-19.58632,-27.34411,-17.77552,-18.51058,-21.38577,-11.95795,-8.353559,-31.35717,-27.69368,-33.86887,-56.20087,-21.22489,-38.54345,-22.25993,-20.1988,2.33793,7.305501,6.965905,-3.740073,3.960117,13.64935,-11.24355,-36.19685,4.053632,-16.29335,-31.33895,-23.14746,-2.790769,-24.58075,-16.08053,-25.34298,-12.34251,-8.563708,-24.6912,-23.73714,-23.43317,-21.65999,-31.69476,-16.52484,-29.50366,-26.28639,-24.40637,-53.46717,-19.28068,-3.58497,-4.890469,-25.87348,-25.79812,-11.22595,-31.23741,-31.18045
